,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
13620,pa,0,52.798297509498006,1,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,248920.99534756693,Residential,514034.26278770925,0
13621,al,0,12.942506028312224,0,Republican,European,Austrian,Democratic,37539.054718456035,Residential,187382.5152009295,1
13622,mi,1,62.005233751324106,0,Republican,European,German,Democratic & Republican & Independent,45779.70474625425,Unknown,266842.72608425736,0
13623,tx,1,47.14032457320884,1,Republican,European,African or Af-Am Self Reported,Independent,66955.41449377534,Residential,295287.14140206977,0
13624,ca,0,16.468451970499252,0,Non-Partisan,East and South Asian,Italian,Democratic,58077.440010578124,Unknown,343391.5062386084,1
13625,mo,1,44.17346053705277,0,Republican,European,German,Democratic,233219.27435932512,Duplex,562291.2454285778,0
13626,ca,0,18.79761391182312,1,Non-Partisan,European,Hawaiian,Democratic & Republican,42309.84921760892,Residential,36361.547041047,0
13627,pa,1,56.467741455950936,1,Democratic,European,Dutch (Netherlands),Democratic & Republican & Independent,101609.99108369976,Residential,387553.7905300272,0
13628,ny,0,25.941844574064277,1,Republican,European,Hispanic,Independent,237238.1697097922,Residential,919306.302597638,0
13629,az,1,31.222851434094864,1,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,65855.66523784288,Apartment,246248.90563850128,0
13630,wi,0,46.28154244217958,0,Democratic,European,Hispanic,Independent,120723.24814153739,Duplex,327079.4426615126,0
13631,ca,1,43.854238654580115,1,Republican,Hispanic and Portuguese,African or Af-Am Self Reported,Democratic,76012.58831641576,Residential,211462.51890970074,1
13632,ca,0,39.35960191167444,1,Non-Partisan,European,German,Democratic & Independent,-1724.8907386271603,Apartment,517961.6170672043,0
13633,ca,1,43.51900092794669,0,Republican,Hispanic and Portuguese,English/Welsh,Republican,47934.908533887414,Apartment,213616.5805357849,0
13634,nj,1,53.64965245686715,1,Republican,Other,Irish,Independent,71323.44242198905,Residential,97344.47463886994,0
13635,ct,1,66.22247372541969,1,Non-Partisan,European,African or Af-Am Self Reported,Democratic,104468.1567398533,Mobil Home,259666.53183855832,0
13636,nj,1,72.64658828647887,0,Non-Partisan,European,Byelorussian,Democratic & Republican & Independent,27214.92936736028,Residential,217216.78995918547,0
13637,oh,1,52.096387764866094,0,Democratic,European,English/Welsh,Independent,97579.8805913326,Residential,234126.48548495135,0
13638,tx,1,48.88665889693908,0,Non-Partisan,Likely African-American,Italian,Democratic & Republican & Independent,92744.43578079723,Residential,2714105.9196008947,0
13639,ut,0,51.35716733669749,1,Democratic,East and South Asian,Native American,Independent,109277.8353879605,Residential,120742.51372035126,0
13640,il,0,64.14397030606932,0,Democratic,European,Native American,Independent,191215.86556772544,Residential,105827.87394840141,0
13641,sd,1,60.51863784164608,1,Non-Partisan,Hispanic and Portuguese,Indian/Hindu,Republican,267173.3547630725,Apartment,313201.9544836623,0
13642,ky,1,68.09831223118464,1,Green,European,Irish,Independent,269218.8424482296,Residential,496476.7510434462,0
13643,in,1,67.28374376470546,0,Republican,European,Laotian,Democratic,66089.22485460283,Condominium,594444.4900174245,0
13644,ga,1,55.665793099771534,1,Democratic,European,German,Independent,111323.56824099386,Unknown,614823.7139526128,0
13645,ny,0,85.57150508073154,1,Non-Partisan,European,Chinese,Democratic,201000.5518808898,Residential,623783.4149740932,0
13646,ny,1,43.54107609568354,0,Republican,European,Chinese,Independent,59364.410751770745,Residential,148320.67444005806,1
13647,tx,0,50.90659018521372,0,Registered Independent,European,English/Welsh,Democratic & Republican & Independent,41691.10644878813,Residential,19585.985139161232,0
13648,va,0,18.829627273836856,1,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Independent,130928.84092762857,Triplex,1017611.5236026961,0
13649,ny,1,55.43506739364084,1,Republican,Hispanic and Portuguese,Laotian,Democratic & Independent,55562.84053472418,Residential,274064.20496606315,0
13650,nj,1,33.06372115815597,0,Non-Partisan,European,Irish,Independent,109169.95294904437,Residential,296518.6731411599,1
13651,ca,1,18.02065986942425,0,Republican,European,English/Welsh,Democratic & Independent,105002.1731824498,Residential,986387.2184431384,0
13652,az,1,19.363439865797016,1,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Independent,148081.3793413953,Residential,315417.19794677594,0
13653,tx,0,47.14430666263727,1,Democratic,European,Irish,Republican,73588.72050166428,Residential,193204.79979817284,0
13654,fl,0,81.09272164206443,0,Democratic,Other,Hispanic,Democratic,99971.05247734304,Apartment,226313.4959467097,0
13655,ca,1,32.955806646393256,0,Democratic,Hispanic and Portuguese,Irish,Democratic,104018.46627275762,Residential,193268.53332056038,1
13656,ky,0,23.685968669755386,0,Republican,Likely African-American,Hispanic,Democratic,49535.84989642609,Residential,282041.5628031562,0
13657,ut,1,74.84971329320686,1,Republican,European,English/Welsh,Democratic,89891.98898533179,Apartment,1096240.2690672684,0
13658,ar,1,35.08878715832867,0,Democratic,East and South Asian,Greek,Democratic,164457.8370143692,Residential,163363.26694687412,1
13659,oh,1,42.28326646579668,0,Democratic,Other,Hispanic,Democratic,129829.23754514195,Residential,336174.8910924745,0
13660,ca,1,55.28021418544898,0,Republican,European,Norwegian,Democratic & Republican,124811.78761818285,Duplex,241377.47449994943,0
13661,me,0,16.71677998016191,1,Libertarian,Hispanic and Portuguese,English/Welsh,Democratic,106124.14322000743,Residential,221167.1556605987,0
13662,ny,0,27.486717724978575,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican,173368.24617688498,Unknown,358373.9668208426,0
13663,mi,0,44.158253460434864,0,Working Family Party,European,Hispanic,Democratic & Independent,42648.95912363728,Residential,1141362.231579871,0
13664,la,0,54.35604235833693,0,Democratic,European,Irish,Independent,20820.459907354994,Residential,190777.2559518955,0
13665,mo,1,24.940379500173353,1,Democratic,European,Chinese,Republican,91495.13176360284,Residential,780387.2201112224,0
13666,wy,1,20.796664015094976,0,Democratic,European,Filipino,Democratic,41196.69235241704,Residential,356537.9004705879,0
13667,tx,1,28.128290238908953,0,Non-Partisan,Hispanic and Portuguese,Italian,Democratic,31549.850076343486,Residential,767268.0958607142,1
13668,ca,0,26.798385666921547,1,Republican,Likely African-American,Russian (omitting former Soviet States),Republican & Independent,73749.57357772657,Residential,594176.0513878367,0
13669,tn,1,31.098110956688796,0,Republican,European,Russian (omitting former Soviet States),Republican,79978.99921817426,Apartment,1223680.2477351222,0
13670,md,0,20.291606374513137,1,Non-Partisan,Other,Swedish,Democratic,55426.72596364094,Residential,324835.22627094365,0
13671,or,1,62.542476166428386,1,Democratic,East and South Asian,German,Democratic & Independent,102345.21802906717,Residential,135658.39288413012,0
13672,hi,0,68.18289914069472,1,Democratic,European,Chinese,Republican,97162.40438471647,Residential,303967.7434184743,0
13673,tx,0,68.78558171730839,1,Democratic,European,English/Welsh,Democratic,79477.78879497606,Residential,188813.3400970598,0
13674,sc,1,67.02923648124778,0,Non-Partisan,Other,Irish,Democratic & Independent,110565.83284922576,Residential,100618.92098589458,0
13675,id,1,59.18308267827909,0,Republican,European,German,Independent,104106.83586312068,Unknown,159125.47253117937,0
13676,tx,0,22.334503380709823,0,Democratic,European,Irish,Independent,83826.75216185297,Residential,266684.52397402655,0
13677,ca,0,31.398062616533387,0,Unknown,European,African or Af-Am Self Reported,Democratic,102028.63368384642,Residential,809690.7772250016,0
13678,pa,0,12.588893268931766,0,Non-Partisan,European,English/Welsh,Democratic & Republican,4808.432436662051,Unknown,51464.65107509285,1
13679,wi,0,64.14518031253513,0,Democratic,European,Hispanic,Republican & Independent,94251.90879535188,Residential,54029.93096847323,0
13680,ca,1,22.30981399040527,1,Democratic,Likely African-American,Danish,Independent,92542.91182238492,Residential,186768.22200707882,0
13681,il,1,23.77603739111415,0,Democratic,Other,Irish,Republican,86469.7521394464,Residential,289988.85524003796,0
13682,ga,1,24.713964691156423,0,Democratic,European,Slovenian,Democratic,73900.06760924534,Residential,103684.78971706996,1
13683,ak,1,79.91008755829824,0,Democratic,European,German,Democratic,78815.75878141943,Apartment,642599.590631468,0
13684,ca,0,50.439960775056086,0,Democratic,European,Hispanic,Republican,270361.72857390944,Apartment,342740.371298141,0
13685,ia,0,71.45977154512362,1,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic & Republican,88869.04871590385,Residential,29671.08801949567,0
13686,nj,0,21.7373789732116,0,Democratic,European,Italian,Democratic & Independent,120532.56001948705,Residential,261046.07067363366,0
13687,ga,0,50.674837369081175,0,Democratic,European,German,Independent,82027.12664345118,Residential,534854.6275863234,0
13688,tn,1,78.42699316032312,1,Republican,European,Arab,Democratic,75694.34370396384,Residential,54700.237108217516,0
13689,fl,1,53.29536225729851,1,Non-Partisan,European,Irish,Independent,57437.78810287568,Residential,453024.8686214024,0
13690,ga,1,49.638573011791685,1,Republican,East and South Asian,Chinese,Democratic,79535.86914634577,Residential,261432.63501230566,0
13691,ct,1,64.47939304794501,1,Non-Partisan,Hispanic and Portuguese,Polish,Republican,77322.43202549676,Residential,260437.3929722624,1
13692,nj,0,44.96050536292725,1,Republican,European,English/Welsh,Democratic & Independent,97131.3416732837,Residential,954554.5402971507,0
13693,tn,1,55.008377987466204,1,Democratic,European,Norwegian,Democratic & Independent,142040.18019142572,Residential,166429.82756546297,0
13694,ny,1,66.59930762491756,1,Democratic,European,Indian/Hindu,Democratic,103282.64489851659,Residential,218445.39539103038,0
13695,in,0,56.931301339165636,1,Democratic,European,English/Welsh,Democratic & Republican,88641.7055379724,Residential,538031.8556751697,0
13696,ak,0,22.427412084064038,1,Unknown,European,English/Welsh,Democratic & Republican & Independent,90671.21537443159,Apartment,791191.7612135601,0
13697,tx,0,39.27447609797626,0,Non-Partisan,European,English/Welsh,Independent,253700.0407328511,Residential,222931.0109842674,0
13698,wi,1,61.60012171350447,1,Working Family Party,European,Hispanic,Independent,63625.2650388579,Residential,1116551.8648443006,0
13699,ny,1,33.19013418310375,0,Democratic,European,English/Welsh,Democratic & Independent,87442.34279156846,Apartment,678407.9407313418,0
13700,nd,1,72.65973363878648,1,Democratic,European,Scots,Republican,115081.27214776713,Apartment,446063.6787494252,0
13701,oh,1,74.56336979514845,1,Democratic,European,Hispanic,Independent,83945.6444374146,Residential,516449.69450935064,0
13702,ca,1,15.754539055720588,0,Republican,European,French,Democratic,193597.2955047553,Residential,51427.45303748283,0
13703,ca,0,23.408440904987323,0,Non-Partisan,European,Scots,Independent,91988.102456417,Residential,216430.64647260372,0
13704,ca,0,37.43141370720223,0,Democratic,European,Likely Af-Am (Modeled),Republican,171894.3087106062,Apartment,462212.1135618041,0
13705,nv,1,65.58663218428431,1,Democratic,European,Unknown Asian,Democratic,73322.63468418791,Duplex,207786.25853583578,0
13706,nc,0,86.10148632447142,1,Republican,Likely African-American,German,Republican & Independent,25941.598302549963,Residential,109464.53357592612,0
13707,ca,0,51.243463656476415,0,Republican,East and South Asian,Irish,Independent,27032.51314108693,Unknown,1284398.9037099364,0
13708,il,1,33.49800489558428,1,Non-Partisan,European,English/Welsh,Independent,142289.8718566563,Residential,219947.21873241622,0
13709,ny,0,24.162305004836973,1,Non-Partisan,European,English/Welsh,Democratic & Independent,238976.98065859883,Residential,52383.02894389217,0
13710,ks,1,68.18658906785454,0,Independent Democrat,European,African or Af-Am Self Reported,Democratic,243535.51155232312,Condominium,253446.14109336835,0
13711,ny,1,48.59136433851814,1,Republican,Other,Indian/Hindu,Democratic,116346.3555125476,Residential,220044.49540936682,0
13712,dc,0,66.57939243869055,0,Democratic,Other,African or Af-Am Self Reported,Independent,52831.31307941083,Residential,175674.01318898733,0
13713,ny,1,55.521287109393086,0,Democratic,Likely African-American,African or Af-Am Self Reported,Republican,87604.92179905299,Residential,1841529.49124786,0
13714,in,0,46.063797743950936,1,Republican,European,Likely Af-Am (Modeled),Democratic,170340.04448759847,Unknown,105082.71392020652,0
13715,ut,0,26.31703608118593,1,Democratic,Other,English/Welsh,Republican,140416.86365526865,Residential,38237.97963951266,0
13716,fl,0,32.01650427818235,1,Democratic,East and South Asian,Irish,Independent,62350.420343619655,Unknown,201111.59286077428,0
13717,ga,1,67.32729448201363,0,Republican,European,Vietnamese,Independent,106579.74549981128,Apartment,487993.05409849004,0
13718,tn,1,62.722148590670045,1,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Republican & Independent,94992.83311454876,Residential,1069009.334565965,0
13719,la,0,82.70496488653342,1,Democratic,European,Scots,Democratic,245251.48791586747,Apartment,1205234.3188728844,0
13720,nj,0,85.22862790563671,0,Republican,Hispanic and Portuguese,Hispanic,Independent,99384.52296973122,Residential,217140.58852323313,0
13721,ca,0,54.57567604275792,1,Democratic,European,German,Republican,263874.42962747207,Apartment,371429.3329823548,0
13722,ca,0,73.18991195865829,0,Democratic,European,Italian,Democratic,260132.10636103636,Residential,900316.9227483505,0
13723,ny,0,54.05398177130256,0,Republican,Likely African-American,English/Welsh,Republican,85653.57695928412,Apartment,225746.88203175002,0
13724,nj,1,46.774423272968036,1,Republican,Hispanic and Portuguese,German,Independent,131722.67002015654,Unknown,131609.72928957245,0
13725,ga,1,61.64351116392762,1,Democratic,European,German,Democratic,247009.33247468987,Residential,351040.78195434884,0
13726,az,1,68.74462758414828,1,Republican,European,Italian,Republican,40215.933181735054,Residential,2387704.1552758496,0
13727,mi,0,44.74729341280316,0,Democratic,European,Irish,Republican & Independent,81280.39021785892,Residential,205366.68647608254,0
13728,nj,1,37.37207194608129,0,Democratic,European,English/Welsh,Independent,138873.00608342703,Residential,56419.63050080787,0
13729,fl,0,53.94762995194138,0,Democratic,European,Hispanic,Independent,168916.4497340366,Residential,233009.98689995072,0
13730,co,1,52.96976396990087,0,Democratic,European,Chinese,Independent,100556.56095030576,Apartment,154387.87056141882,0
13731,va,0,47.67337171468908,0,Republican,European,English/Welsh,Independent,31005.882427743665,Unknown,502736.9504197813,0
13732,tx,0,31.809204790149707,0,Democratic,European,Irish,Democratic,15657.51468626162,Residential,814850.6393828739,0
13733,mi,1,65.21944684262837,0,Democratic,East and South Asian,Italian,Democratic,86228.1436135201,Apartment,449236.87941382395,0
13734,ca,1,16.705093128564073,1,Democratic,East and South Asian,English/Welsh,Independent,240624.36466947803,Residential,152991.66387091958,0
13735,ia,1,76.27327425135209,0,Democratic,European,French,Independent,88073.89683411154,Residential,245625.9275484687,0
13736,tx,1,26.695793917537316,1,Democratic,European,Ukrainian,Democratic,262137.04703058052,Residential,70746.56476906707,0
13737,ca,1,72.10130527818639,1,Democratic,European,English/Welsh,Democratic,243463.3384289678,Apartment,589400.6824604376,0
13738,az,0,77.64058607110246,1,Democratic,Likely African-American,English/Welsh,Democratic & Republican,57259.483222726994,Residential,238697.37587348057,0
13739,fl,1,21.35168772519782,1,Non-Partisan,European,Italian,Independent,55539.96075326029,Unknown,355170.28694622393,0
13740,tx,0,55.41418466920592,1,Republican,East and South Asian,Likely Af-Am (Modeled),Democratic,74469.68803165309,Residential,103890.7935266487,0
13741,ga,0,61.25051549443559,0,Democratic,European,English/Welsh,Democratic,91463.56670402594,Residential,633551.2872915345,1
13742,ga,1,24.044300610565923,1,Republican,European,Scots,Democratic,96447.51629188226,Residential,278759.88901582675,1
13743,ca,1,64.45233521152551,1,Non-Partisan,European,Hispanic,Independent,246842.35218729597,Mobil Home,367022.07399438834,1
13744,wa,1,37.03407039859897,1,Democratic,East and South Asian,Likely Af-Am (Modeled),Democratic,264904.84092283226,Apartment,242856.04333901405,0
13745,ca,0,27.414612542184983,1,Republican,Hispanic and Portuguese,German,Democratic,78842.92815190113,Residential,190489.44736213618,0
13746,in,0,49.92040833289492,1,Non-Partisan,Likely African-American,English/Welsh,Republican,65129.16785982658,Residential,193076.68076780334,0
13747,ny,1,56.59981656722972,1,Democratic,East and South Asian,German,Republican & Independent,61803.14974633082,Residential,135302.18348662177,1
13748,mi,0,69.48173252722128,0,Democratic,European,Hispanic,Democratic & Republican,87591.04949498211,Residential,212919.64002186683,0
13749,ks,0,23.575669394569907,0,Democratic,European,Hispanic,Independent,81585.64990932636,Residential,522283.8983109622,1
13750,ny,0,43.55024190496874,0,Democratic,East and South Asian,Irish,Democratic & Republican,135953.936539861,Residential,328957.2600161645,1
13751,md,1,19.606082769193712,0,Libertarian,Likely African-American,Irish,Democratic,200128.36162860232,Residential,204800.2790019033,0
13752,az,1,47.10588323244792,1,Non-Partisan,European,Likely Af-Am (Modeled),Independent,198069.030669026,Residential,188760.62334205548,0
13753,nj,1,28.157319186173808,0,Non-Partisan,European,Italian,Democratic,83614.1176871133,Unknown,603965.3066879703,0
13754,in,1,62.0239824933493,0,Unknown,Other,German,Independent,105502.38261591882,Residential,395702.38871320174,0
13755,ny,1,24.34080684711159,1,Non-Partisan,European,Likely Af-Am (Modeled),Independent,12942.367935873375,Apartment,246349.50021027197,0
13756,tx,1,25.468517978646954,0,Republican,European,English/Welsh,Democratic & Independent,16776.68719770329,Unknown,203485.28054234805,0
13757,ca,0,63.09850780380394,0,Republican,European,Scots,Republican,91268.49567239369,Unknown,49628.078372966775,0
13758,tx,1,84.7686346038478,0,Democratic,European,Dutch (Netherlands),Democratic & Republican & Independent,100294.32339219576,Residential,233237.88487274578,0
13759,az,0,41.110628278298925,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Independent,82478.47001772095,Residential,189594.92885851936,0
13760,fl,1,33.198949304811165,0,Non-Partisan,European,Hispanic,Independent,142350.5502692831,Unknown,431838.0652986298,0
13761,ca,0,35.195158916323024,1,Democratic,Other,English/Welsh,Democratic & Republican,259759.07978479593,Unknown,240002.38238113245,0
13762,ny,0,61.732206082479,0,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,105384.438311492,Apartment,373442.35192719556,0
13763,ca,1,19.050034714843413,0,Non-Partisan,Likely African-American,Hispanic,Democratic & Independent,112645.827387681,Apartment,480409.510525324,0
13764,ny,1,60.08252125239974,0,Republican,Other,Italian,Democratic,21292.422434025535,Residential,-31189.09040801444,0
13765,ca,0,52.30039323214231,1,Democratic,European,Scots,Republican,105783.67895615935,Residential,338966.8417762791,0
13766,nj,1,49.197974966678196,0,Republican,Likely African-American,Scots,Democratic & Independent,85361.80538386542,Apartment,362789.3976169198,1
13767,pa,0,23.697050136176898,0,Libertarian,East and South Asian,Likely Af-Am (Modeled),Independent,184155.25299137924,Residential,349740.6403491461,0
13768,ca,0,79.41193666620744,0,Democratic,European,Likely Af-Am (Modeled),Republican & Independent,138455.34764432404,Apartment,789447.1415554883,0
13769,tx,1,43.60483908831231,0,Democratic,European,Irish,Independent,80539.7327026384,Residential,65883.99733865733,1
13770,fl,1,52.340974159663055,1,Democratic,European,Hispanic,Independent,65086.60806561884,Triplex,132290.9729370985,0
13771,ca,1,54.40001104364444,1,Democratic,Likely African-American,Hispanic,Independent,13721.287668977391,Residential,363253.6079872806,0
13772,il,0,30.570349256854755,1,Democratic,European,Chinese,Independent,246756.53911340347,Residential,516736.8381798187,0
13773,al,1,36.19352269504458,0,Democratic,European,Scots,Democratic,73274.47132914583,Apartment,225110.8316045232,0
13774,ny,1,33.00463827023129,1,Democratic,European,Likely Af-Am (Modeled),Independent,119553.67624164073,Residential,357840.94749307015,1
13775,va,1,37.5482777351114,0,Republican,European,German,Democratic,86007.5297983271,Residential,129129.18942130427,0
13776,mi,1,51.94926274384543,0,Democratic,Other,Likely Af-Am (Modeled),Republican,101980.51496462697,Residential,119368.4973051467,0
13777,ny,1,41.69475163768019,0,Non-Partisan,European,English/Welsh,Independent,245152.12691688028,Apartment,528322.9454149451,0
13778,il,1,68.85210779163732,0,Democratic,East and South Asian,Swedish,Democratic,172428.16459404633,Residential,264151.0806580062,1
13779,tx,1,68.80878084712872,1,Democratic,European,English/Welsh,Independent,60012.953125883076,Unknown,131509.4676872866,0
13780,ny,1,64.3841786237353,1,Democratic,European,Hungarian,Independent,103649.05379639972,Residential,110363.55502552057,0
13781,tx,1,25.25557968570742,1,Democratic,European,Polish,Democratic,127639.6882204458,Residential,352593.79004564445,0
13782,mi,1,70.38177025571386,1,Republican,European,German,Independent,265595.12200739776,Residential,736130.3665620983,0
13783,ut,1,22.236412867310644,0,Republican,Likely African-American,Irish,Republican & Independent,56854.278129734805,Residential,781438.9139486325,0
13784,ut,1,55.181178902712496,1,Democratic,Likely African-American,English/Welsh,Democratic,130608.13384280678,Triplex,187298.580643442,0
13785,oh,1,45.848860495799606,1,Non-Partisan,European,Hispanic,Independent,78383.99044249867,Residential,378289.571974587,0
13786,al,1,19.55830892948522,0,Democratic,European,Hispanic,Independent,94152.23193570471,Residential,646861.7911492812,0
13787,pa,0,106.27136587993476,1,Democratic,European,Hispanic,Republican,121046.14011074271,Residential,118409.37835494701,0
13788,ca,0,39.89353706785525,0,Non-Partisan,European,Dutch (Netherlands),Democratic,251523.97353236002,Residential,73086.461487613,0
13789,nc,0,78.24988561790477,0,Republican,European,Hispanic,Democratic,145736.46485131307,Triplex,485647.102922746,0
13790,in,0,55.684745464790765,0,Non-Partisan,European,French,Republican,257626.97420444852,Residential,1299407.1512382617,1
13791,al,0,31.606176845240892,0,Democratic,European,Slovakian,Democratic & Independent,14776.200155804865,Residential,702651.1851201878,0
13792,tx,1,49.07047890400738,1,Democratic,European,African or Af-Am Self Reported,Democratic,264874.0612327834,Apartment,534401.7919775485,1
13793,wi,0,62.567450127963546,1,Democratic,European,German,Democratic,244177.36695259422,Residential,213591.2233186302,0
13794,co,1,43.21979830545788,0,Non-Partisan,European,English/Welsh,Democratic,56532.92379943399,Unknown,198237.54895222862,0
13795,oh,0,54.82381955585539,0,Democratic,European,English/Welsh,Democratic,78850.45093610721,Residential,1883907.5263435657,0
13796,nm,0,55.82683949494239,0,Non-Partisan,European,Likely Af-Am (Modeled),Democratic & Independent,84224.68407178494,Apartment,283712.2322400995,0
13797,mn,1,52.72197601581439,0,Democratic,European,German,Republican & Independent,231497.58974402334,Residential,124370.66186807308,0
13798,nv,1,17.81480828047741,0,Republican,East and South Asian,Likely Af-Am (Modeled),Democratic & Republican & Independent,10351.126581370849,Residential,306448.97516457434,0
13799,al,0,46.171716624470974,0,Democratic,Hispanic and Portuguese,Irish,Independent,39504.27474739996,Residential,216188.3288613006,0
13800,fl,0,51.65918328399265,0,Republican,Likely African-American,Polish,Democratic,19720.995066195614,Apartment,239083.30981545802,0
13801,fl,1,32.90832373659675,1,Democratic,European,Hispanic,Independent,98488.87320249579,Residential,96310.3735471118,0
13802,ca,1,28.99736458092994,1,Republican,European,Irish,Independent,96744.14807062053,Unknown,108121.1695087834,0
13803,mi,1,26.975838523233545,1,Republican,European,Italian,Republican & Independent,42384.817657418724,Unknown,609963.3654029022,0
13804,ny,0,27.532008040457036,0,Republican,Other,Hispanic,Republican & Independent,134256.91241956234,Residential,611463.4491967418,0
13805,ca,0,30.790942143809254,1,Republican,European,Scots,Democratic,88584.11036356897,Residential,54487.33547611556,1
13806,de,1,17.99172537770909,0,Democratic,East and South Asian,Hispanic,Democratic,55017.615454076666,Residential,248686.4762056343,0
13807,tx,0,60.020303061940524,0,Democratic,European,Scots,Democratic,77622.04874374384,Residential,486440.1256743849,1
13808,sc,1,49.56477517533432,1,Republican,European,English/Welsh,Democratic & Independent,35828.239863679504,Residential,178771.74341543665,0
13809,md,1,24.40361090913578,0,Democratic,Other,English/Welsh,Independent,70659.79585640557,Residential,58706.92020974634,0
13810,oh,1,16.483782095875235,0,Democratic,European,Irish,Democratic,102177.15176713759,Residential,126720.8413336077,0
13811,ny,0,48.864732379593924,1,Non-Partisan,European,German,Republican & Independent,36443.828263405114,Residential,375894.98327286646,0
13812,il,0,52.36760644650063,1,Democratic,Hispanic and Portuguese,Russian (omitting former Soviet States),Independent,137630.42947622895,Apartment,539075.3504936357,0
13813,sc,1,43.75678384455271,0,Republican,European,Likely Af-Am (Modeled),Democratic & Republican & Independent,69022.33139599874,Apartment,839959.4037740254,0
13814,ny,1,51.096778941785985,0,Democratic,Hispanic and Portuguese,French,Independent,72440.76045084443,Residential,48628.57918272692,0
13815,ma,1,19.33289739532268,0,Democratic,Other,English/Welsh,Republican,9867.517720030351,Apartment,418380.58162318077,0
13816,ca,1,50.30653959684579,0,Democratic,East and South Asian,English/Welsh,Independent,120151.53163811412,Apartment,162479.4880119744,0
13817,ca,1,40.99608861197073,1,Democratic,European,Likely Af-Am (Modeled),Independent,63942.07980682301,Unknown,164181.65515180398,0
13818,ca,0,60.0620025220343,0,Democratic,Hispanic and Portuguese,English/Welsh,Independent,69246.85661969567,Residential,215369.69890639174,1
13819,ga,1,30.132218470108427,0,Registered Independent,European,Hispanic,Democratic,138338.4946851214,Residential,298430.2569269057,0
13820,nc,0,26.492213476361197,1,Democratic,Likely African-American,Irish,Republican,151353.15411839556,Apartment,152106.935766355,0
13821,ny,0,19.508305363130845,0,Republican,European,Italian,Independent,257368.93658362053,Apartment,464850.52532149054,1
13822,ma,0,77.65792955150627,1,Non-Partisan,Hispanic and Portuguese,Irish,Democratic,140835.2174999204,Residential,89939.54152692226,0
13823,nj,1,58.03924836174868,1,Democratic,Likely African-American,Austrian,Independent,78020.43615580128,Unknown,284168.331235105,0
13824,ca,1,58.52196603366235,1,Republican,European,English/Welsh,Democratic,256583.07773397828,Residential,429794.6895205922,1
13825,ca,0,58.12017760173416,1,Non-Partisan,European,Hispanic,Democratic & Republican,87305.26913830132,Unknown,468996.01721103844,1
13826,fl,1,48.68793819443922,0,Democratic,European,Italian,Independent,148558.14447017218,Apartment,195191.73932664364,1
13827,ca,0,76.93632701763185,0,Democratic,European,English/Welsh,Republican,43491.66155659572,Residential,261993.79106306954,0
13828,ok,1,20.05202331468947,1,Democratic,European,Hispanic,Republican,9952.634929007956,Triplex,259929.02742986177,0
13829,md,0,44.16702573433262,1,Democratic,East and South Asian,German,Independent,80027.7897857487,Residential,161721.7999030841,0
13830,nh,0,60.63070473249864,1,Non-Partisan,European,Hispanic,Republican,50583.46077897601,Residential,100600.02687443269,0
13831,ks,1,35.711048454043556,0,Democratic,Other,Irish,Republican & Independent,78924.35351248746,Residential,240165.25088403834,1
13832,pa,1,45.73924887497087,1,Democratic,European,Swedish,Democratic & Republican & Independent,107921.28922491075,Apartment,155881.4512176938,0
13833,ca,1,51.53092158817455,1,Democratic,East and South Asian,English/Welsh,Democratic & Republican,189791.9334029829,Residential,362177.68925556197,0
13834,ca,0,48.56461799245927,0,Democratic,Likely African-American,German,Independent,256990.52405234508,Apartment,282896.35709788295,0
13835,ca,1,64.41085115292512,0,Democratic,European,Hispanic,Independent,125528.2716037698,Duplex,739262.4944423512,0
13836,az,1,52.76327953074524,0,Democratic,European,English/Welsh,Independent,51352.55962616118,Unknown,297637.3167259124,0
13837,wi,1,19.58727048548829,0,Democratic,Hispanic and Portuguese,French,Democratic,121434.90192783951,Apartment,467672.8120914156,0
13838,ma,1,78.24843545071806,1,Democratic,Hispanic and Portuguese,Hispanic,Republican,107325.8023778131,Residential,41863.15686008055,0
13839,or,1,28.036231716768622,1,Democratic,European,English/Welsh,Independent,126321.56827428479,Residential,238823.13387427392,0
13840,dc,0,23.769137841602664,1,Republican,European,German,Democratic & Independent,93066.07103936769,Residential,193460.9977347543,0
13841,oh,1,50.04761802937472,0,Democratic,Likely African-American,Hispanic,Republican,247548.52915809088,Residential,113032.27369747944,0
13842,oh,0,48.9087587794584,0,Republican,European,African or Af-Am Self Reported,Democratic & Republican,69091.15679671771,Residential,221560.48320238476,0
13843,or,1,70.59442385686361,0,Democratic,European,Scots,Democratic,95495.47521717427,Residential,425288.84535618714,0
13844,tx,1,34.38337696449482,1,Non-Partisan,European,Danish,Independent,259586.78398350492,Apartment,481560.64114140125,0
