,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
17369,ny,1,26.94925918555582,1,Democratic,European,English/Welsh,Independent,211711.52938969393,Duplex,142917.00447169115,1
17370,ny,1,41.22388864967515,1,Democratic,European,English/Welsh,Republican & Independent,144765.43888912926,Apartment,871004.296840051,0
17371,ca,1,58.867807280680964,1,Democratic,European,Japanese,Republican,125775.57594241618,Apartment,116868.96816029809,0
17372,il,1,65.45534403053846,1,Democratic,European,English/Welsh,Republican & Independent,109315.2448670684,Residential,425628.96806572645,1
17373,ny,1,51.06874937935078,1,Non-Partisan,European,English/Welsh,Democratic & Independent,18850.69623136139,Residential,49594.14359635334,1
17374,pa,0,22.013498200404257,0,Non-Partisan,European,Irish,Independent,116326.6239538574,Residential,272435.03158966434,0
17375,va,0,64.21597879972664,0,Democratic,European,German,Independent,129645.04665799027,Residential,85638.58183698182,0
17376,mo,1,53.4590396576613,0,Democratic,European,African or Af-Am Self Reported,Democratic,104745.73138125628,Mobil Home,106532.61608211415,0
17377,az,1,55.31641128985049,0,Democratic,European,Scots,Republican,70332.55007941654,Apartment,610696.4679753028,0
17378,az,0,75.97849741112884,1,Non-Partisan,European,Italian,Republican,98420.82073752847,Duplex,419595.8609279038,0
17379,wa,0,50.64784607957416,1,Democratic,European,German,Democratic,135372.0304144133,Duplex,102303.06277905883,0
17380,ny,1,48.21362872183396,1,Republican,European,Dutch (Netherlands),Democratic,93368.21435547447,Residential,236584.82574585642,1
17381,md,0,68.37451863296995,0,Democratic,Likely African-American,English/Welsh,Republican & Independent,259161.7405471922,Residential,515540.6491775966,1
17382,ca,1,20.183612078935113,1,Democratic,European,English/Welsh,Democratic,163872.96171499146,Apartment,327158.8304145587,0
17383,in,1,20.31058657721752,1,Democratic,European,African or Af-Am Self Reported,Independent,246933.2391516456,Unknown,297880.62183246517,0
17384,ca,0,32.851405062846126,0,Democratic,European,English/Welsh,Independent,55399.2419085618,Residential,234698.82593074473,1
17385,al,1,62.780282298557545,1,Democratic,European,Chinese,Republican,107514.61557376599,Residential,626395.0064713012,0
17386,pa,1,77.29641596999633,1,Democratic,European,English/Welsh,Democratic,48765.38615421533,Residential,49450.33524035197,0
17387,oh,1,68.84644727750099,1,Democratic,Other,English/Welsh,Democratic,67579.32709828281,Residential,221107.99285693828,0
17388,tx,1,18.766592240677202,1,Republican,Likely African-American,English/Welsh,Independent,52718.72368707898,Apartment,229616.9098077594,0
17389,al,1,66.58575519286708,1,Republican,European,English/Welsh,Democratic,41230.59864292958,Apartment,447067.62786037975,0
17390,co,1,51.889354530308516,1,Independence,East and South Asian,English/Welsh,Independent,35928.7628592172,Apartment,180693.12301470398,0
17391,nc,1,18.542077672374795,1,Democratic,European,English/Welsh,Independent,62307.43310813219,Residential,246217.99365865282,0
17392,ca,0,21.388547832738002,1,Democratic,European,African or Af-Am Self Reported,Republican,92403.46043381547,Residential,28182.054890147818,0
17393,ca,0,89.45633990108641,0,Democratic,European,Indian/Hindu,Democratic,124229.54341858585,Apartment,297358.88302703656,1
17394,ct,0,82.39691593030251,1,Democratic,European,Belgian,Republican & Independent,60909.01982579943,Residential,119803.7837679238,0
17395,ga,0,50.63064168256092,1,Republican,European,Likely Af-Am (Modeled),Democratic & Republican,89596.33285460951,Residential,70826.55650016264,1
17396,ar,1,70.98035501628969,0,Republican,European,Scots,Democratic,72079.02854427337,Apartment,302119.89936606254,0
17397,ca,0,62.501022977836115,0,Democratic,European,English/Welsh,Republican & Independent,64136.96240623309,Apartment,1326976.0447658654,0
17398,oh,0,32.41666849002939,1,Reform,European,Likely Af-Am (Modeled),Democratic,151306.9887651813,Residential,392818.1187541721,1
17399,fl,1,17.633123562891264,1,Non-Partisan,European,German,Independent,230300.78251774516,Residential,966869.711269719,0
17400,ks,1,60.78408460907702,0,Democratic,European,English/Welsh,Independent,75392.72042627791,Residential,1215621.934740254,0
17401,mi,1,49.40455343451659,1,Democratic,European,African or Af-Am Self Reported,Independent,42205.873751114385,Residential,360857.8237427653,0
17402,ut,0,62.24426505437351,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,69667.0960342287,Unknown,446129.4520902358,0
17403,tx,1,57.236605197641325,0,Republican,European,Hispanic,Democratic & Republican,257136.32053089087,Unknown,487547.9144906844,0
17404,ms,1,16.52900476931461,1,Republican,European,English/Welsh,Republican & Independent,63827.06215726222,Residential,447393.19290474965,0
17405,oh,1,50.0562304021524,1,Republican,East and South Asian,English/Welsh,Independent,21375.92965732206,Apartment,56518.24478384063,0
17406,oh,0,29.56297913593803,1,Democratic,European,Hispanic,Democratic & Independent,117224.76966275944,Residential,188496.83102237675,1
17407,ny,1,48.964309698193,1,Registered Independent,Other,Irish,Independent,28160.49794667456,Unknown,260830.3402716829,1
17408,ca,1,26.093104393126637,0,Democratic,Hispanic and Portuguese,Swedish,Democratic,128812.86828961433,Residential,533089.1261203774,0
17409,ny,1,47.42796671913186,1,Republican,European,English/Welsh,Independent,154414.18458115126,Residential,408354.6133827303,0
17410,ca,0,54.033013526075,0,Democratic,Other,French,Independent,45616.009232995035,Residential,239394.99944558422,1
17411,ca,1,21.068302650232503,1,Non-Partisan,European,Hispanic,Independent,11601.700753463469,Residential,280221.6625374145,0
17412,ca,1,35.450697872505486,1,Democratic,European,Hispanic,Republican,252140.4257081193,Residential,233454.1371132107,0
17413,fl,1,53.16986168019367,1,Non-Partisan,European,French,Independent,121796.89489260901,Residential,101770.93281285511,0
17414,wv,1,28.420869639963165,1,Democratic,European,Hispanic,Republican,75017.69471178748,Residential,332658.3866056415,0
17415,ny,0,47.3419010625975,1,Democratic,Likely African-American,Hispanic,Independent,101573.20620820955,Residential,444725.69644843286,0
17416,ct,0,62.78990481236967,1,Other,Other,English/Welsh,Democratic,258262.21421373019,Residential,150227.98571482353,0
17417,ca,1,74.87662310478748,1,Republican,East and South Asian,English/Welsh,Independent,108385.48875250152,Residential,421529.8099196282,1
17418,al,1,33.6966174166618,1,Constitution,European,German,Democratic & Republican & Independent,130448.78833304334,Residential,1205509.1430825754,0
17419,mi,1,19.40644152223296,0,Democratic,Likely African-American,English/Welsh,Democratic & Independent,77295.62743802271,Residential,338613.16676822084,0
17420,ca,0,37.73279805069186,1,Democratic,European,Thai,Democratic & Republican,103609.30663546814,Unknown,452594.3989261167,0
17421,tn,0,47.88665749854172,1,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,123935.98754760729,Residential,2988604.104232885,0
17422,ma,1,25.027713314286927,1,Non-Partisan,Likely African-American,English/Welsh,Independent,104305.89649707053,Apartment,298818.9679866028,1
17423,ky,1,54.93199950374132,0,Non-Partisan,European,English/Welsh,Republican,75649.80748476903,Apartment,288398.910587631,1
17424,tx,1,46.77118590423144,1,Democratic,European,Likely Af-Am (Modeled),Democratic & Independent,95661.60274491149,Residential,263916.17604005267,0
17425,il,1,81.86587709720499,1,Democratic,Hispanic and Portuguese,Dutch (Netherlands),Republican,88263.00555719422,Residential,377163.8572875301,1
17426,ca,1,50.65756524961746,0,Democratic,European,Japanese,Independent,120201.91897756128,Apartment,146836.72480541217,1
17427,il,1,47.750286565960636,0,Democratic,Likely African-American,English/Welsh,Democratic & Independent,94182.09739220944,Apartment,258818.97512761707,1
17428,de,0,52.413312589509474,1,Democratic,European,Hispanic,Democratic & Republican,182029.1675171045,Residential,206566.74024840366,1
17429,nc,0,73.20413745650728,0,Democratic,Likely African-American,English/Welsh,Republican,82228.75131668823,Triplex,3056269.2041512323,0
17430,ca,1,49.19775660237055,1,Democratic,European,Irish,Democratic & Republican & Independent,21610.939706111192,Residential,1234396.3197077024,0
17431,nh,1,14.963098084345663,1,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Republican,96521.19791738097,Residential,1059665.226252533,0
17432,il,1,13.78228812357797,0,Non-Partisan,European,English/Welsh,Independent,10641.760809623975,Residential,175339.06333033394,0
17433,nv,1,56.06097430324543,1,Republican,Hispanic and Portuguese,English/Welsh,Republican,51801.00044933023,Residential,366175.0625918732,1
17434,ca,1,53.99174623818039,1,Non-Partisan,European,English/Welsh,Republican,82088.91303484728,Apartment,173499.30598443077,0
17435,il,0,62.3201103648095,1,Democratic,European,Khmer,Independent,84892.18163027577,Apartment,938823.2121783921,1
17436,wv,1,22.495280989799856,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,92285.73931233643,Apartment,651065.6970309323,1
17437,nj,1,27.857445234785338,0,Peace and Freedom,European,English/Welsh,Democratic,76745.13470093088,Unknown,141073.7673931903,0
17438,ca,1,15.497873651123808,1,Republican,Other,Belgian,Democratic & Independent,13884.941676280701,Unknown,337522.35037959344,0
17439,nm,1,20.237280940623535,1,Democratic,European,English/Welsh,Independent,92825.3215519029,Apartment,67490.59517036143,0
17440,ny,1,30.482155173184832,1,Democratic,European,German,Republican & Independent,122628.4229206357,Residential,734350.7964167816,0
17441,tx,1,60.55448945891479,1,Non-Partisan,Likely African-American,Korean,Independent,155256.51906685694,Apartment,323927.5602819426,1
17442,az,0,14.121053045552102,0,Conservative,European,Irish,Independent,95115.16481131867,Residential,714128.8728885223,0
17443,ca,0,33.85304346065406,0,Non-Partisan,European,English/Welsh,Republican,11136.95475088523,Residential,165277.57742899074,1
17444,ga,1,58.10472588077734,0,Non-Partisan,European,German,Democratic,80331.39283346556,Apartment,245201.57161111885,0
17445,tx,1,57.7959329988552,0,Republican,European,Lithuanian,Republican,69329.96743722673,Residential,423058.95220207,0
17446,nc,1,31.356134085539527,0,Non-Partisan,European,English/Welsh,Independent,184339.53869666846,Unknown,102103.56261203917,0
17447,mi,0,70.35279698140005,1,Republican,European,Chinese,Independent,39820.188725836255,Apartment,237647.30964355904,0
17448,pa,1,49.36024808918713,0,American Independent,European,German,Republican,69865.48604511876,Residential,406589.84571135184,0
17449,pa,0,67.50802532360456,1,Republican,European,Hispanic,Democratic & Republican,40428.36031871691,Apartment,491856.80796315265,1
17450,mi,0,28.308893922444554,0,Democratic,European,Russian (omitting former Soviet States),Democratic & Independent,101657.6351514872,Residential,633232.1198599574,0
17451,ga,0,73.22178272544043,1,Republican,European,Likely Af-Am (Modeled),Democratic,98798.5207307303,Duplex,324902.4899442499,0
17452,ar,0,64.91608114487285,0,Non-Partisan,Likely African-American,Hispanic,Independent,88130.59889990745,Apartment,341382.2648308457,1
17453,tx,0,39.574060481784315,0,Reform,Other,Finnish,Independent,118435.43028312954,Unknown,263733.2414326888,1
17454,mo,1,62.5642705049745,1,Democratic,European,French,Democratic,114196.1953554876,Apartment,339767.8036458383,0
17455,az,1,23.996259387938586,1,Non-Partisan,Hispanic and Portuguese,Swedish,Republican,6565.01146195581,Residential,235289.4405817761,0
17456,md,0,80.70406360298888,0,Republican,European,Irish,Independent,122933.58474571162,Residential,131198.74288461183,1
17457,ok,0,54.2343878391616,1,Democratic,European,English/Welsh,Democratic & Republican,166349.298269359,Residential,280557.31598637084,0
17458,tn,1,24.43795214472698,0,Democratic,European,Hawaiian,Independent,45215.57654244913,Apartment,160085.8494638911,0
17459,wa,1,54.9032737504934,1,Republican,European,English/Welsh,Democratic,60443.82909152703,Condominium,28805.026918340183,1
17460,ny,1,31.205800772875396,0,Democratic,Other,English/Welsh,Republican,85217.50728717603,Residential,616389.2972065718,0
17461,md,1,22.759368720636196,1,Democratic,European,English/Welsh,Democratic & Independent,56211.80862502909,Apartment,169927.18047227937,0
17462,md,1,52.62437353910679,0,Peace and Freedom,European,English/Welsh,Independent,168707.1258708088,Apartment,679137.847075547,1
17463,wa,0,62.5033222466909,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,218671.40264376887,Residential,57972.435465439994,0
17464,ca,0,47.76541769040544,1,Democratic,European,Likely Af-Am (Modeled),Republican & Independent,72513.79527456663,Triplex,302948.16120396537,0
17465,ma,0,25.04193362732766,1,Democratic,European,Likely Af-Am (Modeled),Republican & Independent,76525.74636644137,Apartment,55552.549630590955,0
17466,ca,0,18.665924776500702,1,Republican,European,Hispanic,Republican & Independent,21331.343634687506,Residential,456031.2004051667,1
17467,ia,0,28.426502796343996,1,Republican,European,English/Welsh,Democratic & Independent,69229.26550778314,Residential,235413.9696215407,0
17468,in,1,76.09733737854549,1,Republican,Hispanic and Portuguese,Italian,Republican,-921.7670276873578,Residential,239780.3152632569,1
17469,ma,1,69.22093102506122,0,Democratic,European,Lithuanian,Democratic & Independent,158195.19947033908,Residential,223090.87939559005,0
17470,al,0,66.33705770018706,1,Democratic,East and South Asian,Italian,Independent,79828.16511526593,Apartment,341950.1129388787,1
17471,il,1,57.01633462336207,1,Non-Partisan,European,English/Welsh,Republican,54141.47911087181,Residential,577173.0218147826,0
17472,ut,1,57.95574414225973,0,Republican,European,English/Welsh,Republican,266481.55455626664,Residential,300434.5320244169,0
17473,mi,1,53.40711149666103,1,Other,European,English/Welsh,Independent,121732.38641718056,Apartment,397376.2434957387,1
17474,nj,1,40.74438519982172,1,Democratic,European,Filipino,Democratic,251060.37058135387,Triplex,1252177.507376203,0
17475,la,1,52.85308540940616,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic,38903.85295329416,Apartment,1017624.4701971973,1
17476,wi,0,60.158506159381425,0,Democratic,Likely African-American,English/Welsh,Democratic & Republican & Independent,129006.05682834786,Residential,269050.42590477364,0
17477,fl,0,72.00879207268794,1,Democratic,European,English/Welsh,Democratic & Republican,176597.09195752974,Apartment,348534.94453879714,0
17478,or,1,60.27774990644079,1,Republican,Hispanic and Portuguese,German,Democratic & Independent,148640.593808491,Duplex,155230.28444770316,1
17479,pa,1,70.01028246731977,1,Republican,Likely African-American,Hispanic,Democratic & Independent,116336.38980500051,Residential,992596.4490080475,1
17480,ga,1,58.767854404254095,1,Republican,Likely African-American,English/Welsh,Independent,66718.67609309628,Residential,127269.97915341068,0
17481,ca,0,32.580747456114615,1,Democratic,Likely African-American,Irish,Democratic & Independent,119488.27339318437,Apartment,270344.33297818137,0
17482,nm,1,27.017845605359383,1,Democratic,Other,Irish,Independent,87017.52727060854,Residential,586598.5656949644,1
17483,ca,1,21.760875567779305,1,Republican,European,English/Welsh,Democratic & Republican,96887.30723523097,Apartment,86240.61688375565,1
17484,ma,0,25.397831753596545,1,Non-Partisan,European,Hispanic,Democratic & Republican,31203.88185319405,Residential,3311473.150575456,0
17485,ca,1,59.11970550528439,1,Democratic,European,Hispanic,Independent,252937.0694499056,Residential,205995.9831368113,0
17486,nj,0,27.4714865082422,1,Democratic,European,English/Welsh,Democratic,79558.93965980981,Unknown,38741.90244340706,0
17487,pa,1,24.08005717962927,0,Non-Partisan,Likely African-American,German,Democratic & Independent,83538.1725573225,Residential,295450.3939521957,0
17488,az,0,16.630061696013605,0,Conservative,European,Italian,Democratic,138845.88442999477,Apartment,814280.5650677528,0
17489,sc,1,44.61781025536624,1,Republican,European,French,Democratic,90543.40264406387,Condominium,114860.02634515482,0
17490,in,0,22.137412240343284,1,Independence,East and South Asian,Swedish,Independent,205415.6677629125,Residential,380340.92674368306,0
17491,ar,0,54.675682837472834,1,Democratic,European,Hispanic,Republican,103079.0788968546,Unknown,144277.40865065745,0
17492,nv,1,24.25192382505491,1,Democratic,Hispanic and Portuguese,Hispanic,Independent,83157.24836408085,Residential,464055.6603389296,0
17493,ok,0,45.949380175291594,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,161840.88450990606,Residential,127835.95751948556,0
17494,nc,0,40.79915986704798,1,Democratic,European,Hispanic,Democratic & Independent,43097.26139773807,Residential,218496.69949339394,0
17495,az,0,45.08965417089212,1,Non-Partisan,European,German,Independent,22505.102322235573,Apartment,436039.6474507823,1
17496,ny,0,49.473042817963204,1,Republican,European,Filipino,Independent,82868.8995397163,Residential,136717.72375555884,0
17497,ca,1,21.781587807603874,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic & Republican,15642.625697019637,Residential,200585.49915122194,0
17498,ga,0,64.60135216100359,1,Democratic,European,Likely Af-Am (Modeled),Democratic & Independent,79901.5472679988,Unknown,282549.326881739,1
17499,dc,1,59.11107481907342,1,Democratic,Other,Scots,Republican,80099.92086284109,Residential,583707.9341025766,0
17500,nd,1,55.21760631273651,0,Non-Partisan,European,Indian/Hindu,Independent,111675.18211144334,Apartment,288896.2938675735,0
17501,fl,0,69.63184666473546,1,Democratic,Hispanic and Portuguese,German,Republican,169051.71227334067,Residential,355456.7958684915,1
17502,nj,1,21.84058363847609,1,Democratic,European,English/Welsh,Republican,56561.23750742333,Residential,1182707.6512195412,0
17503,wa,1,89.89131285868643,1,Non-Partisan,European,English/Welsh,Independent,128876.75900315706,Apartment,339099.8023630884,0
17504,tx,0,35.11201965826304,1,Democratic,Likely African-American,Dutch (Netherlands),Democratic,100214.88132098039,Residential,334740.5798131442,1
17505,ca,0,66.67640536370965,0,Democratic,Other,English/Welsh,Democratic,13447.34443403633,Residential,402993.2930935805,0
17506,co,1,22.398567400319724,1,Democratic,European,Scots,Democratic & Independent,70973.38938417859,Apartment,202046.88862558964,0
17507,ca,0,36.12373753056882,1,Republican,European,English/Welsh,Republican,73746.48666954404,Residential,104574.63889267766,1
17508,ma,1,60.89123770592452,1,Other,European,Irish,Independent,106518.94098309954,Residential,184277.60603604594,1
17509,ca,1,67.65980969528438,1,Republican,European,African or Af-Am Self Reported,Independent,132671.8569343594,Residential,245295.4722685964,0
17510,il,0,58.57705344419399,0,Non-Partisan,Other,African or Af-Am Self Reported,Independent,103697.71846820548,Residential,623328.2998382335,0
17511,mi,0,47.034720490563345,1,Democratic,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,91971.97351676789,Apartment,615286.0973537645,0
17512,va,0,60.4217577679638,0,Democratic,European,Latvian,Democratic,90089.09178653818,Triplex,224341.29407079105,1
17513,mo,1,80.29104530893711,0,Non-Partisan,European,Hispanic,Democratic,262213.2295987595,Residential,236996.71179649778,0
17514,ca,1,57.9491020719281,1,Democratic,European,English/Welsh,Democratic & Republican,97426.20703056181,Residential,294128.58555536554,1
17515,ca,1,46.63036526218607,0,Non-Partisan,European,Dutch (Netherlands),Independent,74047.81172128447,Residential,120803.12214842704,1
17516,mi,1,77.87463715063784,1,Democratic,Hispanic and Portuguese,Irish,Independent,91716.4222238038,Residential,279039.2155391761,1
17517,il,0,57.481701589501405,0,Republican,European,Dutch (Netherlands),Independent,43868.38680071111,Residential,253142.75466210608,1
17518,pa,0,62.752193722928205,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,89282.27969115418,Residential,54219.59641643331,0
17519,ny,1,64.45755227862135,1,Republican,Likely African-American,Czech,Republican & Independent,158023.37216781251,Residential,20883.454843213956,0
17520,ca,1,16.13409447280716,0,Republican,Hispanic and Portuguese,English/Welsh,Democratic & Independent,105127.53398298098,Residential,447023.7118059452,0
17521,ar,1,50.8532889198795,1,Democratic,Likely African-American,Italian,Democratic & Republican,146542.9659805513,Apartment,554569.6669679029,0
17522,ca,0,33.4318546956666,1,Democratic,Likely African-American,Hispanic,Independent,102820.03409142519,Residential,149199.82519229437,0
17523,nc,1,25.04854323181336,1,Non-Partisan,European,Icelandic,Independent,53550.439651979,Mobil Home,979851.5155352454,0
17524,pa,0,23.76841619715122,1,Democratic,European,Hispanic,Democratic & Republican,50778.54678611825,Apartment,338382.4174415008,0
17525,ca,0,48.41438447987268,0,Democratic,Other,English/Welsh,Independent,265448.59272047074,Apartment,183229.2520633862,0
17526,az,0,60.43664026725896,1,Democratic,European,English/Welsh,Democratic & Independent,119605.9784254967,Residential,1778698.378992075,0
17527,va,1,49.500930768070255,1,Republican,European,Irish,Democratic,110632.19312766482,Apartment,1106058.548485877,0
17528,ca,1,43.58400279553897,1,Democratic,European,English/Welsh,Independent,62858.512919705354,Apartment,213970.73703588019,0
17529,tx,0,18.37354308180423,1,Republican,European,Hispanic,Republican,107142.58991738675,Residential,180838.0400427106,0
17530,nv,1,58.50513738079743,1,Democratic,Other,English/Welsh,Democratic,37333.136276677906,Residential,617860.2440492192,0
17531,fl,0,47.707490097838296,1,Democratic,European,English/Welsh,Republican,252908.78339317822,Residential,183049.9909752484,0
17532,nd,1,45.040727260042885,1,Non-Partisan,European,German,Democratic,112160.84123192282,Residential,119029.47224791488,0
17533,mo,0,68.48767052873755,1,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic & Independent,120618.90073726079,Residential,365395.1054833487,1
17534,il,1,16.05353758080313,1,Democratic,Other,English/Welsh,Republican,92082.9279430895,Apartment,279910.4390772917,0
17535,la,1,47.04329104351845,1,Democratic,Likely African-American,Dutch (Netherlands),Democratic & Independent,126080.72482300998,Residential,262462.7571028645,0
17536,mo,1,33.36994710204782,0,Republican,East and South Asian,English/Welsh,Republican & Independent,69416.47620735642,Residential,593174.5127409762,1
17537,tx,1,48.17288526061986,0,Non-Partisan,European,German,Democratic & Independent,146235.28498534096,Residential,307105.2504595177,0
17538,tx,1,56.08771111918899,1,Non-Partisan,European,Arab,Independent,174759.10245579996,Residential,303381.88524909865,0
17539,nv,1,40.379158779139246,1,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,51704.48376527878,Residential,417726.0075412765,0
17540,mi,1,64.63034289728772,1,Democratic,East and South Asian,German,Republican,67781.56969638342,Unknown,262243.36601236375,0
17541,fl,1,50.67202906417058,1,Republican,Likely African-American,Indian/Hindu,Republican,83500.92739460558,Apartment,108979.56763377054,1
17542,tn,1,36.41014097580687,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Republican & Independent,48915.19749200539,Apartment,611722.2150726198,0
17543,ia,1,33.521288221410586,1,Democratic,East and South Asian,English/Welsh,Independent,225209.6024779617,Residential,353101.3385911062,0
17544,nc,0,28.04392433053283,1,Republican,European,German,Independent,17551.386325948504,Residential,397665.94924201514,0
17545,nj,0,65.03454821222047,0,Green,Likely African-American,German,Independent,218954.43630909486,Residential,178746.23003935022,0
17546,ca,0,21.489097443119803,1,Democratic,European,Dutch (Netherlands),Republican,162436.0044595589,Apartment,1025412.204438062,0
17547,tx,1,20.402785676082246,0,Republican,European,Scots,Republican,261948.90431825115,Residential,1083178.7547813158,0
17548,il,1,49.05339353114587,1,Democratic,European,English/Welsh,Republican,217735.853565517,Residential,123454.82524737052,0
17549,oh,1,73.71476309024686,1,Democratic,European,Swedish,Republican & Independent,268589.6361677047,Unknown,227713.0061996543,1
17550,co,1,33.605155572878,0,Republican,Other,English/Welsh,Republican,15141.101701196261,Residential,267279.21968223294,0
17551,tn,0,44.21391820264682,1,Republican,European,African or Af-Am Self Reported,Democratic,89688.46870031327,Residential,442694.65603782126,0
17552,pa,0,56.58086300994398,1,Democratic,Hispanic and Portuguese,English/Welsh,Republican,227797.10783730797,Apartment,390135.64254559076,1
17553,ny,0,63.28532579558779,1,Democratic,Other,Hispanic,Republican,206431.34645224392,Apartment,343099.22945374367,0
17554,tx,0,20.971152866042956,0,Non-Partisan,European,Likely Af-Am (Modeled),Democratic & Republican,137058.14913062146,Residential,767873.5234862315,1
17555,ca,1,79.28154934372179,1,Republican,European,English/Welsh,Republican,79779.65114375792,Residential,216439.63658015945,0
17556,ma,0,45.199639033793254,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic & Independent,33055.53696485265,Unknown,449612.96290843305,0
17557,fl,0,48.784038035717074,0,Republican,European,Hispanic,Republican,53394.77741142345,Apartment,229989.90101137423,0
17558,mo,0,59.775345071411664,0,Democratic,European,Scots,Republican,109892.600529044,Apartment,236600.9891048136,0
17559,wa,0,16.81146551981983,1,Republican,European,Arab,Independent,87147.69090032835,Residential,1164125.8696719133,0
17560,ga,0,31.6891124147482,0,Democratic,European,English/Welsh,Independent,85204.82925988457,Residential,435698.16580034856,0
17561,va,1,48.66168822809061,0,Democratic,Hispanic and Portuguese,African or Af-Am Self Reported,Republican & Independent,119830.10159913653,Apartment,494170.1317821245,1
17562,pa,0,23.288773503627084,1,Non-Partisan,Likely African-American,English/Welsh,Democratic,76212.97123550494,Unknown,402273.81223286013,1
17563,fl,1,46.767036513767295,1,Republican,European,German,Democratic & Independent,115138.13038354987,Residential,1066845.528212563,0
17564,ny,1,45.48947936708388,0,Republican,Likely African-American,Irish,Independent,100240.56043597742,Residential,173137.32333972276,1
17565,ca,1,58.29414125451771,1,Democratic,European,Hispanic,Democratic,25223.246062258826,Apartment,452192.8889558483,1
17566,ca,1,77.31144400765223,0,Democratic,European,English/Welsh,Democratic,72462.48596686297,Residential,200113.6713471771,0
17567,fl,1,59.26043062671954,1,Republican,European,English/Welsh,Democratic & Republican & Independent,103468.49318245705,Condominium,141934.14582069986,0
17568,mi,0,43.21023462384377,1,Republican,Hispanic and Portuguese,Hispanic,Republican,53126.788115206145,Unknown,549321.0193935023,0
17569,tx,1,27.818130756371485,1,Republican,European,English/Welsh,Republican,190700.19959175825,Residential,224230.0398809815,0
17570,ny,1,50.13846229033781,1,Peace and Freedom,Hispanic and Portuguese,Hispanic,Democratic & Republican,108703.15869026551,Residential,99441.27636389196,0
17571,wi,0,56.10756458684468,0,Democratic,Hispanic and Portuguese,German,Democratic & Independent,78710.34354574529,Apartment,250008.6224266236,1
17572,ca,1,27.296054044498803,1,Democratic,European,Likely Af-Am (Modeled),Independent,64394.728819015334,Residential,337521.9619919139,0
17573,nj,0,31.201347526480603,0,Democratic,European,Likely Af-Am (Modeled),Republican & Independent,75424.6733128568,Residential,249538.61615170504,0
17574,wa,1,52.4988029546685,0,Registered Independent,East and South Asian,Irish,Independent,116630.28441323066,Residential,658180.1478643618,1
17575,nm,1,43.838772790425004,1,Democratic,East and South Asian,English/Welsh,Democratic,52551.553624017644,Unknown,469712.6151891808,0
17576,ca,1,49.126878795318085,0,Independence,Likely African-American,African or Af-Am Self Reported,Independent,49656.49644269241,Apartment,155800.6438985535,0
17577,az,1,48.01138098492548,1,Republican,European,English/Welsh,Republican,119493.2842127543,Apartment,15970.051394047783,0
17578,or,1,56.578654836358695,1,Republican,European,English/Welsh,Republican,221531.22966219982,Unknown,181510.68494521486,1
17579,nj,1,63.077452668863216,1,Democratic,European,English/Welsh,Republican,88573.65580419308,Residential,48337.13441455512,1
17580,or,1,23.06487891588558,1,Republican,European,Scots,Democratic & Independent,147623.90045495133,Residential,141944.696508297,0
17581,ks,1,36.55142097013754,1,Republican,East and South Asian,Norwegian,Independent,30708.784449625797,Residential,436245.5211223197,0
17582,az,0,22.67457069465248,1,Republican,European,English/Welsh,Independent,102503.59792231693,Unknown,53974.86585923922,1
17583,oh,0,22.333025032536877,0,Democratic,Hispanic and Portuguese,Swedish,Republican & Independent,98201.5780931944,Apartment,199190.1084782218,0
17584,fl,1,60.47169749043668,1,Democratic,European,English/Welsh,Independent,46933.481235859515,Residential,349242.584978682,1
17585,mi,1,54.788465243943264,1,Democratic,European,English/Welsh,Independent,152248.43889202632,Apartment,157052.82406106734,0
17586,mi,1,62.46390577534922,0,Democratic,Hispanic and Portuguese,English/Welsh,Independent,84617.06286475805,Unknown,234723.79821653303,0
17587,mi,0,48.02142934746246,0,Non-Partisan,European,Hispanic,Republican,64909.455822092095,Residential,428252.66735454823,0
17588,me,0,61.382907137143384,1,Republican,East and South Asian,Hispanic,Independent,85009.72228574773,Residential,346946.7163049486,0
17589,al,1,72.19865606041421,1,Democratic,Likely African-American,French,Independent,71884.32071327456,Residential,218418.6071208853,0
17590,ga,0,20.08244926656895,1,Republican,European,Hispanic,Democratic,83428.69147795082,Residential,117121.56691790868,0
17591,ny,0,42.00591765320706,1,Non-Partisan,European,Chinese,Independent,76632.7665562567,Residential,326803.1224401217,1
