,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
18246,oh,0,20.54601465779923,0,Democratic,European,English/Welsh,Independent,150760.137743697,Residential,276585.23061430233,0
18247,ca,0,71.26517390302475,0,Democratic,European,English/Welsh,Democratic & Republican,51553.95379125543,Residential,343076.1716417477,0
18248,pa,1,35.97670148288691,0,Non-Partisan,Other,German,Democratic,84426.30254223694,Residential,130357.4110454568,0
18249,tx,0,22.17735305521225,1,Democratic,European,Hispanic,Democratic,261036.90245601884,Apartment,813167.4155583001,0
18250,mi,0,17.943613992716788,0,American Independent,European,Hispanic,Independent,59066.356118604446,Residential,176273.731529637,0
18251,nj,1,43.953626427805794,1,Democratic,European,English/Welsh,Democratic & Republican,96769.77826705737,Residential,185856.16478097352,1
18252,wa,0,22.66020171061294,0,Non-Partisan,East and South Asian,English/Welsh,Democratic,25915.528401207663,Unknown,513884.67159825144,0
18253,nc,1,70.79715111546953,1,Democratic,European,English/Welsh,Republican,132012.96294895254,Apartment,205602.66478005573,0
18254,ca,0,18.76994467556779,1,Democratic,European,English/Welsh,Democratic,40468.56761428077,Residential,416802.8488333809,0
18255,ny,1,73.79162032527161,0,Non-Partisan,Likely African-American,English/Welsh,Republican,53003.26326492416,Residential,257363.65218683277,0
18256,ca,0,20.02129825786639,0,Democratic,European,English/Welsh,Republican,46766.23661479863,Residential,642274.6467962977,0
18257,ca,1,46.08009039177046,1,Democratic,European,Hispanic,Independent,23497.485549125875,Apartment,290575.4227352851,1
18258,ny,1,48.182378092659654,0,Republican,European,English/Welsh,Independent,30286.3383792857,Unknown,343957.52202601987,0
18259,il,1,20.241360426377558,0,Peace and Freedom,European,English/Welsh,Democratic,217031.26692355901,Apartment,377770.64425247465,1
18260,me,1,30.16170770147039,1,Working Family Party,European,Swedish,Independent,102135.52700550087,Apartment,206500.3957233969,0
18261,va,1,49.218654398965384,0,Registered Independent,European,English/Welsh,Independent,51259.052344233554,Residential,156714.43542136886,0
18262,nc,0,33.142619119525804,0,Democratic,European,French,Independent,47860.38564885962,Residential,409056.32306355535,0
18263,il,1,88.02794435408555,1,American Independent,European,English/Welsh,Democratic,240405.22542048106,Residential,339642.008253219,0
18264,md,1,63.29770056876468,0,Unknown,European,English/Welsh,Democratic,95193.95314095006,Residential,532263.8893388124,0
18265,nc,0,63.820331310277176,0,Non-Partisan,European,English/Welsh,Independent,19014.374168908296,Unknown,1023802.8500407583,0
18266,ca,1,52.16049230380469,0,Reform,European,Hispanic,Independent,7995.064510775628,Residential,378655.64954481024,0
18267,il,1,33.767952092265745,0,Democratic,Hispanic and Portuguese,Persian,Democratic & Republican,201390.51185047472,Residential,382740.94175025274,0
18268,co,1,49.627913707759745,1,Republican,European,English/Welsh,Democratic,40361.365781075656,Apartment,1180542.0500994301,0
18269,ca,1,19.732749724742433,0,Non-Partisan,Likely African-American,English/Welsh,Democratic,9531.069290802283,Unknown,275357.42063728144,0
18270,fl,1,32.72624543668402,0,Non-Partisan,European,African or Af-Am Self Reported,Independent,85918.96950114315,Residential,293381.06836767495,0
18271,nj,0,20.943179574701,0,Republican,Likely African-American,Czech,Democratic,103972.0830926157,Unknown,244069.28289943305,0
18272,md,1,53.67916226807025,1,Republican,European,English/Welsh,Independent,261844.88402144433,Residential,56522.1613750587,0
18273,ny,0,86.0632573239724,0,Democratic,Likely African-American,English/Welsh,Democratic,9454.184290415986,Duplex,586270.9133462523,1
18274,tx,1,71.55768349077488,1,Non-Partisan,Hispanic and Portuguese,German,Democratic,88728.09037402143,Apartment,857529.754641789,0
18275,wa,1,33.79040426029825,0,Non-Partisan,European,Hispanic,Democratic,148748.33787034094,Residential,1582467.075179448,1
18276,ca,1,16.98849676278841,0,Democratic,European,English/Welsh,Independent,79708.23465428333,Residential,363505.4831557559,1
18277,ca,1,56.45195546774075,1,Republican,East and South Asian,African or Af-Am Self Reported,Republican & Independent,54238.41927951347,Residential,313534.9126226095,0
18278,pa,1,63.022787488178196,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic,31783.289828478126,Residential,425544.95659401244,0
18279,ga,0,82.78975592861094,0,Non-Partisan,European,English/Welsh,Independent,79457.71539730369,Duplex,1545255.861778639,0
18280,ca,1,65.18663182965193,1,Republican,European,Swedish,Independent,94639.87478509889,Residential,244585.6366871402,1
18281,co,0,79.82317569616119,1,Non-Partisan,Hispanic and Portuguese,German,Independent,88308.94615070918,Residential,366924.82441275823,0
18282,fl,1,70.32611145539764,0,Non-Partisan,Other,English/Welsh,Democratic,94410.89355237759,Residential,112247.67947893121,0
18283,nj,1,59.491138897567836,0,Non-Partisan,East and South Asian,Hispanic,Republican,152784.07580995018,Residential,133652.48099237244,0
18284,nc,0,39.0415662509463,1,Non-Partisan,Other,English/Welsh,Democratic,46272.16177665757,Residential,210591.0522807329,0
18285,ga,1,72.3196527755264,0,Non-Partisan,European,English/Welsh,Republican,41676.98346268949,Residential,215448.559875839,0
18286,mi,1,29.024422710597403,1,Democratic,European,Irish,Democratic,75319.70944902512,Residential,369653.2666488347,0
18287,il,0,29.63761248691395,0,Republican,European,Polish,Independent,72919.11717080252,Duplex,130022.48750817357,1
18288,wv,1,47.47033276971306,1,Democratic,European,Hispanic,Republican,95934.7135326598,Residential,222943.88760201575,0
18289,nc,1,17.257508767634246,0,Democratic,European,English/Welsh,Democratic,226799.101342135,Apartment,410295.19443221786,0
18290,ky,0,38.68477312773908,1,Non-Partisan,European,Irish,Democratic & Republican,13585.026588812376,Residential,242161.37665958254,1
18291,nj,1,18.864660437981343,0,Republican,Likely African-American,Turkish,Democratic,71595.0561975541,Apartment,260025.05650601405,0
18292,fl,1,35.44119842846309,0,Republican,European,German,Republican,61136.90951641921,Apartment,437306.225151803,0
18293,ma,0,28.97031487396876,0,Republican,European,English/Welsh,Independent,99108.00083331265,Residential,115224.58662655331,0
18294,oh,0,62.16763598018569,0,Democratic,Likely African-American,Italian,Democratic,100557.7924324373,Apartment,349330.91966065834,0
18295,tn,1,67.94755843048706,0,Democratic,European,Polish,Democratic,268195.1083299062,Residential,384237.86951165495,0
18296,fl,1,50.00551688797158,0,Democratic,European,French,Independent,149295.46028452012,Apartment,365605.9219178327,1
18297,ca,1,49.65693001434639,1,Democratic,Hispanic and Portuguese,Hispanic,Republican & Independent,67934.6306793717,Residential,45324.977167997335,0
18298,nv,1,48.47003486463048,0,Republican,European,English/Welsh,Independent,32452.977429008715,Residential,161171.40147416084,0
18299,al,0,47.48902953180808,1,Republican,European,Czech,Democratic,135923.10243664254,Mobil Home,300409.5708657965,0
18300,ma,1,31.47326120127527,0,Republican,European,Austrian,Democratic,73814.70253881707,Residential,279279.6730446277,0
18301,ca,1,17.69384782869617,0,Democratic,Hispanic and Portuguese,Belgian,Democratic,127180.70470899681,Residential,24352.019661340513,1
18302,nc,1,53.73320906283217,1,Republican,European,German,Republican,53792.95580475642,Unknown,364712.1785845121,1
18303,nj,1,46.000133422427794,0,Non-Partisan,European,English/Welsh,Democratic,151667.48989981448,Residential,474562.8347463518,0
18304,or,1,42.495274491523034,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,96087.26579041066,Residential,538613.6610666874,1
18305,nc,0,87.25870758454367,1,Registered Independent,European,Khmer,Democratic & Independent,93598.04091176193,Residential,89353.37696301598,1
18306,mo,1,51.79680169718199,0,Republican,Hispanic and Portuguese,English/Welsh,Independent,97916.05204090425,Residential,399842.90414955415,0
18307,ca,1,23.54045014463365,0,Democratic,European,Korean,Independent,96149.7946891619,Residential,1280666.1614084195,0
18308,ga,1,22.785510901383482,1,Republican,European,English/Welsh,Democratic,95064.24604703046,Residential,150075.94801485597,1
18309,oh,1,56.3866878975755,0,Democratic,European,English/Welsh,Independent,72865.89738073961,Residential,160198.68821793457,0
18310,az,1,33.16161053866557,1,Democratic,European,Hispanic,Independent,95068.2791964874,Apartment,448199.08923757117,0
18311,ca,1,40.62487709137488,0,Democratic,European,English/Welsh,Independent,120404.69914860144,Apartment,380434.87364782265,0
18312,fl,1,17.073054727360635,0,Democratic,European,Polish,Democratic,21921.127062677762,Residential,336393.3958203277,1
18313,nc,1,85.52295872936621,0,Working Family Party,European,English/Welsh,Independent,25149.532884062726,Mobil Home,242520.8744073669,0
18314,ca,0,18.923551424641406,1,Democratic,European,English/Welsh,Democratic,248085.72968928062,Apartment,1190410.3468169295,0
18315,az,1,20.868516500171303,1,Republican,Hispanic and Portuguese,Irish,Democratic & Republican,82269.48508960102,Residential,114593.0485350741,0
18316,pa,1,54.597107213234565,0,Republican,European,English/Welsh,Democratic,78462.44048837847,Condominium,125578.79414193495,0
18317,ca,1,61.60447685644758,0,Non-Partisan,European,Likely Af-Am (Modeled),Republican,63226.00429305918,Duplex,402315.83414670377,0
18318,ca,0,48.80578458513299,1,Democratic,European,Italian,Democratic & Independent,83281.20438557734,Apartment,251357.39364316867,1
18319,ca,1,76.38750450674125,0,Democratic,European,English/Welsh,Republican,63269.13668096902,Apartment,358850.38189797685,0
18320,ca,0,38.33176412431269,0,Republican,European,Swedish,Independent,258560.635241322,Residential,668979.4176651081,0
18321,ga,1,50.95458628141532,0,Republican,European,Armenian,Democratic,24024.159619465114,Residential,360389.09680382354,0
18322,ny,1,39.659245786218044,0,Democratic,East and South Asian,English/Welsh,Republican,97834.77377463982,Residential,761958.9229161233,1
18323,oh,1,37.69034037951797,1,Independence,European,Hispanic,Democratic & Republican,268670.4961692127,Apartment,128737.5340392997,1
18324,hi,1,27.049069258964572,0,Democratic,European,English/Welsh,Democratic & Republican,210068.2006690568,Residential,235227.73920142325,0
18325,ca,1,49.577432716701196,1,Democratic,Other,Likely Af-Am (Modeled),Democratic,149000.19363969585,Unknown,1825032.5534331575,0
18326,ny,0,20.54365014630457,1,Democratic,European,Indian/Hindu,Democratic,139803.4547657643,Apartment,130945.72889095817,0
18327,la,0,51.05763877101433,0,Democratic,Likely African-American,Azerb,Democratic,121856.93732943242,Residential,442943.3512748,0
18328,ny,1,58.66812613433618,1,Republican,European,French,Republican & Independent,194574.50243970254,Residential,207770.48610768566,1
18329,oh,1,72.6477120201222,1,Democratic,European,English/Welsh,Democratic & Independent,92573.16158720796,Residential,303853.4652354655,1
18330,ar,1,73.66793008194749,0,Democratic,European,Hispanic,Democratic,109366.88970843072,Residential,868387.7099060023,0
18331,tx,0,24.338556082411,0,Non-Partisan,European,Norwegian,Independent,64136.182557563836,Residential,50675.54681904768,0
18332,md,1,16.410697796939512,0,Libertarian,European,English/Welsh,Democratic,69264.2495051958,Apartment,-7030.949607792252,0
18333,ks,1,38.007674024224926,1,Non-Partisan,European,African or Af-Am Self Reported,Republican,64898.71246923028,Apartment,358194.301506437,1
18334,ca,0,30.45034199750235,0,Republican,European,Hungarian,Democratic,43232.657592115575,Residential,346696.82193770685,1
18335,nm,1,54.74449933259258,1,Republican,European,German,Democratic & Independent,67488.33744644375,Duplex,159118.76847063485,0
18336,ky,1,24.430905730764003,1,Democratic,European,English/Welsh,Independent,80091.50063993929,Residential,267467.8823525529,0
18337,pa,0,16.08065019290153,0,Democratic,European,English/Welsh,Independent,152586.58705133127,Mobil Home,185342.18741074478,0
18338,wi,0,59.55318288160407,1,Republican,European,Scots,Democratic & Republican,108762.58788434503,Residential,118394.32107253613,1
18339,in,1,48.70657353825902,0,Democratic,European,Laotian,Democratic,41179.61499282285,Residential,637353.5917299746,0
18340,ct,1,43.66180897964398,0,Non-Partisan,East and South Asian,English/Welsh,Independent,257286.10737374908,Residential,436140.1174339351,0
18341,ma,0,54.3927265368948,1,Non-Partisan,East and South Asian,Irish,Independent,106113.11995001188,Apartment,337384.0933803763,0
18342,la,0,86.77877608898682,0,Registered Independent,European,English/Welsh,Republican,106009.96844191753,Residential,191137.86493210687,0
18343,ky,1,59.5931488092454,1,Republican,Hispanic and Portuguese,English/Welsh,Independent,106899.95700268247,Residential,1421010.6048229767,0
18344,nj,1,62.0205537430585,1,Democratic,East and South Asian,English/Welsh,Republican & Independent,66833.5757590399,Residential,1067603.0773716962,0
18345,nc,1,31.744550579030133,1,Democratic,European,Korean,Independent,61655.155325019135,Unknown,74969.8808115457,1
18346,or,0,62.058023448175206,1,Democratic,European,Scots,Democratic,43847.49780948075,Unknown,389167.9465018374,0
18347,nv,1,48.89701304312414,0,Democratic,East and South Asian,German,Democratic & Republican & Independent,45627.35550239737,Residential,562614.5216035837,0
18348,wi,1,65.20218389906276,1,Non-Partisan,European,German,Democratic & Independent,161097.91825350182,Apartment,172713.37781316397,0
18349,fl,1,96.52503430185934,0,Non-Partisan,European,Indian/Hindu,Republican,203015.529090229,Apartment,195647.1677857342,0
18350,pa,1,36.10198073119703,1,Democratic,European,Irish,Republican,77060.75470205251,Residential,81925.61644558796,0
18351,in,0,40.29469932553046,0,Non-Partisan,European,Irish,Democratic,62890.8418201784,Residential,71511.33665449789,0
18352,md,0,55.72015300405325,1,Democratic,European,Polish,Independent,55062.099884019844,Residential,343462.8080647525,0
18353,ca,1,34.41143490125092,1,Republican,European,Dutch (Netherlands),Democratic,76259.5755311176,Residential,1892855.65270096,0
18354,fl,1,28.342918605303783,0,Republican,European,Chinese,Democratic & Republican & Independent,42771.186063906745,Apartment,693141.5598110409,0
18355,ny,1,23.174849751001073,1,Non-Partisan,European,Hispanic,Republican,99012.38586023217,Residential,595250.2877822282,1
18356,fl,1,52.084242724837374,0,Democratic,Hispanic and Portuguese,Chinese,Democratic,246506.06652236218,Residential,514819.86631508917,0
18357,fl,0,36.985594460389706,1,Democratic,Likely African-American,English/Welsh,Independent,48026.055960715,Residential,87393.98525465568,0
18358,md,1,80.14718907188586,1,Non-Partisan,European,English/Welsh,Independent,68516.29376073835,Residential,81466.1627298384,0
18359,mi,1,65.9074402913319,0,Registered Independent,European,English/Welsh,Independent,67007.28857129533,Residential,144986.40613929654,0
18360,ia,1,45.50568022494284,1,American Independent,European,Turkmenistan,Independent,51315.65956573,Condominium,427258.663318589,0
18361,mi,1,20.41214068170158,0,Non-Partisan,European,German,Republican & Independent,103299.26624149465,Residential,455924.2382467163,0
18362,or,1,50.96549072428013,0,Democratic,European,Dutch (Netherlands),Democratic,61888.42472087031,Residential,204007.9809444279,0
18363,mn,0,19.489202527399584,0,Democratic,Likely African-American,English/Welsh,Democratic,66705.22500587792,Apartment,195948.25636017745,0
18364,il,1,27.023501394504457,0,Non-Partisan,Likely African-American,Swedish,Republican,23635.7441319638,Unknown,529293.1701426284,0
18365,nj,1,40.929519464497474,0,Democratic,East and South Asian,Hispanic,Independent,51940.9571770182,Residential,312722.71323079267,1
18366,wy,1,45.73317992073456,0,Republican,European,Irish,Republican,88511.88528300302,Apartment,293655.4986362117,1
18367,fl,0,57.0952395289943,1,Democratic,European,English/Welsh,Democratic,57098.96502414299,Residential,919716.0533929106,0
18368,il,1,66.44125301323736,1,Registered Independent,European,English/Welsh,Republican,84813.21355393196,Unknown,175169.1908964849,0
18369,sc,1,13.65276090202679,0,Natural Law,European,African or Af-Am Self Reported,Democratic,122140.58758956393,Residential,350413.04626442614,0
18370,ok,0,64.27549829342881,0,Constitutional,European,African or Af-Am Self Reported,Independent,249025.77500252204,Residential,458381.88060217607,0
18371,fl,1,55.132985120118875,0,Republican,European,English/Welsh,Republican,5770.254581844161,Apartment,554633.8382447072,0
18372,md,1,23.176231779039874,0,Republican,European,English/Welsh,Democratic,168733.12645836573,Residential,196731.9264453771,1
18373,ny,1,69.4865332944242,0,Democratic,European,French,Democratic,86167.01010771022,Residential,267483.042773129,0
18374,oh,1,50.3004601515144,1,Republican,European,Swedish,Republican,130699.0062363929,Residential,206989.87965606005,1
18375,ak,1,62.4722020449545,0,Republican,Hispanic and Portuguese,English/Welsh,Democratic,90562.82265577368,Unknown,213367.39854157047,0
18376,mi,0,75.95336450955159,0,Registered Independent,European,Pakistani,Independent,72099.29663482754,Residential,84713.89185917149,0
18377,nc,1,41.87135077110436,0,Democratic,European,Polish,Independent,43171.67362051613,Residential,141391.55285103756,1
18378,tx,0,55.12268843563829,0,Democratic,Likely African-American,Hispanic,Democratic,86452.68376216752,Residential,117026.68727454786,0
18379,de,0,35.67136730081642,1,Republican,European,Italian,Independent,161862.02955707043,Apartment,346224.56231937476,0
18380,tx,0,72.63477254825757,0,Non-Partisan,European,English/Welsh,Democratic,66808.7468215908,Residential,266657.5369113668,0
18381,nj,1,48.4551213863847,0,Republican,European,Irish,Democratic,205026.06299289854,Residential,152632.18220280315,0
18382,de,1,26.41168043907934,0,Non-Partisan,European,German,Independent,91922.37040876797,Residential,1733478.5023108493,0
18383,nj,0,53.26071899086,0,Working Family Party,European,Hispanic,Democratic,115970.0712906241,Triplex,190449.12729945214,0
18384,pa,1,17.428231877720947,0,Republican,European,French,Republican,60230.4260368142,Residential,136986.70600134373,0
18385,ny,1,56.401123416904,0,Non-Partisan,European,African or Af-Am Self Reported,Independent,39301.308358727096,Residential,93498.02566678268,1
18386,ca,1,32.57301463211507,0,Democratic,Hispanic and Portuguese,Scots,Democratic,134269.85423140103,Residential,322158.84610254527,0
18387,ca,1,63.214270278709,0,Republican,European,Indian/Hindu,Independent,165279.2020868823,Mobil Home,128275.47976582221,0
18388,mi,1,42.79046701189877,1,Democratic,European,English/Welsh,Republican & Independent,90929.58826701563,Apartment,309188.73637073475,1
18389,tx,1,39.165003897343134,0,Republican,Other,English/Welsh,Democratic,21568.355389764238,Residential,274717.6343002789,0
18390,md,1,67.83482097926967,0,Democratic,European,Chinese,Independent,73326.33488001418,Unknown,192806.9074008765,0
18391,ga,1,74.21551523453591,0,Republican,Likely African-American,English/Welsh,Democratic,156068.33179856808,Residential,1268495.1222327624,0
18392,mi,1,77.92510172642986,0,Republican,Other,Likely Af-Am (Modeled),Democratic & Independent,87807.70227409809,Residential,298612.71901074116,0
18393,ny,1,31.75587886951273,0,Democratic,Hispanic and Portuguese,English/Welsh,Republican & Independent,33538.36148771154,Residential,251496.86504406834,0
18394,ky,0,49.64210774680162,0,Libertarian,European,Hispanic,Democratic,63027.28820762029,Residential,-2877.1844300956145,0
18395,wa,1,25.445729727469228,1,Democratic,European,English/Welsh,Democratic,82663.90984052759,Residential,679559.1422073866,1
18396,fl,1,59.21674464183827,0,Democratic,Likely African-American,English/Welsh,Democratic & Republican,255459.8816798618,Residential,169441.66580734,0
18397,wi,1,70.33500190035285,1,Republican,European,English/Welsh,Democratic,18627.956852339375,Residential,430515.84230843815,0
18398,ca,0,45.6833425347952,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,171660.02034725144,Apartment,188483.52063466865,0
18399,ca,1,38.00896564625909,0,Republican,European,Russian (omitting former Soviet States),Democratic & Republican,114888.46338521093,Residential,114374.92693916743,0
18400,mn,1,30.607309163784407,1,Republican,European,English/Welsh,Republican & Independent,48220.2745978397,Residential,151527.8089163688,0
18401,dc,1,78.34184910368595,1,Republican,European,Swedish,Democratic,111947.1006445934,Apartment,295525.50288861396,1
18402,nj,1,54.024673013472665,0,Non-Partisan,European,English/Welsh,Independent,34831.223920115444,Residential,202556.95301156281,0
18403,fl,0,44.033381749095646,0,Republican,East and South Asian,English/Welsh,Democratic,63404.20653960538,Residential,188647.8603411068,0
18404,tx,1,22.898671364527303,0,Republican,European,English/Welsh,Republican,95935.26217369919,Residential,218510.4956210094,0
18405,oh,1,58.66008389933582,0,Republican,European,English/Welsh,Democratic & Independent,63182.84544014893,Apartment,333814.38020208117,0
18406,la,1,51.348090903376814,0,Republican,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,97937.49441575285,Residential,424958.7822112133,0
18407,tx,1,51.4319909869307,1,Democratic,European,Russian (omitting former Soviet States),Republican & Independent,42444.28781008665,Residential,101199.75894274279,0
18408,sc,1,44.78828041400585,0,Republican,Other,English/Welsh,Democratic,66542.7820292666,Residential,317396.00997942843,1
18409,in,0,37.91593149599956,1,Democratic,European,English/Welsh,Republican,74600.25169651494,Unknown,225838.7837563478,0
18410,oh,0,43.22163663790974,0,Democratic,European,Ukrainian,Independent,164194.040938443,Residential,1140403.7302942062,0
18411,mo,1,53.43091611150471,0,Libertarian,European,Hispanic,Democratic,187382.74291241463,Residential,225094.51118831814,0
18412,or,0,50.53333886745507,0,Democratic,European,English/Welsh,Independent,260372.95134142702,Residential,59384.42451609412,0
18413,vt,0,38.826202173561086,0,Republican,European,Scots,Republican,154789.600845525,Residential,149525.45351486123,0
18414,pa,1,28.398488571658895,1,Democratic,European,Polish,Democratic,78471.47420355857,Unknown,208804.37913964374,1
18415,ca,0,28.27978091664042,1,Republican,European,English/Welsh,Democratic,59434.28156682138,Residential,182111.3115388634,0
18416,tx,0,75.42648693963109,1,Democratic,Other,Hispanic,Independent,57358.2094143438,Unknown,174213.8032551331,0
18417,il,1,49.24832485989401,0,Democratic,European,English/Welsh,Independent,100325.19509646583,Unknown,261055.97696355943,0
18418,ca,1,24.610223605693683,1,Democratic,European,African or Af-Am Self Reported,Independent,7191.8084463349005,Residential,338107.96698036825,1
18419,or,0,38.407407186296105,0,Republican,European,Slovakian,Independent,108257.82522507287,Unknown,35256.305643514235,0
18420,ca,1,62.87825376900411,1,Republican,Likely African-American,Likely Af-Am (Modeled),Democratic,58878.73897028712,Apartment,686559.4165695374,0
18421,ia,1,63.74900301441184,1,Republican,European,Polish,Democratic,78973.00332409027,Residential,1969220.615169372,0
18422,co,1,44.03854720365109,0,Democratic,European,English/Welsh,Republican & Independent,223468.75186049019,Residential,155800.5223418115,0
18423,ok,1,44.44823957590601,0,Democratic,European,Hispanic,Republican,71209.63570975444,Apartment,246093.7146214246,0
18424,ca,1,15.978707631705957,0,Republican,East and South Asian,Hispanic,Independent,140611.72098350115,Residential,126314.5457531907,0
18425,in,1,58.33522178010861,0,Democratic,Likely African-American,English/Welsh,Democratic & Independent,104379.61526672592,Residential,233763.7798588418,1
18426,in,1,57.88807518115909,1,Non-Partisan,European,English/Welsh,Democratic,140773.5806096175,Residential,424243.83532073407,1
18427,nh,0,59.860597256771726,0,Other,European,English/Welsh,Democratic & Republican,62685.40716668867,Apartment,311978.85388989677,0
18428,ca,1,47.94126245161677,0,Democratic,European,English/Welsh,Democratic,71808.01062882178,Duplex,86428.54825981476,0
18429,nd,1,60.68520910644854,0,Republican,European,English/Welsh,Independent,6929.076951809651,Residential,402145.7506364598,0
18430,mo,0,63.46307686004631,0,Unknown,European,Hispanic,Democratic & Independent,54354.5742885199,Apartment,818007.0079598108,0
18431,az,1,31.563567422152254,0,Democratic,European,Polish,Republican,222707.64878839033,Residential,398799.610260713,0
18432,sc,1,46.3364959228393,0,Other,Hispanic and Portuguese,English/Welsh,Independent,85148.49214875064,Residential,297925.37002099014,0
18433,tx,1,20.51578723123888,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,244893.1907010754,Residential,326639.8813540919,1
18434,nv,1,43.65787955141165,0,Republican,Likely African-American,Swedish,Independent,33721.981798272696,Unknown,252302.60454839683,1
18435,ny,1,33.261343530550505,0,Non-Partisan,European,Hispanic,Independent,137677.45883420904,Residential,485721.87394868216,0
18436,ca,1,40.06058506732877,0,Non-Partisan,European,Korean,Democratic,66090.71340660358,Unknown,340239.1806628836,0
18437,nc,1,15.716635520501542,0,Non-Partisan,European,English/Welsh,Independent,60077.698018282594,Residential,357278.10622992204,0
18438,ca,0,24.364452588427895,0,Democratic,East and South Asian,African or Af-Am Self Reported,Democratic,119730.93939687336,Residential,392110.3713160568,1
18439,nj,1,20.89816955933004,1,Republican,European,Hispanic,Democratic,74045.36656644709,Apartment,378656.18453596253,1
18440,wi,0,35.197156132781394,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic,33771.080310922865,Apartment,173825.9929254486,0
18441,tx,0,27.851653690687822,1,Non-Partisan,European,English/Welsh,Democratic & Independent,114995.3087361507,Apartment,183943.7597932584,0
18442,ca,0,42.592430419145074,1,Democratic,European,German,Democratic,53332.10690785809,Unknown,150676.13871711036,0
18443,ca,1,50.42071710257976,1,American Independent,European,Likely Af-Am (Modeled),Democratic,264012.11015197897,Apartment,323145.1111499128,1
18444,ny,1,73.10182673268882,1,Democratic,European,Scots,Democratic & Republican,110953.95183593254,Residential,344538.5143758317,1
18445,ny,1,16.97166252479257,1,Registered Independent,European,English/Welsh,Democratic & Republican,144737.99072037428,Apartment,133691.67150184093,0
18446,ma,1,69.17382052777519,0,Republican,Other,English/Welsh,Democratic & Independent,83339.01928661145,Unknown,296245.6965137512,0
18447,ga,1,47.00185665543766,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic,152076.21211295982,Apartment,183059.10228809036,0
18448,il,1,22.490879144740312,0,Democratic,European,English/Welsh,Independent,53247.3392755949,Apartment,125115.0580834383,1
18449,ny,1,98.3337568046806,0,Non-Partisan,European,English/Welsh,Democratic,113223.00971025869,Apartment,54139.59945575282,0
18450,ok,1,50.56165244230737,0,Democratic,European,English/Welsh,Independent,92517.79743129283,Apartment,227595.7789725112,1
18451,pa,0,61.10141561605829,0,Non-Partisan,Other,Scots,Republican,80235.55872424025,Residential,186559.18136875634,0
18452,tn,1,72.85181780578435,0,Democratic,European,English/Welsh,Democratic,50185.15400661965,Apartment,825590.4482232723,0
18453,il,1,32.244344537759545,1,American Independent,European,German,Independent,37792.50281962105,Residential,409405.3054349348,1
18454,mi,1,29.145325804200525,1,Non-Partisan,European,English/Welsh,Republican,95027.16015567859,Residential,220426.91832429258,0
18455,ms,1,55.26536886500668,1,Republican,European,African or Af-Am Self Reported,Democratic,36106.36097286058,Apartment,220334.85803591512,1
18456,mo,1,72.36941598235836,0,Constitutional,European,English/Welsh,Democratic,57667.73682948806,Residential,3212882.6980279437,0
18457,fl,1,47.92387987198729,0,Non-Partisan,European,French,Independent,64787.97917560942,Apartment,325186.9218117384,0
18458,il,1,62.60840154582186,0,Democratic,Hispanic and Portuguese,Norwegian,Democratic,34075.236843980245,Residential,446282.642985333,0
18459,fl,1,90.9802599624568,0,Democratic,European,English/Welsh,Democratic & Republican,91047.01263999875,Residential,333453.56688350503,0
18460,ca,1,62.534102662707326,1,Republican,European,English/Welsh,Democratic,22505.63879276598,Residential,253310.87509025115,0
18461,nj,1,30.672796633674352,1,Democratic,European,English/Welsh,Democratic & Republican,145506.8193226975,Apartment,541320.8963398219,0
18462,ca,1,28.469307070747487,0,Republican,European,English/Welsh,Independent,57328.16553748776,Residential,1862937.1292283107,1
18463,fl,0,31.927223810789165,0,Democratic,European,English/Welsh,Republican,96418.40736223725,Apartment,357822.51665271644,0
18464,ma,1,53.967897286564515,0,Non-Partisan,European,African or Af-Am Self Reported,Democratic & Republican & Independent,132079.5579407905,Apartment,306677.7524466218,0
18465,nc,1,54.429195663468505,1,Republican,European,Portuguese,Democratic,17390.7299465292,Residential,288308.05953655613,0
18466,pa,1,39.53441967905682,0,Democratic,European,Likely Af-Am (Modeled),Republican,147380.7918375993,Residential,512891.6910808655,1
18467,md,1,68.49170545662905,0,Non-Partisan,European,Likely Af-Am (Modeled),Independent,114479.58633483904,Condominium,313447.0306396749,0
18468,co,0,55.729344306366734,0,Democratic,European,English/Welsh,Democratic,62662.0968089591,Apartment,369010.7220528211,0
18469,ma,0,29.845516905966225,1,Republican,European,Scots,Democratic,98098.78672551113,Residential,75947.54125511616,0
18470,tn,1,45.89368583457689,1,American Independent,Likely African-American,French,Independent,63032.597330269164,Residential,348715.29769896995,1
18471,wa,1,36.14459760091167,1,Republican,European,Scots,Republican & Independent,81197.8378254198,Residential,192263.9195962586,1
18472,fl,1,43.224545365187424,1,Republican,European,Polish,Democratic,149839.81692396675,Residential,132034.63437256456,0
