,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
14195,nj,1,46.23989343639672,0,Democratic,European,French,Democratic & Independent,81870.98207682083,Residential,1165452.9099986632,1
14196,ca,1,49.05429472992423,1,Non-Partisan,European,English/Welsh,Independent,70174.6654939214,Unknown,298128.3189146171,0
14197,fl,0,62.45097066078461,1,American Independent,European,Irish,Republican,63407.39926157013,Residential,1483547.437715461,0
14198,md,1,68.05356473830724,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,150536.45008603163,Residential,586039.1456753189,0
14199,oh,1,48.65410308964836,1,Democratic,European,Hispanic,Republican,55687.305185189834,Residential,306953.66288946685,0
14200,tx,1,54.87647839190442,1,Democratic,Other,Hispanic,Democratic,87512.2796434938,Apartment,307633.87550816423,1
14201,az,1,28.9010255197461,0,Democratic,European,French,Independent,134380.29252289282,Residential,320664.91779981944,0
14202,or,1,30.92632927987975,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic,8564.269811351443,Residential,312286.47377630835,0
14203,ny,1,32.257739327501604,0,Registered Independent,European,Irish,Democratic,232408.76428385568,Apartment,53739.56235650103,0
14204,ca,1,30.6375981429679,1,Socialist,European,Irish,Republican,58140.99064116384,Residential,778129.9125711955,0
14205,ca,1,50.48451761595266,1,Democratic,European,Likely Af-Am (Modeled),Democratic,78172.34023942311,Apartment,213970.3891444247,0
14206,ga,1,36.10984746714777,0,Republican,European,Irish,Democratic & Republican,8950.46435101997,Residential,141001.02575198174,0
14207,ca,0,97.7297545175266,1,Democratic,European,Likely Af-Am (Modeled),Democratic & Independent,52854.09177247077,Residential,353832.76173443487,1
14208,il,0,48.37057089288801,0,Democratic,European,Italian,Democratic & Republican,66756.33536549119,Apartment,313918.95344734716,0
14209,mn,1,31.091034133723216,1,Republican,Hispanic and Portuguese,Italian,Democratic,220532.31153714805,Unknown,199756.4295994172,0
14210,ca,0,42.12568200864632,1,Republican,Likely African-American,English/Welsh,Democratic & Republican,69188.07074912517,Apartment,673924.4131603348,0
14211,ny,1,26.81807549610462,1,Democratic,European,English/Welsh,Republican & Independent,76086.07414945033,Residential,-21870.064194550956,0
14212,wa,1,29.83715900631488,0,Republican,European,English/Welsh,Democratic & Independent,54823.745217099175,Residential,31821.62699336745,1
14213,nv,1,46.612847033310004,1,Democratic,European,Hispanic,Democratic,95625.08470221866,Residential,446122.0690262195,0
14214,ca,1,38.22871276419714,1,Democratic,European,Likely Af-Am (Modeled),Independent,89108.67877639728,Residential,95064.40401910167,0
14215,co,0,67.80746308618801,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Republican & Independent,223323.59899803138,Residential,220606.69806084468,0
14216,tx,1,56.289878277612274,1,Democratic,European,Italian,Republican & Independent,120027.0122418988,Residential,315597.49965180096,0
14217,oh,1,48.77870137486126,0,Republican,European,English/Welsh,Democratic,119087.76048745665,Residential,218001.99121814693,0
14218,va,1,24.862951854613062,1,Democratic,European,English/Welsh,Republican,268035.82574794657,Apartment,293244.99126408016,0
14219,nc,1,79.82501423835558,1,Republican,European,English/Welsh,Republican & Independent,88866.18506544807,Residential,351283.2017309199,0
14220,vt,1,33.326500136143316,0,Democratic,European,Hispanic,Democratic,129586.85418522955,Apartment,227791.8892587446,0
14221,ga,1,74.41256607907688,0,Democratic,European,English/Welsh,Democratic,155621.87365440227,Apartment,180595.18677654036,0
14222,ky,1,32.91388584227711,0,Democratic,Likely African-American,English/Welsh,Democratic,74359.22688454126,Apartment,551448.5785704906,1
14223,md,1,50.66463848672028,0,Republican,European,Hispanic,Democratic,1367.8297480693,Unknown,646374.5928358098,1
14224,nj,1,42.59432346835818,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Republican,64344.413781345414,Residential,427627.73709881434,0
14225,ny,1,45.29918077354571,0,American Independent,European,Likely Af-Am (Modeled),Democratic,44856.46785026086,Condominium,500335.20647095866,1
14226,or,1,56.72764485925191,1,Democratic,Likely African-American,Dutch (Netherlands),Independent,76692.74525263203,Residential,163326.24925004892,1
14227,or,1,40.59838536652022,1,Democratic,European,English/Welsh,Republican & Independent,111537.36776994905,Unknown,367776.27025730896,0
14228,wi,1,108.29522142404517,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,40759.757491897355,Apartment,154634.4987549212,1
14229,la,1,25.589399269648695,1,Democratic,European,Hispanic,Republican,82086.33115179853,Residential,343245.4081183965,0
14230,mi,1,29.626730550557543,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Republican,101066.51526253142,Residential,863745.5247037781,1
14231,mi,1,41.745195594975044,1,Democratic,European,German,Republican,39531.434517408285,Unknown,1160488.7077276788,0
14232,nj,1,97.30665681137661,0,Non-Partisan,European,Hispanic,Democratic & Republican,144851.12306892383,Residential,316721.08806987235,0
14233,wi,1,39.683001606077084,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic,49332.42229060868,Condominium,149524.97676977149,1
14234,va,1,51.19383441343369,1,Non-Partisan,European,English/Welsh,Republican,259689.20306427949,Apartment,722593.2435360842,0
14235,il,1,43.87774113977107,0,Non-Partisan,European,Likely Af-Am (Modeled),Democratic & Independent,87911.62811666308,Unknown,433095.8395799737,0
14236,ca,1,84.1381267004637,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Republican,87014.33263511803,Mobil Home,600761.6152266507,0
14237,ma,0,27.19947704627625,1,Non-Partisan,European,Hispanic,Republican,72124.61605570388,Apartment,431632.36884329916,0
14238,ca,1,46.869753537627375,1,Non-Partisan,East and South Asian,Likely Af-Am (Modeled),Democratic & Republican,45871.58205626602,Unknown,311722.1460281938,0
14239,fl,1,52.56444314461998,1,Unknown,European,French,Democratic,66044.24109589394,Apartment,715442.8126859824,0
14240,il,0,56.62613882810018,1,Democratic,European,English/Welsh,Democratic,198374.35608945554,Residential,471734.4496342554,0
14241,ga,1,73.13872411951722,1,Democratic,European,Hispanic,Republican & Independent,68241.98479933366,Residential,147282.70092779794,0
14242,md,1,66.89013000697497,1,Democratic,East and South Asian,Vietnamese,Republican & Independent,91538.6639869334,Residential,662353.6860456112,0
14243,tx,1,57.86599028587054,1,Non-Partisan,Hispanic and Portuguese,Polish,Republican & Independent,42488.01964732358,Apartment,444636.8658746686,0
14244,ca,1,67.05928032959623,1,Democratic,Other,Likely Af-Am (Modeled),Democratic,59074.82679925307,Residential,643696.2758836073,0
14245,id,0,54.33460471363773,1,Republican,European,Hispanic,Republican & Independent,36159.36158949397,Unknown,197356.2390290542,0
14246,ms,1,32.65887096139664,1,Constitutional,Hispanic and Portuguese,Byelorussian,Republican & Independent,117310.7937953712,Mobil Home,333602.45400706975,0
14247,ca,1,49.81625849587596,1,Non-Partisan,European,German,Republican & Independent,161064.076260069,Unknown,156834.6269718245,0
14248,ny,1,85.49910983153987,1,Democratic,European,Hispanic,Democratic & Independent,111319.6050321364,Apartment,247242.15463163506,0
14249,ca,1,52.83339241981148,1,Democratic,European,Arab,Republican,105158.86498188696,Residential,14594.51130526641,0
14250,fl,1,25.45578956777205,1,Democratic,European,Dutch (Netherlands),Democratic,142444.54513448488,Apartment,1217774.8370162265,0
14251,pa,0,65.07756810666339,1,Democratic,European,Irish,Republican,63182.46321423742,Residential,154600.74962857278,0
14252,md,1,66.25066717471998,1,Non-Partisan,European,English/Welsh,Democratic,55066.0627195396,Residential,144638.1230172316,1
14253,wi,0,72.24133398902316,0,American Independent,European,African or Af-Am Self Reported,Republican,87217.49201248087,Apartment,146359.59839470123,0
14254,ga,1,58.707626290689745,1,Non-Partisan,East and South Asian,Serbian,Republican,30180.26850884421,Unknown,222034.09693386697,1
14255,tx,1,39.67916508666717,1,Democratic,European,African or Af-Am Self Reported,Republican & Independent,201675.4975026393,Apartment,1190222.0054907836,0
14256,mi,0,29.09822576302328,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,141801.92981807925,Unknown,178436.01809409048,1
14257,oh,1,71.18452793359307,1,Non-Partisan,European,Polish,Republican,79423.47092818459,Residential,362476.6993269102,1
14258,va,1,32.84301491992403,1,Republican,European,Scots,Independent,59730.21767471731,Apartment,249091.36617447285,1
14259,tx,1,54.44985846494197,1,Democratic,Other,Vietnamese,Independent,48793.432580884764,Apartment,267689.16902326647,0
14260,mn,0,56.927784008554625,1,Republican,European,Scots,Independent,73417.5104546645,Unknown,325246.65739525866,1
14261,nj,1,51.515368983356524,1,Non-Partisan,European,Irish,Independent,68844.2010317074,Condominium,390922.3507597383,0
14262,la,1,33.36221417901553,1,Democratic,European,Chinese,Republican,95223.43424955946,Apartment,158555.08168054937,0
14263,wa,1,74.0797920435549,1,Democratic,European,Irish,Democratic,48148.94200149797,Residential,53825.67270196518,0
14264,pa,0,41.969953976511164,1,Democratic,European,Likely Af-Am (Modeled),Democratic,70310.25121132964,Apartment,186740.42872842657,0
14265,pa,1,38.73447203280067,1,Non-Partisan,European,Persian,Democratic,115458.76251986451,Residential,688222.9448280554,0
14266,mi,1,31.491075280844704,1,Democratic,European,German,Democratic & Independent,110026.22231075288,Apartment,342790.08726165164,0
14267,ga,1,71.33531381524595,0,Democratic,European,Hispanic,Republican,31709.12274167409,Residential,310749.2340468038,0
14268,co,1,48.055232010076686,1,Democratic,European,Likely Af-Am (Modeled),Republican & Independent,233766.57379391277,Residential,220090.07283417784,0
14269,tx,1,26.563008117658722,0,Non-Partisan,European,German,Independent,78554.1712897036,Residential,264394.2989513961,1
14270,ms,1,53.71679749312418,1,Republican,European,Likely Af-Am (Modeled),Republican,131378.1450653368,Apartment,220326.12003546272,0
14271,tx,1,65.00874145879659,1,Democratic,European,Italian,Republican,88961.9780615166,Residential,95217.5717195445,1
14272,tx,1,50.26489386613565,0,Republican,European,Hispanic,Democratic,59074.83781943826,Residential,82828.72323907957,1
14273,mi,1,41.91681303846447,1,Working Family Party,Hispanic and Portuguese,Dutch (Netherlands),Independent,48546.01634108614,Residential,129524.80639014687,1
14274,tx,1,27.152740796526967,1,Republican,European,Scots,Independent,59730.90559103603,Residential,635257.1376253652,0
14275,co,1,40.620881407398755,1,Democratic,European,Scots,Republican & Independent,204789.79438791794,Residential,422922.19317807927,1
14276,ca,1,54.66015958222769,0,Republican,European,Irish,Democratic,47451.242691280444,Residential,222116.4090812088,0
14277,ga,1,47.12568015182725,1,Republican,East and South Asian,Hispanic,Republican,104763.29110696545,Apartment,271464.62374679465,0
14278,wi,1,21.55961342760648,1,Democratic,European,Hispanic,Democratic & Independent,61897.95294059623,Residential,419246.34539789753,1
14279,ny,1,23.97300397857368,0,Registered Independent,European,Scots,Republican,101896.37570499277,Apartment,294861.74383120186,0
14280,il,1,41.042934190763674,1,Democratic,European,Hispanic,Independent,65664.97157999252,Apartment,545561.7821653979,0
14281,ca,1,53.43258986819302,1,Democratic,Likely African-American,Hispanic,Independent,47247.680944578235,Residential,703857.253817404,0
14282,ky,0,59.90271055691977,1,Democratic,European,English/Welsh,Republican,85199.43681990821,Residential,173724.5023707041,1
14283,ca,1,33.901688393156455,0,Republican,European,Indian/Hindu,Republican,107205.37665190485,Apartment,102351.74977872067,0
14284,ny,0,53.95635548864107,0,Republican,European,Italian,Democratic,50576.15177797415,Residential,800655.7680392062,0
14285,co,1,38.32566445593803,1,Democratic,European,Hispanic,Democratic,76183.77731466583,Residential,626284.5480154878,0
14286,pa,1,32.505800516951616,1,Democratic,European,Irish,Democratic,55791.02052042234,Apartment,434514.69353062543,0
14287,mt,1,30.378381211511023,1,Non-Partisan,European,Hispanic,Republican,50518.71482715645,Apartment,581481.5363450029,0
14288,sc,1,89.79596748650113,1,Republican,European,Hispanic,Republican,109687.12196747056,Residential,122694.84670692735,0
14289,nj,1,81.50451335396318,1,Republican,European,English/Welsh,Democratic,29735.641137900755,Unknown,725849.4587067765,1
14290,ca,1,30.15154027153884,1,Republican,Hispanic and Portuguese,African or Af-Am Self Reported,Independent,110540.59343964144,Apartment,371027.4667052492,1
14291,co,1,41.29868444644959,0,Republican,European,Irish,Republican & Independent,39253.016004136596,Residential,156914.60320283342,0
14292,pa,0,37.12193769255777,1,Democratic,European,Italian,Democratic & Independent,21127.1867546989,Residential,242646.4206618782,0
14293,wa,0,31.76060148731806,1,Democratic,European,Ukrainian,Republican & Independent,50030.60123689046,Residential,310594.411428692,1
14294,ms,1,24.020564614970716,0,Democratic,East and South Asian,Likely Af-Am (Modeled),Republican,224283.73697839977,Unknown,215799.90713647965,1
14295,il,1,58.33226464678412,0,Democratic,European,English/Welsh,Republican,94017.11366898839,Unknown,229668.97303722452,0
14296,ky,1,62.11514577759329,1,Republican,European,Hispanic,Republican,68605.95925045368,Residential,650516.2329030419,1
14297,nc,1,54.550549023653126,1,Democratic,European,French,Democratic,78298.22511692824,Apartment,732536.7982130278,1
14298,ca,1,66.72873540115116,1,Non-Partisan,European,Hispanic,Democratic,50830.04299847888,Residential,496956.6992224543,0
14299,ny,1,49.538163808753964,1,Democratic,Likely African-American,English/Welsh,Democratic & Republican,79987.72218755701,Residential,397367.20794925897,1
14300,oh,1,66.04920543855077,0,Republican,European,Hispanic,Democratic & Independent,255532.2778246886,Residential,378097.53913199465,0
14301,ca,1,57.547327590151404,0,American Independent,Hispanic and Portuguese,Vietnamese,Democratic,48718.57207012481,Unknown,195065.91643567212,0
14302,pa,1,55.83482177181245,0,Republican,European,Slovakian,Independent,200288.70896953993,Apartment,218985.68677710881,0
14303,ct,1,24.737223883360898,1,Peace and Freedom,European,English/Welsh,Democratic & Independent,32054.84317197975,Apartment,350779.0107835259,0
14304,in,1,68.17621241957234,1,Conservative,European,Likely Af-Am (Modeled),Republican & Independent,18950.14355702427,Residential,415749.5362282001,1
14305,nj,1,18.493306595364665,1,Democratic,European,Likely Af-Am (Modeled),Democratic & Independent,97633.2803236057,Unknown,56235.58371837216,0
14306,il,0,51.202498148122714,1,Republican,European,African or Af-Am Self Reported,Democratic,130410.61397714422,Apartment,870882.9888708692,0
14307,ks,1,26.71722478674626,1,Republican,East and South Asian,Scots,Democratic & Independent,70276.16112813176,Residential,394644.37983714277,0
14308,ar,1,44.20564619737245,1,Republican,European,Chinese,Republican,46526.53530076743,Unknown,467378.6249207073,1
14309,ny,0,18.88552056424969,0,Democratic,European,Hawaiian,Republican,156779.11844138868,Residential,477530.8128597571,0
14310,mn,0,35.58804555473141,1,Democratic,European,English/Welsh,Democratic,83144.38509465035,Unknown,561398.5427663628,0
14311,pa,1,51.91617792693304,0,Democratic,Hispanic and Portuguese,English/Welsh,Independent,10058.857395340627,Apartment,357432.02026074624,1
14312,fl,1,85.9661475991395,1,Democratic,European,English/Welsh,Republican & Independent,16646.96424611668,Apartment,266877.6399889933,1
14313,md,0,41.4149767581252,0,Non-Partisan,European,English/Welsh,Democratic,67681.95609727927,Unknown,257151.7492134003,1
14314,ca,1,77.6257653683702,0,Republican,European,Likely Af-Am (Modeled),Democratic & Republican,61827.140998566436,Residential,392161.30247375625,0
14315,ca,1,25.379257991067995,1,Democratic,European,Hispanic,Republican & Independent,71752.46736319784,Duplex,477869.10146497044,0
14316,nm,1,26.44141257775776,1,Reform,Hispanic and Portuguese,English/Welsh,Democratic,119075.63822813504,Apartment,458177.1471309196,0
14317,ms,0,48.609404591401784,0,Republican,Hispanic and Portuguese,Hispanic,Independent,241479.50953940014,Triplex,121238.77171047454,0
14318,nj,1,35.846290895332146,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,64155.181054267174,Residential,310470.209411319,0
14319,ky,1,64.80364594397149,1,Non-Partisan,European,English/Welsh,Republican,88733.34499763948,Residential,842800.1970297222,0
14320,ny,1,25.404116062562114,1,Republican,Hispanic and Portuguese,Unknown Asian,Democratic & Republican,80693.85571093737,Residential,192295.7154726355,0
14321,nc,1,54.893366794178135,1,Conservative,Other,Irish,Democratic,4837.133370329149,Unknown,593203.7212521578,0
14322,ca,1,37.47213351689678,0,Democratic,European,Hispanic,Republican,255892.60214583285,Apartment,586954.1530341136,1
14323,nj,1,85.92912662743487,1,Non-Partisan,European,Arab,Republican,28602.521332610388,Condominium,392659.0969821558,0
14324,nm,1,78.11612031488815,1,Democratic,European,Swedish,Republican,136949.61608525724,Residential,201815.4361676409,0
14325,ca,1,43.73628815456039,1,Democratic,European,Irish,Democratic,47137.97249943916,Apartment,117154.57282646894,0
14326,sd,0,73.44557419933574,1,Non-Partisan,European,English/Welsh,Democratic & Independent,95359.77592166525,Duplex,377477.9445256444,0
14327,id,1,64.95899405131091,0,Democratic,European,Irish,Democratic & Republican,56174.587105431696,Residential,923988.7212521435,0
14328,ca,1,26.145479966889695,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,78153.21449038485,Residential,257900.99439384846,1
14329,tx,1,47.34441340793017,1,Democratic,European,Irish,Democratic,79393.68714104901,Apartment,2082760.6488685233,0
14330,ca,1,20.487864083256333,1,Democratic,European,Italian,Republican & Independent,69236.4842106358,Triplex,214083.15396244102,1
14331,il,0,55.92222990370216,1,Republican,Hispanic and Portuguese,Scots,Democratic & Republican,82091.65263613086,Residential,424587.80406074336,0
14332,mo,1,27.698512802614538,0,Democratic,European,English/Welsh,Republican & Independent,92889.55290278974,Triplex,300936.2199774911,0
14333,ca,1,67.18223203421033,1,Republican,European,English/Welsh,Democratic & Independent,51478.942259916155,Apartment,300378.0252348807,1
14334,ca,1,50.042904212870575,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic,48625.81374663029,Residential,1891300.8073544535,0
14335,ca,1,70.57190790800553,1,Republican,European,Scots,Republican,54079.12062663092,Unknown,-1369.4989409532282,0
14336,az,0,61.68669707605648,1,Conservative,Likely African-American,English/Welsh,Republican,77746.33308619571,Unknown,329656.49010821094,0
14337,ca,0,56.82423780429469,0,Democratic,European,Hispanic,Republican,51584.87739481229,Apartment,170218.57975282188,0
14338,ga,1,39.96439953701604,1,Republican,European,Japanese,Democratic,57926.49214494096,Apartment,236194.015381842,0
14339,ma,1,22.504301496390593,1,Non-Partisan,East and South Asian,Hispanic,Democratic & Republican,87754.64258026505,Apartment,187738.2101556681,1
14340,ma,1,61.13446655807923,1,Republican,European,Scots,Democratic & Republican,81468.13294042723,Residential,338875.7925580183,1
14341,ca,1,66.22142624736027,1,Progressive,European,Likely Af-Am (Modeled),Democratic,67353.1403769078,Apartment,601987.0399111975,0
14342,ny,1,55.62785315331288,1,Independent Democrat,European,Irish,Republican,154104.09582864406,Unknown,606635.9980407254,0
14343,ca,0,48.51534276495981,1,Registered Independent,European,Hispanic,Democratic,30652.85451517268,Apartment,336402.21647581976,0
14344,il,0,54.915973140853644,1,Non-Partisan,Likely African-American,English/Welsh,Democratic & Independent,71662.36399700835,Unknown,493949.63505678985,0
14345,ga,1,67.34401460642643,0,Republican,Likely African-American,Likely Af-Am (Modeled),Democratic,71805.83292729313,Apartment,331982.3412146657,1
14346,va,1,52.48616045450684,0,Democratic,European,Hispanic,Republican,86079.56870528802,Apartment,413215.72641811357,0
14347,ia,1,63.58715269297093,1,Republican,Likely African-American,English/Welsh,Republican,57270.160841631594,Residential,463982.56540650607,1
14348,ny,0,19.92012800472662,1,Non-Partisan,European,German,Democratic & Independent,12864.837398331452,Triplex,92580.26227421268,1
14349,nj,1,38.94028476236598,1,Democratic,European,German,Democratic,58015.23070476126,Unknown,166941.85271413383,0
14350,in,0,72.4426089207578,1,Democratic,European,English/Welsh,Republican,79639.86186034176,Apartment,114593.40481501889,0
14351,al,0,65.33038992055877,1,Republican,European,African or Af-Am Self Reported,Democratic,121591.1808147934,Apartment,879443.7580820548,0
14352,mi,0,52.11546935584733,0,Republican,European,Scots,Democratic & Republican,59892.51399407419,Residential,616090.0812006263,0
14353,ca,1,26.636386212305133,1,Democratic,European,Hispanic,Democratic,60036.35582956394,Residential,243088.19953913943,1
14354,va,1,39.758708547675575,1,Republican,East and South Asian,German,Democratic & Republican,123675.72208322451,Condominium,804789.3083554896,1
14355,nv,1,50.40669604863101,1,Non-Partisan,European,Likely Af-Am (Modeled),Democratic & Republican,163510.479524753,Residential,430318.96556438983,0
14356,wi,0,27.875256061787304,0,American Independent,European,Likely Af-Am (Modeled),Republican,53485.03431977272,Residential,415821.102758917,0
14357,ny,1,77.63199653673004,1,Democratic,European,Pakistani,Democratic,63700.55490914199,Residential,612867.0772087366,1
14358,il,1,54.13029923801628,0,Democratic,European,Likely Af-Am (Modeled),Democratic,177955.628824552,Residential,317301.3255191287,0
14359,md,1,55.61061510667834,0,Republican,European,Hispanic,Independent,63809.09505218019,Unknown,80042.03854830108,0
14360,ia,1,32.951968631458634,1,Republican,East and South Asian,Romanian,Democratic & Independent,57658.02649094178,Apartment,203824.0145925864,1
14361,tn,0,41.22393502631307,1,Democratic,European,Likely Af-Am (Modeled),Independent,46993.53506813244,Mobil Home,1042139.9574802836,0
14362,ca,1,39.51684482184132,0,Republican,European,German,Democratic,131785.90256473195,Condominium,424702.253144882,0
14363,ca,0,46.59699457009545,1,Democratic,European,English/Welsh,Independent,37930.67871883279,Apartment,399859.84044089,0
14364,nv,1,60.51612676980557,0,Republican,European,Likely Af-Am (Modeled),Republican,113842.85475337146,Unknown,149570.29944793452,0
14365,fl,1,50.61177488233716,1,Republican,European,English/Welsh,Republican & Independent,50731.203595555504,Residential,357992.1010786615,1
14366,ca,1,30.241715699730367,1,Democratic,European,German,Democratic & Republican,87279.93243737468,Residential,435849.27610399947,0
14367,nj,1,52.41992280891183,0,Republican,European,Persian,Democratic & Independent,227309.71310091825,Residential,421429.09401384136,1
14368,la,1,45.43389796213729,1,Democratic,European,Portuguese,Democratic,9594.186953373654,Unknown,808186.830070128,0
14369,fl,1,41.502283697697614,0,Republican,European,Swedish,Republican,42530.56174871576,Triplex,414972.22465482354,0
14370,in,1,40.22853946937785,1,Other,European,Likely Af-Am (Modeled),Independent,100802.93067388871,Apartment,281507.10870725056,0
14371,tn,1,50.467827832356015,1,Republican,European,Hispanic,Democratic & Republican,50969.966888726754,Apartment,1438264.0028889615,1
14372,ny,1,33.53565373334346,0,Democratic,Hispanic and Portuguese,Hispanic,Independent,89871.29829830733,Apartment,381232.9999919636,0
14373,ny,1,52.9011731091196,1,Republican,European,Hispanic,Democratic,28630.82058336722,Apartment,177330.78028576175,1
14374,ca,0,37.753218384661444,1,American Independent,European,African or Af-Am Self Reported,Democratic,66566.35538537827,Condominium,321866.36281445285,0
14375,ca,1,41.979721787218914,1,Republican,European,Hispanic,Republican & Independent,162813.67481407823,Residential,459937.7039692145,1
14376,ny,1,49.59960159466454,0,Democratic,European,German,Democratic & Independent,110027.3859457553,Apartment,181070.30207252738,0
14377,sd,1,50.39470991643234,1,Democratic,European,Hispanic,Democratic,79302.45207190688,Unknown,578292.9683252432,0
14378,fl,0,77.78196980751517,1,Democratic,European,Irish,Republican,90454.8974560334,Residential,595272.7365481013,0
14379,dc,1,48.756977756672285,0,Republican,Likely African-American,English/Welsh,Independent,116310.32422391917,Residential,332266.15754618484,0
14380,fl,1,70.53573054273251,0,Democratic,Other,Hispanic,Republican,89338.58500699559,Residential,421783.8390042042,1
14381,ma,1,75.36018882111398,1,Democratic,European,Likely Af-Am (Modeled),Independent,102479.72661094717,Apartment,274745.17019704415,0
14382,ms,1,60.861542782392334,1,Democratic,European,Scots,Democratic & Republican,19777.887140462615,Apartment,615191.6735710345,0
14383,ia,1,43.382855417860306,1,Democratic,European,Irish,Democratic,21939.806309235075,Unknown,621158.1056162262,1
14384,or,1,41.134862984410766,1,Non-Partisan,European,English/Welsh,Democratic,70169.36419656608,Apartment,258741.85375308053,1
14385,ca,1,27.92302118534038,1,Democratic,European,English/Welsh,Democratic & Republican & Independent,73494.34511206862,Unknown,373166.0594746218,0
14386,ny,0,20.475035472225326,1,Republican,European,French,Republican,121183.70270492765,Residential,821502.0775814501,1
14387,ok,1,60.63919093935754,1,Democratic,European,Dutch (Netherlands),Democratic,66507.0412653528,Residential,111124.53690348443,0
14388,pa,1,50.287163790957294,0,Democratic,European,Likely Af-Am (Modeled),Republican,48465.353546215905,Condominium,217142.8295043206,0
14389,ri,1,55.40721539586803,0,Democratic,Other,Italian,Democratic,53636.83714137044,Triplex,516539.7069293736,0
14390,ca,1,13.314160029429791,0,Democratic,European,English/Welsh,Republican & Independent,35793.17520616551,Triplex,911959.6197559509,1
14391,ks,1,29.675886171951333,1,Republican,European,Swedish,Independent,22890.171071632893,Residential,7617.84992417894,0
14392,wi,1,65.26009264394594,1,Republican,European,Irish,Republican & Independent,53608.48264967685,Unknown,834099.2989392692,1
14393,la,0,42.548339352004454,0,Republican,Other,Scots,Democratic & Independent,-12065.294531781212,Apartment,382673.57002573315,0
14394,az,0,52.04276613965809,0,Democratic,East and South Asian,Hispanic,Republican & Independent,18987.429422142082,Apartment,339242.1223764371,0
14395,il,1,96.80284881617533,1,Republican,Hispanic and Portuguese,Arab,Democratic,82287.25227100875,Condominium,811008.6143413682,0
14396,ca,1,79.43842792103432,0,Non-Partisan,European,German,Democratic,69457.37444378302,Apartment,229395.9668795377,1
14397,ky,1,47.048581981883,0,Republican,East and South Asian,Hispanic,Democratic,75319.93088812003,Residential,134011.8554539978,1
14398,tx,1,38.44525250758657,1,Democratic,Likely African-American,Hispanic,Republican,28599.978057006956,Residential,113372.17009420949,1
14399,ca,1,55.28885966902282,0,Democratic,Hispanic and Portuguese,Italian,Republican,28263.21773013322,Mobil Home,166600.83201178047,0
14400,mn,0,54.29578195416334,0,Democratic,Other,English/Welsh,Independent,10771.134654786205,Unknown,133582.15058889153,0
14401,nd,1,87.794681206234,1,Democratic,European,Hispanic,Republican,73495.82359516848,Apartment,275430.94211118127,0
14402,ny,1,42.722330568040896,1,Republican,Other,Likely Af-Am (Modeled),Democratic & Republican,209651.71556532875,Apartment,210458.4589791504,0
14403,il,1,24.024741157684662,1,Republican,European,English/Welsh,Democratic & Republican,95702.19548164551,Apartment,477527.0513723406,0
14404,nj,1,46.205862086469544,0,Democratic,European,Hispanic,Independent,17694.518609573213,Residential,1151740.100505259,1
14405,ca,1,41.36964441287317,1,Non-Partisan,European,Finnish,Republican,53479.25690404613,Residential,297987.0212629135,1
14406,fl,0,81.94624441073874,1,Republican,Hispanic and Portuguese,English/Welsh,Republican,155063.98556367843,Residential,321887.5205558762,0
14407,nv,1,46.567816939015344,1,Republican,European,Italian,Democratic,62663.776775447586,Apartment,417783.87829849444,0
14408,va,1,60.360358182365545,1,Democratic,European,English/Welsh,Democratic,74868.31651952828,Apartment,307341.9327182524,1
14409,ny,1,70.97194541556334,0,Republican,Other,English/Welsh,Republican,33290.03381832377,Residential,319652.86200042465,0
14410,ga,1,17.24934419006909,1,Democratic,European,English/Welsh,Republican & Independent,49126.62789284135,Residential,417195.21989088226,0
14411,mn,1,74.17787799544467,1,Democratic,Hispanic and Portuguese,Hispanic,Independent,111213.35497322655,Apartment,726401.0076963714,0
14412,or,1,60.68102770378832,1,Non-Partisan,European,English/Welsh,Republican & Independent,38904.63924907895,Apartment,497682.4987905945,0
14413,ut,1,60.16333607607142,0,Democratic,East and South Asian,Indian/Hindu,Republican & Independent,48926.0811588755,Unknown,195763.70032280238,0
14414,fl,0,38.45388498380155,1,Democratic,European,Hispanic,Republican,12438.196383215836,Apartment,1271622.194011155,1
14415,ut,1,65.46077004786984,1,Republican,European,English/Welsh,Democratic & Independent,100499.25989790987,Residential,232228.1781574021,0
14416,ny,1,38.29934413101605,0,Republican,European,Arab,Democratic,104960.72321684458,Residential,268969.9352098241,0
14417,oh,1,28.333963714860044,0,Libertarian,European,English/Welsh,Democratic & Republican & Independent,96251.53425303737,Residential,3025328.1228951877,0
