,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation
18476,ca,0,51.80689712647317,0,Republican,European,Arab,Democratic,96543.61118231853,Residential,291956.83046511945,1
18477,tx,1,86.2543856910074,1,Republican,Likely African-American,English/Welsh,Republican,241492.70292432798,Residential,206276.63185257986,0
18478,wa,1,41.36422263726218,0,Non-Partisan,European,English/Welsh,Democratic,-8631.812183061236,Residential,168276.77586641483,0
18479,sc,1,51.928303299554315,1,Republican,East and South Asian,Scots,Democratic,130123.68831515596,Apartment,145796.56645008086,1
18480,ca,1,46.20416385744415,1,Republican,European,English/Welsh,Democratic,57093.584097154715,Residential,52464.420959256444,0
18481,in,1,79.11487648868659,1,Republican,European,English/Welsh,Independent,73788.76196695986,Residential,49714.291298100696,1
18482,ks,1,17.22167749573273,0,Other,Likely African-American,Irish,Democratic,140026.87997339974,Residential,83078.14044795811,1
18483,ca,1,90.21989750791855,1,Republican,Hispanic and Portuguese,African or Af-Am Self Reported,Independent,42438.31630230101,Residential,272074.5459922965,0
18484,ia,1,25.82502772627192,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Republican,151572.37589109392,Condominium,316308.8086024445,0
18485,az,1,82.1926188961795,0,Democratic,European,French,Democratic & Republican,40996.19978352315,Mobil Home,294663.54160400847,0
18486,fl,0,94.82512150180703,1,Republican,Hispanic and Portuguese,Scots,Democratic,105806.47527193534,Residential,321219.4866377879,0
18487,wi,1,56.70755529925525,1,Republican,Hispanic and Portuguese,Hispanic,Democratic & Independent,255543.97407324126,Apartment,133462.13554823672,0
18488,al,1,90.28334040148732,1,Non-Partisan,East and South Asian,English/Welsh,Independent,123889.0743287923,Residential,28908.347815796937,1
18489,nj,1,26.687465706006254,0,Non-Partisan,East and South Asian,German,Republican & Independent,23527.889571714917,Residential,224781.36965161783,0
18490,ca,1,67.50714359364993,0,Democratic,Other,Likely Af-Am (Modeled),Democratic,34726.29273409096,Triplex,118858.10648424145,1
18491,tn,1,83.36993753225546,0,Democratic,European,Likely Af-Am (Modeled),Republican,74829.90296774966,Unknown,36212.19988168284,0
18492,mi,0,101.4923734584875,0,Republican,European,Japanese,Democratic,75931.06173038362,Unknown,619865.846726973,0
18493,tx,1,68.47558088130197,0,Democratic,European,German,Independent,88067.2391763386,Residential,137803.04437785776,0
18494,va,0,52.533827671089625,1,Green,European,Dutch (Netherlands),Democratic,96378.57702528982,Residential,46095.34209451123,0
18495,tx,0,26.503966143386453,1,Non-Partisan,Other,English/Welsh,Democratic,97707.56772128615,Unknown,184768.90462191834,0
18496,ak,1,51.71940559922213,1,Republican,Hispanic and Portuguese,Irish,Democratic,214583.93630199865,Unknown,1272481.0137353828,0
18497,oh,0,62.535186187909346,0,Republican,Other,Serbian,Democratic,87209.62063357426,Triplex,110786.32767746424,0
18498,fl,1,29.249234032908735,0,Republican,European,Indian/Hindu,Democratic,244999.09102652734,Apartment,112317.64166579815,1
18499,mi,0,26.225617323393514,1,Democratic,Likely African-American,English/Welsh,Democratic & Independent,60906.484647882244,Residential,150362.15385309095,0
18500,nj,1,57.628305580466204,1,Non-Partisan,European,Italian,Democratic,56627.97444401945,Residential,22868.062182317255,0
18501,oh,0,52.17985342385812,1,Non-Partisan,East and South Asian,English/Welsh,Republican & Independent,68349.0811745036,Residential,97796.83510799395,0
18502,ma,1,61.56929045513184,0,Non-Partisan,European,English/Welsh,Republican,47023.84354825304,Residential,354633.95825561346,0
18503,al,0,73.38734360018046,1,Republican,Hispanic and Portuguese,German,Democratic & Independent,116520.39992112128,Residential,2890.09596369027,0
18504,ny,1,28.883583816382504,0,Republican,European,English/Welsh,Democratic,69644.58050540027,Residential,237794.55605492432,0
18505,nj,1,39.55555498364204,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Independent,136593.8518423579,Unknown,437804.1360247462,0
18506,nc,0,43.188990337820094,0,Democratic,European,English/Welsh,Independent,83285.67922739856,Apartment,287426.4269779754,0
18507,ca,1,84.41874821154502,0,Non-Partisan,European,English/Welsh,Independent,54365.48156284879,Unknown,49281.85893223385,1
18508,co,0,83.41732123546622,1,Democratic,Hispanic and Portuguese,Irish,Independent,190384.5680601721,Residential,389075.3822134874,0
18509,az,0,23.564384970480383,0,Non-Partisan,European,Hispanic,Democratic & Independent,13908.566942277444,Unknown,157441.7241968529,0
18510,ok,1,29.811899628965595,1,Democratic,Other,Chinese,Independent,32547.84265797803,Residential,398478.9595022433,0
18511,in,0,21.303274139943824,1,Green,European,English/Welsh,Independent,123115.51828184075,Residential,31297.970054667065,0
18512,fl,1,67.67677324558369,1,Democratic,East and South Asian,African or Af-Am Self Reported,Independent,78351.61246668283,Residential,16151.54936864262,0
18513,ct,1,35.8039908493706,1,Republican,Other,Likely Af-Am (Modeled),Republican & Independent,46729.051328994115,Residential,501745.7485792775,0
18514,az,1,44.79625582768436,1,Republican,European,Likely Af-Am (Modeled),Republican,61812.657107181745,Apartment,235607.00971475392,1
18515,az,0,83.77262463524161,1,Democratic,Hispanic and Portuguese,Turkish,Independent,133558.80345381907,Apartment,275912.7578160273,1
18516,ca,0,51.72668471360456,1,Democratic,European,Irish,Democratic,41388.060120179245,Residential,137676.5965042443,0
18517,ut,1,61.12320654135491,1,Republican,Likely African-American,English/Welsh,Republican & Independent,81083.7681289133,Unknown,148294.08709387894,0
18518,co,1,61.042842617664604,1,Non-Partisan,Other,African or Af-Am Self Reported,Democratic,-3203.604876666406,Residential,290038.15516409255,0
18519,dc,0,55.3322712338583,1,Democratic,European,English/Welsh,Democratic,40128.286454895606,Triplex,187169.3999198064,0
18520,md,1,88.44916133729117,1,Republican,European,African or Af-Am Self Reported,Democratic & Republican & Independent,7475.870605123302,Unknown,539320.615146055,0
18521,la,1,64.79383507227382,1,Republican,European,African or Af-Am Self Reported,Independent,172049.38365706804,Unknown,55992.01213614299,0
18522,il,1,28.11104725011326,1,Republican,European,Irish,Independent,73257.07787017614,Residential,646399.2528706406,0
18523,tn,1,36.05390499394621,1,Republican,European,Likely Af-Am (Modeled),Democratic,94832.21523995399,Condominium,101584.11447384271,0
18524,fl,0,18.500004699073855,1,Constitutional,European,Italian,Independent,112596.37789431475,Residential,101975.98080343641,0
18525,ca,0,27.210265325383876,0,Non-Partisan,European,English/Welsh,Independent,131047.59030896288,Residential,89155.26851928592,0
18526,ms,1,54.79449040316852,1,American Independent,Likely African-American,English/Welsh,Republican,14505.653303295941,Apartment,102793.69982243753,0
18527,tn,1,38.690372591140715,1,Non-Partisan,European,Scots,Democratic & Independent,109575.90303208739,Apartment,88986.40210083203,0
18528,co,1,40.6549550845033,0,Democratic,Other,English/Welsh,Democratic,153797.48012080893,Residential,130789.72514289909,0
18529,ny,1,50.848079839505935,1,Republican,European,Chinese,Democratic,145834.82667180494,Residential,452890.21128562675,1
18530,fl,1,63.16381757572249,1,Non-Partisan,European,English/Welsh,Republican,250972.91924136167,Residential,189511.1020498309,0
18531,wv,0,36.96129249744611,0,Non-Partisan,Hispanic and Portuguese,Hawaiian,Republican,69864.15928285805,Condominium,1129224.4210707091,0
18532,la,1,43.77041130047002,1,Republican,European,Hispanic,Democratic & Republican & Independent,41159.563937437015,Apartment,547217.6126808666,0
18533,ks,1,26.16502038276128,1,Republican,European,Portuguese,Democratic,99308.55442948695,Residential,317712.52521378966,1
18534,tx,1,64.42592930009607,1,Democratic,European,Scots,Democratic,144112.70843170123,Residential,343734.85173533694,1
18535,ny,1,34.54492653558266,0,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic,141912.5654461132,Residential,160567.85907092638,0
18536,fl,1,76.31474774564151,0,Republican,European,Vietnamese,Republican,62223.099896333115,Residential,264327.40108036896,1
18537,ca,1,86.95661339892197,0,Republican,European,Scots,Democratic & Republican,79029.2157696235,Apartment,-8938.900914633501,0
18538,co,1,27.240764932566968,0,Democratic,European,Chinese,Independent,12161.278349667811,Apartment,131435.27629412749,0
18539,nv,0,50.32079752580037,0,Non-Partisan,European,Swedish,Republican,80076.95222000522,Residential,150254.18083698206,0
18540,fl,1,52.08104940865335,0,Democratic,European,Lithuanian,Democratic,254260.540761937,Duplex,512486.08032821864,0
18541,wa,1,39.124816945413,0,Non-Partisan,European,Hungarian,Democratic & Republican,36251.500200633796,Residential,481299.82325107825,0
18542,nj,1,67.4364917636834,0,Non-Partisan,European,Vietnamese,Republican,49378.886214081445,Residential,731128.7376415462,0
18543,az,0,92.13409000445706,0,Republican,European,English/Welsh,Democratic & Republican,254070.82800829655,Apartment,319489.348697122,0
18544,fl,0,34.18022638232636,0,Democratic,European,Hispanic,Democratic & Independent,164621.56507140448,Triplex,49454.20513320047,0
18545,pa,0,47.39631125897539,0,Democratic,European,Dutch (Netherlands),Democratic & Republican,42252.407223345035,Residential,283738.78221974557,0
18546,ca,1,66.68614462233222,1,Republican,European,Likely Af-Am (Modeled),Independent,93050.76005855962,Apartment,337023.89523568616,0
18547,nj,1,49.11146455907487,0,Republican,European,African or Af-Am Self Reported,Democratic,131980.98132210277,Residential,417726.93995442765,1
18548,mo,1,28.19272235024837,1,Non-Partisan,Other,Hispanic,Democratic & Independent,113581.18233220064,Apartment,459556.86720759387,0
18549,ca,1,101.08982676658304,1,Non-Partisan,European,Hispanic,Independent,62939.7497604245,Residential,489111.1787859855,0
18550,ca,1,25.286065498683215,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,159101.6095564597,Residential,-2584.390429011779,0
18551,la,1,51.506925388943266,1,Republican,European,Dutch (Netherlands),Republican,79903.60843239652,Residential,50116.44839127813,0
18552,az,1,28.434873559758294,0,Republican,European,Greek,Democratic,122714.37304259595,Residential,-41957.63205414948,0
18553,fl,0,87.86833569625394,0,Democratic,Likely African-American,Italian,Independent,216495.95249191578,Residential,338501.41070416756,0
18554,md,1,21.362772896156322,0,Democratic,European,Likely Af-Am (Modeled),Democratic,81350.78637790293,Residential,347361.33444798517,1
18555,nj,1,42.96941356398462,1,Progressive,European,Italian,Democratic,251062.5410990874,Triplex,-22054.793147201504,1
18556,ca,0,53.09701234886652,1,Non-Partisan,European,Irish,Republican & Independent,131124.81145107743,Unknown,214040.63052505322,1
18557,or,0,89.82848101213467,0,Republican,Hispanic and Portuguese,Polish,Democratic,59302.846959058574,Residential,306849.27615254925,0
18558,nc,1,50.84408040193167,1,Republican,Other,Hispanic,Democratic,66331.80271219832,Residential,219850.23277552438,0
18559,ca,1,50.31543788189961,0,Democratic,European,English/Welsh,Democratic & Republican & Independent,158162.6585043259,Residential,377789.30016920995,0
18560,va,1,23.99212312386375,1,Democratic,European,French,Democratic,44224.16636697662,Residential,160231.19678151145,0
18561,co,1,83.77219437302513,0,Democratic,Other,Likely Af-Am (Modeled),Independent,42712.02163034127,Condominium,145253.26854640013,0
18562,ca,1,69.39428831325377,1,Republican,Likely African-American,Filipino,Independent,43758.30239060846,Apartment,91188.86896210368,0
18563,ca,1,73.26126206726386,0,Republican,European,Irish,Republican,159615.46081390113,Residential,90580.92658550496,0
18564,md,1,65.6242740135051,1,Other,East and South Asian,Scots,Independent,50359.100708902966,Residential,150687.98639303708,1
18565,nj,0,54.94047645124545,0,Republican,European,English/Welsh,Republican,71683.6882702593,Residential,793334.8332057752,0
18566,nv,1,84.74993057672758,1,Democratic,European,Likely Af-Am (Modeled),Republican,129861.23768576581,Triplex,290391.4544038391,0
18567,sc,1,56.47817245593458,1,Democratic,Other,English/Welsh,Independent,128028.87808997963,Apartment,228318.0839020173,0
18568,il,0,64.78338575903862,1,Republican,European,Irish,Republican,96325.58671429467,Residential,233189.17087299837,0
18569,mi,1,100.28484928011119,1,Republican,European,Italian,Democratic,218030.3785941834,Residential,259297.4026569191,0
18570,ga,0,81.17141666484913,1,Democratic,Other,Likely Af-Am (Modeled),Democratic & Republican,119204.90079138143,Apartment,48195.4492700355,0
18571,ca,0,55.98429931142082,1,Republican,Likely African-American,English/Welsh,Republican,92061.25737763087,Residential,202316.03121021827,1
18572,wa,1,64.94885217890663,0,American Independent,Hispanic and Portuguese,English/Welsh,Democratic & Republican & Independent,70517.83610977567,Residential,95005.26656072677,0
18573,ca,1,48.65019708810316,0,Democratic,European,English/Welsh,Democratic & Independent,99958.67600854224,Apartment,-5271.696318862305,0
18574,ny,0,68.14085212686898,1,Republican,European,English/Welsh,Republican,53391.64257761683,Apartment,257890.73883664917,0
18575,ca,0,55.137746060838225,1,Democratic,European,German,Republican & Independent,152385.8359009698,Residential,300529.5292338411,0
18576,pa,0,78.24148572146225,0,Republican,Likely African-American,English/Welsh,Democratic,76028.9947137977,Duplex,872038.7956687547,0
18577,ct,1,24.80546556268175,0,Republican,Other,Irish,Democratic & Independent,62328.61258569315,Mobil Home,168024.0536887966,0
18578,ca,1,65.58423664094428,0,Republican,European,Irish,Democratic,26023.29907280039,Apartment,87059.92953230391,0
18579,nj,1,21.571856351282158,1,Republican,European,Irish,Democratic & Independent,141215.70113372806,Apartment,72580.53575269025,0
18580,fl,0,37.28450997085884,1,Democratic,East and South Asian,Likely Af-Am (Modeled),Democratic & Republican,125220.81293064987,Residential,197600.0536317247,1
18581,ca,1,60.470053920400574,1,Other,European,English/Welsh,Independent,61489.45427991634,Unknown,820288.6484676109,1
18582,tx,0,28.644875566814527,1,Non-Partisan,European,English/Welsh,Republican & Independent,238995.91302629135,Residential,54157.962951083,1
18583,pa,0,36.64995135538768,0,Non-Partisan,European,Likely Af-Am (Modeled),Independent,27711.87530460409,Residential,310219.1629683342,1
18584,ga,1,53.6654810373896,1,Non-Partisan,European,African or Af-Am Self Reported,Republican,128927.38596257857,Residential,-29474.591906918955,0
18585,nj,0,51.685087719449626,0,Republican,European,African or Af-Am Self Reported,Democratic & Republican,133762.77198603685,Residential,341048.2143505683,1
18586,ca,1,37.53651485899022,1,Democratic,European,English/Welsh,Democratic,54147.367238563456,Triplex,334077.5323087671,0
18587,il,1,20.285733402827823,0,Democratic,European,English/Welsh,Democratic,79307.41766715614,Residential,-16369.126561270896,0
18588,il,0,73.09234705749805,1,Republican,European,Hispanic,Democratic,56825.82685281994,Apartment,39258.37546224662,1
18589,ok,0,102.64604162065865,1,Republican,European,Irish,Democratic,266667.1658881834,Residential,135246.9922395115,0
18590,ca,1,53.97361679089049,0,Democratic,Other,English/Welsh,Republican,65743.12381276143,Unknown,407096.47891483904,0
18591,nc,0,77.84369641278737,1,Non-Partisan,European,Italian,Republican & Independent,37112.08801389261,Residential,147505.5427752144,0
18592,in,0,17.80802283292996,0,Republican,European,English/Welsh,Democratic & Independent,131810.27226358716,Residential,136989.17872991657,0
18593,tn,1,34.967653546405614,1,Republican,European,English/Welsh,Democratic,2706.428714332482,Residential,143007.5234841205,1
18594,mi,1,80.95239857437517,1,Republican,Hispanic and Portuguese,Hispanic,Democratic,1211.8855139913067,Unknown,206398.758868555,0
18595,wa,1,23.35793289264552,1,Republican,Likely African-American,German,Democratic,259271.70148129587,Residential,33881.86090251872,0
18596,ca,1,81.63443664999403,1,Non-Partisan,European,English/Welsh,Republican,104308.26215407948,Residential,783948.064129229,0
18597,az,1,72.82603422739065,1,Republican,European,English/Welsh,Democratic,78469.69754512043,Residential,50368.39933405546,0
18598,ca,1,48.41356670404176,0,Republican,European,Italian,Democratic & Republican & Independent,36772.031212397516,Residential,292182.6173957236,0
18599,il,1,79.96966885945757,1,Republican,European,Likely Af-Am (Modeled),Democratic,265055.98556939076,Apartment,112939.0106863802,1
18600,wa,1,61.691278591450256,1,Democratic,European,Chinese,Democratic,247158.44604604444,Apartment,503962.2243644361,0
18601,tn,1,51.87182248102458,1,Democratic,Hispanic and Portuguese,English/Welsh,Independent,256835.14519326497,Triplex,59522.73022930551,1
18602,ca,1,69.0697740649302,1,Republican,Hispanic and Portuguese,Irish,Democratic,25029.17703234084,Triplex,217920.4042375744,0
18603,mi,0,28.04392166512,1,Independence,European,African or Af-Am Self Reported,Democratic,30218.73545388254,Residential,464953.009434471,0
18604,nj,1,55.666803224604934,1,Democratic,Hispanic and Portuguese,English/Welsh,Democratic & Republican,224638.70414649276,Residential,70933.616562858,0
18605,mo,0,47.97182172939389,1,Republican,European,English/Welsh,Democratic,105559.62143486406,Residential,243252.5320042473,0
18606,il,1,66.35324093888894,1,Republican,European,German,Democratic,110336.25470651823,Residential,168967.1284493495,0
18607,ak,1,21.890846428368114,0,Non-Partisan,European,English/Welsh,Democratic,252359.25119782035,Residential,102620.31729668366,0
18608,fl,1,54.68812387226969,0,Republican,European,Korean,Republican,273016.44281207817,Residential,496666.8081383163,1
18609,ca,1,22.141824718806102,1,Non-Partisan,European,English/Welsh,Democratic & Independent,96160.19313222007,Residential,23559.768921892843,0
18610,oh,0,37.66162945988166,1,Democratic,European,Likely Af-Am (Modeled),Democratic,85422.07819925176,Residential,360820.0854445776,0
18611,in,1,82.04795505150611,1,Non-Partisan,European,German,Independent,81607.43936153094,Apartment,273643.29329717706,0
18612,wi,0,54.581045810335006,1,Republican,European,English/Welsh,Republican & Independent,259190.44315347922,Apartment,211574.16774182144,0
18613,nj,1,47.21919726171759,0,Democratic,European,Danish,Independent,127494.15363759502,Residential,146250.5404938951,0
18614,nj,1,57.30083124365061,0,Non-Partisan,European,German,Democratic & Republican,62406.87046628243,Apartment,203347.0915300513,0
18615,az,1,57.027406654697884,0,Democratic,East and South Asian,Irish,Independent,264324.4873361751,Residential,404081.7733900347,0
18616,oh,1,53.724692662047374,1,Republican,European,German,Democratic,107544.4164552625,Residential,4632.645958352485,0
18617,ny,1,102.14493171727146,1,Republican,European,Hispanic,Democratic,23527.754184879155,Residential,324054.5495823508,0
18618,ks,1,58.61695924437039,1,Democratic,East and South Asian,Norwegian,Republican,252046.55623428564,Residential,131664.87799759823,0
18619,tn,1,57.30798272989728,1,Democratic,European,English/Welsh,Republican,25214.780932541405,Residential,58988.7345787799,1
18620,mn,1,17.91792167967385,0,Green,European,English/Welsh,Democratic,93969.5284888305,Apartment,-36355.36598325778,0
18621,id,1,78.5703685517875,0,Democratic,European,Scots,Independent,28204.76139363261,Residential,225819.57968661757,0
18622,pa,0,74.63376188700268,0,Democratic,European,German,Independent,102596.16030167772,Condominium,254088.8928721953,0
18623,ok,1,57.8853313080042,0,Republican,Likely African-American,English/Welsh,Independent,24762.10671544637,Unknown,103449.50668919261,0
18624,oh,1,43.98891068670085,0,Other,European,Italian,Democratic,100494.1346391899,Apartment,75460.58764817484,0
18625,ca,1,42.768492431003175,0,Democratic,Hispanic and Portuguese,German,Republican,73816.2994550905,Residential,300797.9120370472,0
18626,ca,1,20.620275719234012,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,54380.984936341316,Residential,357112.22648048797,0
18627,fl,1,45.954315027358255,1,Republican,European,Portuguese,Democratic,70293.64332603532,Residential,124983.26649822778,1
18628,nj,1,62.692966263131865,0,Non-Partisan,Hispanic and Portuguese,Polish,Democratic,91572.99780645673,Residential,237774.35058551136,0
18629,fl,1,63.70373902788085,1,Republican,Hispanic and Portuguese,Hispanic,Republican,77546.75876955035,Residential,139308.04438046837,0
18630,ny,1,78.7082808320249,0,Republican,Hispanic and Portuguese,English/Welsh,Democratic,59575.79342820316,Apartment,-13268.223258444035,0
18631,pa,1,26.49477919392028,1,Non-Partisan,Hispanic and Portuguese,Scots,Democratic & Republican & Independent,65485.471704264666,Residential,106267.33473698114,1
18632,oh,1,24.758085661386872,1,Non-Partisan,European,English/Welsh,Independent,76085.83084634235,Apartment,1054155.7167367833,0
18633,il,1,42.1766155924755,0,Democratic,European,English/Welsh,Democratic,35101.509001059734,Apartment,132555.66837835126,0
18634,in,1,57.65579231823525,1,Democratic,European,English/Welsh,Republican,241962.9023369859,Residential,167142.71979274246,0
18635,fl,1,77.16975687211531,1,Republican,European,Italian,Republican,139377.79644747716,Apartment,50898.27285788974,0
18636,ca,1,101.46738411452186,0,Democratic,European,Likely Af-Am (Modeled),Republican,113096.05535257357,Residential,163359.22107190097,0
18637,ny,0,85.50969735088174,0,Constitution,Hispanic and Portuguese,Italian,Democratic,120209.52551819911,Residential,101528.24991186948,1
18638,ca,1,13.283879578582484,1,Republican,European,Irish,Independent,161044.13081118843,Residential,373558.8704717319,0
18639,pa,0,54.708366284846704,0,Republican,European,Hispanic,Democratic,105711.3672945576,Residential,144601.98646278013,0
18640,pa,1,43.086430723182374,0,Libertarian,European,English/Welsh,Republican,95108.30921330673,Residential,-31443.175021443385,0
18641,ut,1,70.56547274594338,0,Republican,Likely African-American,German,Republican & Independent,51084.25714129706,Unknown,672569.3791128496,0
18642,wa,1,80.73710078516604,1,Democratic,European,Arab,Independent,12120.51129553698,Residential,513731.79501317797,0
18643,oh,0,30.447964857955533,0,Democratic,European,Irish,Republican & Independent,199428.53859997413,Residential,486781.99051137595,0
18644,va,1,35.20653860629378,1,Republican,East and South Asian,Scots,Democratic & Independent,237093.84854767655,Residential,178440.89698625467,1
18645,ca,1,54.80070154112545,1,Republican,East and South Asian,Italian,Democratic,97931.29322349932,Apartment,712409.3716075317,0
18646,nc,1,25.437720235991268,0,Democratic,Likely African-American,Scots,Democratic & Independent,136553.75964625351,Apartment,-124698.14344999823,0
18647,wa,1,89.51642296553848,1,Republican,Hispanic and Portuguese,English/Welsh,Democratic,18275.880281257985,Residential,107550.58355153576,0
18648,mt,1,80.65051722466424,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic,65854.50194485784,Residential,274751.74485616945,0
18649,ct,1,50.66065474159692,0,Republican,European,English/Welsh,Republican,50708.86212455833,Residential,30502.88860666161,0
18650,ky,0,22.769131778869113,1,Democratic,Hispanic and Portuguese,Vietnamese,Independent,109464.27305026593,Residential,509346.1604094999,0
18651,nm,1,28.636336783978674,0,Non-Partisan,Hispanic and Portuguese,Irish,Republican,29183.03342428158,Residential,91757.12127862082,0
18652,ga,1,16.668893105739773,0,Non-Partisan,European,Likely Af-Am (Modeled),Democratic,108295.5416279541,Residential,206100.9794599284,0
18653,ar,1,65.09692598465071,0,Republican,European,Hispanic,Republican,72134.54344459134,Residential,106399.04955867867,0
18654,tx,1,55.22289629606728,1,Non-Partisan,Other,English/Welsh,Democratic,268181.198736124,Unknown,57604.57600226503,0
18655,ky,1,54.36036424009071,0,Democratic,Other,English/Welsh,Democratic,69063.89855419964,Unknown,165937.77068977567,1
18656,ca,1,63.676276933552,0,Democratic,Likely African-American,German,Democratic,87656.40782637737,Apartment,8116.333959745709,0
18657,me,1,40.24546645848408,1,Non-Partisan,European,Irish,Democratic,83055.1039132533,Residential,213232.97659412056,0
18658,fl,1,47.81399378015779,0,Republican,Other,English/Welsh,Independent,79307.714884021,Residential,304332.9796492155,0
18659,pa,1,26.895661449068584,1,Non-Partisan,Hispanic and Portuguese,English/Welsh,Democratic,130079.16235375035,Apartment,482020.5962511916,0
18660,ny,0,31.49252122416841,1,Republican,Likely African-American,Japanese,Democratic,146831.78750230305,Residential,-7736.671634981336,0
18661,mi,1,26.062384299187993,0,Democratic,East and South Asian,Vietnamese,Democratic & Independent,269641.6898885977,Residential,646920.2979514719,0
18662,pa,0,75.14542988572234,1,Republican,European,Likely Af-Am (Modeled),Democratic,78994.69299396654,Unknown,313296.4730777022,0
18663,wi,1,67.09943187367983,1,Non-Partisan,European,German,Independent,35662.22083834411,Residential,145006.09861517363,0
18664,tx,1,75.47618839701131,0,Democratic,Other,Indian/Hindu,Democratic,73639.47940336059,Residential,74520.80125715195,0
18665,wa,0,74.10016895446401,0,Republican,Other,Swedish,Democratic & Independent,34444.5835173206,Unknown,449683.43922349846,0
18666,ga,0,49.89200588593536,1,Democratic,European,Greek,Republican,265423.8300685787,Apartment,132576.090213666,0
18667,fl,1,76.03543634698028,0,Republican,European,Irish,Democratic,91496.7029284482,Unknown,50777.969966635384,0
18668,tx,1,72.97700999330134,1,Democratic,European,Irish,Republican,43269.80782942918,Residential,337307.7730711346,0
18669,hi,1,26.47958921624572,0,Democratic,European,English/Welsh,Republican & Independent,75810.57277817588,Residential,25550.943852566183,0
18670,wa,1,55.79911918963895,1,Democratic,European,English/Welsh,Republican,33937.06279711109,Apartment,144131.4252541526,1
18671,pa,1,26.766464190324065,1,Republican,Hispanic and Portuguese,Irish,Republican,235786.8682002105,Residential,-2521.14382886338,0
18672,nj,1,62.0061052104113,0,Republican,Hispanic and Portuguese,Irish,Democratic,38110.09658216224,Residential,198106.35397280488,0
18673,fl,1,59.64254444237277,1,Democratic,European,Vietnamese,Democratic,102029.49209619277,Triplex,156482.10072775607,1
18674,nc,1,66.80963203963597,0,Non-Partisan,Hispanic and Portuguese,French,Democratic,258943.3790345104,Residential,861262.3137608137,0
18675,ma,0,37.29694455022524,1,Democratic,European,French,Democratic,137385.56662152565,Triplex,256355.16745305076,0
18676,va,1,25.91105341068869,1,Republican,European,Dutch (Netherlands),Democratic,51159.80275632533,Apartment,341333.4972714985,0
18677,il,1,52.14459202886001,1,Non-Partisan,East and South Asian,Likely Af-Am (Modeled),Republican & Independent,105139.09803090774,Residential,733571.0923182244,0
18678,ca,1,22.080672883384512,0,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,-1411.733489283717,Unknown,51737.025797185604,1
18679,ca,1,29.36376063097761,0,Democratic,European,Irish,Democratic,16405.092782624088,Residential,659377.492715924,0
18680,fl,1,28.669062428842427,1,Non-Partisan,Hispanic and Portuguese,Likely Af-Am (Modeled),Democratic,85484.02095869742,Residential,442606.4992981603,0
18681,tn,1,96.1811103456166,0,Democratic,Likely African-American,Scots,Independent,84010.4321843388,Apartment,167958.56312902368,1
18682,tx,0,33.774665004216615,0,Non-Partisan,European,English/Welsh,Republican,230163.60842979682,Residential,45990.84975801669,0
18683,wi,0,50.218497416838616,0,Reform,Hispanic and Portuguese,Native American,Democratic,112553.8632077633,Residential,213964.89416822395,0
18684,la,1,53.989417388366256,1,Non-Partisan,European,Slovenian,Independent,257877.59062216704,Residential,-13239.324572118581,0
18685,nj,1,38.20354679967981,1,Working Family Party,Hispanic and Portuguese,English/Welsh,Democratic,103197.19399605333,Residential,178990.18768778793,0
18686,il,1,71.39355384271917,1,Non-Partisan,Hispanic and Portuguese,Indian/Hindu,Democratic,13563.185938628845,Residential,475501.5844357471,0
18687,oh,1,73.64721998116164,0,American Independent,Hispanic and Portuguese,Native American,Republican,216018.67136870945,Apartment,2020.25910221503,0
18688,dc,1,60.92784143637262,0,Republican,European,Lithuanian,Republican,22680.30621440543,Residential,990808.3068893051,0
18689,nj,0,74.96658891396845,1,Democratic,European,Irish,Democratic,119596.7688307994,Apartment,263541.7408724478,1
18690,nj,1,65.84984584431373,1,Democratic,European,English/Welsh,Republican,123701.37538647707,Residential,252239.1739828204,0
18691,nc,1,66.44895461430339,1,Registered Independent,European,English/Welsh,Democratic & Republican,91634.08347540836,Residential,134756.27640967193,0
18692,mi,1,97.35558988205547,1,Democratic,European,English/Welsh,Democratic,116913.88686009197,Apartment,300656.1322228824,0
18693,mn,1,26.642742421453327,1,Non-Partisan,European,Hispanic,Democratic & Republican,25626.84029155859,Residential,133729.61520807428,1
18694,ky,1,94.87539122025179,1,Non-Partisan,European,English/Welsh,Democratic,105652.3072823456,Residential,471324.0660624191,0
18695,ny,0,75.54655063287254,0,Republican,European,African or Af-Am Self Reported,Republican,85704.91726412323,Apartment,7137.460252471399,1
18696,az,1,52.40257576743488,1,Republican,Other,English/Welsh,Republican,84938.28241066665,Residential,693158.7536241855,0
18697,ia,1,105.6135762137616,0,Non-Partisan,East and South Asian,Hispanic,Democratic,13015.207687916838,Condominium,194524.62155541315,0
18698,ky,1,29.468595622302676,1,Democratic,European,Polish,Democratic,31686.387566591176,Residential,348534.60825864424,0
