,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
15187,ct,1,63.0,0,Non-Partisan,European,Irish,Democratic & Independent,95000.0,Residential,250473.0,1,231610
15188,nj,0,44.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,56000.0,Duplex,389849.0,0,118663
15189,fl,1,43.0,1,Registered Independent,Other,Ukrainian,Independent,113000.0,Apartment,444570.0,0,154101
15190,al,1,65.0,1,Republican,European,English/Welsh,Republican,57000.0,Residential,200742.0,1,298659
15191,in,1,56.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,53000.0,Residential,296449.0,0,318977
15192,ks,1,18.0,0,Republican,European,English/Welsh,Republican,,Unknown,,0,71965
15193,tx,1,63.0,0,Non-Partisan,European,English/Welsh,Independent,95596.0,Residential,137500.0,1,363896
15194,al,0,56.0,0,Republican,European,Scots,Republican,42000.0,Residential,87500.0,0,298353
15195,ca,1,61.0,1,Democratic,,,Democratic,,Apartment,,0,216029
15196,mi,1,51.0,0,Democratic,European,Italian,Democratic,182000.0,Residential,338343.0,0,57752
15197,fl,0,33.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,71480.0,Apartment,169106.0,0,151799
15198,mi,1,59.0,0,Democratic,European,Dutch (Netherlands),Democratic & Republican,95000.0,Residential,425000.0,0,327976
15199,la,1,34.0,1,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,36304.0,Apartment,84999.0,0,186354
15200,ky,1,53.0,1,Democratic,European,German,Democratic & Republican,104000.0,Residential,209446.0,0,306324
15201,ca,1,51.0,1,Reform,European,Scots,Independent,62000.0,Residential,384669.0,0,404315
15202,pa,1,53.0,0,Republican,European,Swedish,Republican,114000.0,Residential,239073.0,0,252830
15203,tx,0,31.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,134506.0,Residential,212500.0,0,86443
15204,ny,0,83.0,0,Republican,European,Irish,Republican,16000.0,Apartment,212500.0,0,131623
15205,ny,1,30.0,0,Democratic,European,Scots,Democratic,250000.0,Residential,1227689.0,0,240749
15206,nj,1,74.0,0,Non-Partisan,European,English/Welsh,Independent,18000.0,Residential,267428.0,0,235339
15207,wv,1,63.0,0,Republican,European,German,Republican & Independent,79000.0,Residential,87500.0,0,268095
15208,mn,1,57.0,0,Republican,European,Swedish,Republican,64000.0,Residential,235054.0,1,338201
15209,ma,0,33.0,0,Non-Partisan,European,Scots,Independent,204000.0,Residential,748851.0,0,225174
15210,ny,1,63.0,1,Republican,European,English/Welsh,Republican,19000.0,Residential,102313.0,0,247498
15211,fl,1,32.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,63768.0,Unknown,259066.0,0,34052
15212,ks,1,48.0,0,Republican,European,English/Welsh,Republican,88171.0,Residential,157109.0,1,352830
15213,ky,0,74.0,0,Democratic,European,Scots,Democratic,73940.0,Residential,124456.0,0,45769
15214,mi,1,59.0,1,Republican,European,Czech,Republican & Independent,138000.0,Residential,269254.0,1,327884
15215,tx,1,43.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,59166.0,Unknown,105397.0,1,86315
15216,ca,1,77.0,1,Republican,European,English/Welsh,Republican,40000.0,Apartment,856904.0,1,207650
15217,pa,1,58.0,0,Republican,European,Irish,Republican,134000.0,Residential,162500.0,0,247920
15218,tx,0,36.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,56388.0,Apartment,132499.0,0,188902
15219,tx,0,63.0,0,Non-Partisan,European,English/Welsh,Independent,61557.0,Unknown,191817.0,0,82443
15220,fl,1,69.0,0,Republican,European,German,Republican,72000.0,Residential,165903.0,1,295606
15221,tx,1,85.0,0,Republican,European,English/Welsh,Republican,54000.0,Residential,259479.0,0,81836
15222,fl,1,66.0,0,Republican,European,English/Welsh,Republican,136000.0,Residential,331519.0,1,285148
15223,ca,0,76.0,1,Democratic,European,English/Welsh,Democratic & Republican,108718.0,Apartment,494999.0,0,207094
15224,oh,1,24.0,0,Non-Partisan,European,English/Welsh,Independent,,Apartment,,0,166835
15225,pa,1,24.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Republican,43000.0,Residential,71656.0,0,11622
15226,al,1,61.0,1,Republican,European,English/Welsh,Democratic & Republican,62000.0,Residential,123484.0,0,298761
15227,nj,1,66.0,1,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,81155.0,Apartment,262580.0,0,118037
15228,oh,1,31.0,1,Non-Partisan,European,English/Welsh,Independent,109827.0,Unknown,211295.0,1,48960
15229,il,1,23.0,1,Democratic,European,Hungarian,Democratic & Republican,224000.0,Residential,389084.0,0,341485
15230,ny,0,31.0,1,Republican,European,English/Welsh,Republican,45699.0,Apartment,112500.0,0,132778
15231,ks,1,92.0,0,Democratic,European,English/Welsh,Democratic & Republican,29000.0,Residential,137500.0,1,353732
15232,ms,1,18.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,82670.0,Unknown,170302.0,0,44175
15233,fl,1,37.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,105470.0,Residential,418858.0,0,287956
15234,pa,1,29.0,0,Democratic,European,Italian,Democratic,72000.0,Residential,331765.0,0,254763
15235,il,1,61.0,1,Democratic,European,Lithuanian,Democratic,93000.0,Residential,182431.0,1,347080
15236,tx,0,18.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,86023.0,Apartment,134700.0,0,192216
15237,ca,1,47.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,149000.0,Residential,612578.0,0,103353
15238,va,1,32.0,0,Non-Partisan,European,English/Welsh,Independent,53888.0,Unknown,157443.0,0,19810
15239,tx,0,71.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,46249.0,Apartment,79142.0,0,195303
15240,tx,1,66.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,237000.0,Residential,460741.0,0,191703
15241,il,0,37.0,0,Non-Partisan,European,Irish,Independent,193870.0,Apartment,685713.0,0,178455
15242,co,1,50.0,1,Republican,European,Norwegian,Republican,94685.0,Residential,425000.0,0,375224
15243,md,1,50.0,0,Republican,European,English/Welsh,Republican,144000.0,Residential,429620.0,1,261579
15244,fl,1,20.0,0,Republican,,,Republican,149000.0,Residential,831979.0,1,292605
15245,nj,1,67.0,0,Democratic,European,German,Democratic,82000.0,Residential,308194.0,0,236455
15246,mi,1,93.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,65192.0,Apartment,62500.0,1,171176
15247,il,0,32.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,57499.0,Apartment,731170.0,0,181138
15248,ca,1,96.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,24000.0,Apartment,292714.0,0,216519
15249,co,1,78.0,1,Republican,,,Republican,18000.0,Residential,499412.0,0,376888
15250,il,1,33.0,0,Non-Partisan,European,Irish,Independent,40000.0,Apartment,350030.0,1,180114
15251,nc,0,40.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,10000.0,Residential,58555.0,0,25461
15252,ca,1,72.0,0,Democratic,European,English/Welsh,Democratic & Republican,140000.0,Residential,595423.0,1,403373
15253,nm,0,38.0,0,Democratic,European,English/Welsh,Democratic,49642.0,Unknown,153749.0,0,93686
15254,md,1,64.0,0,Republican,European,German,Republican,123276.0,Residential,287500.0,0,262643
15255,ky,1,57.0,0,Republican,European,Irish,Republican,103000.0,Residential,541577.0,0,306363
15256,va,0,21.0,1,Democratic,European,English/Welsh,Democratic,91963.0,Residential,613499.0,0,18433
15257,fl,1,37.0,0,Non-Partisan,European,Italian,Independent,84000.0,Residential,185775.0,0,292703
15258,va,0,76.0,0,Democratic,European,English/Welsh,Democratic,44000.0,Residential,267475.0,0,266773
15259,tx,1,27.0,0,Republican,European,English/Welsh,Republican,108000.0,Residential,236891.0,0,363849
15260,ok,1,31.0,0,Non-Partisan,European,German,Independent,56543.0,Unknown,104106.0,0,76504
15261,co,1,24.0,0,Non-Partisan,East and South Asian,Unknown Asian,Democratic & Independent,12000.0,Condominium,320841.0,0,375886
15262,ny,0,21.0,1,Republican,European,English/Welsh,Republican,62802.0,Apartment,167120.0,0,132542
15263,tx,1,30.0,1,Democratic,European,English/Welsh,Democratic & Republican,114000.0,Residential,207380.0,0,362846
15264,or,1,82.0,1,Republican,European,Scots,Republican,52874.0,Apartment,88635.0,0,218692
15265,in,1,83.0,0,Republican,European,German,Republican,114000.0,Residential,163109.0,0,54138
15266,ri,0,32.0,1,Democratic,European,Scots,Democratic,44648.0,Unknown,192124.0,0,1625
15267,ga,1,30.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,16000.0,Residential,65952.0,0,282475
15268,nv,1,64.0,1,Republican,European,English/Welsh,Republican,103000.0,Residential,521734.0,0,387373
15269,il,1,35.0,0,Non-Partisan,European,English/Welsh,Independent,26000.0,Residential,89540.0,0,67821
15270,mo,1,79.0,0,Non-Partisan,European,English/Welsh,Independent,75987.0,Unknown,137500.0,0,352502
15271,mi,1,65.0,0,Non-Partisan,European,Dutch (Netherlands),Independent,150000.0,Apartment,171525.0,0,171780
15272,ca,1,48.0,0,Other,Hispanic and Portuguese,Hispanic,Democratic & Independent,68000.0,Apartment,328617.0,0,202170
15273,mn,1,54.0,1,Non-Partisan,,,Independent,9000.0,Apartment,359999.0,0,176906
15274,az,1,28.0,0,Republican,European,English/Welsh,Republican,117000.0,Residential,342573.0,0,91838
15275,tx,1,47.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,139000.0,Residential,342574.0,0,370847
15276,wi,1,48.0,0,Republican,European,Polish,Republican,142000.0,Residential,275044.0,0,332333
15277,pa,1,50.0,1,Democratic,,,Democratic & Independent,250000.0,Residential,587412.0,0,254945
15278,mn,1,64.0,0,Republican,European,English/Welsh,Republican,85000.0,Residential,228515.0,1,335878
15279,tx,0,36.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,53113.0,Residential,318641.0,0,362573
15280,sc,1,33.0,0,Republican,European,Dutch (Netherlands),Republican,80110.0,Residential,198000.0,0,275900
15281,sc,1,28.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,50755.0,Unknown,134703.0,0,26660
15282,az,1,45.0,0,Republican,European,English/Welsh,Republican,148000.0,Residential,594074.0,0,382141
15283,ma,1,28.0,0,Non-Partisan,European,Italian,Republican & Independent,216000.0,Residential,427219.0,0,226882
15284,nc,1,26.0,0,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,52999.0,Unknown,152499.0,0,25094
15285,tx,0,30.0,0,Non-Partisan,European,Scots,Independent,,Apartment,,0,194975
15286,co,1,47.0,1,Republican,European,English/Welsh,Republican,65065.0,Unknown,168749.0,0,88994
15287,tx,1,48.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,37000.0,Residential,77885.0,0,372936
15288,mo,1,70.0,1,Democratic,,,Democratic,87000.0,Residential,545461.0,1,351300
15289,fl,1,38.0,1,Democratic,European,Irish,Democratic,88000.0,Residential,279845.0,0,285857
15290,va,1,73.0,1,Non-Partisan,European,German,Independent,150000.0,Residential,134404.0,0,19509
15291,tx,1,40.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,99000.0,Residential,224251.0,0,366026
15292,co,1,21.0,1,Democratic,European,English/Welsh,Democratic,,Apartment,,0,196375
15293,in,1,50.0,0,Republican,European,Irish,Republican & Independent,12000.0,Residential,67541.0,0,321674
15294,pa,1,80.0,1,Non-Partisan,European,English/Welsh,Independent,53000.0,Residential,355048.0,1,251160
15295,ga,1,77.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,48000.0,Residential,102082.0,1,282960
15296,mi,1,70.0,0,Democratic,European,English/Welsh,Democratic,54000.0,Residential,265101.0,1,327950
15297,tx,1,58.0,0,Republican,European,Dutch (Netherlands),Republican,250000.0,Residential,882826.0,0,374860
15298,ny,1,63.0,0,Independence,European,English/Welsh,Independent,84952.0,Apartment,224965.0,0,131156
15299,ca,1,41.0,1,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,126000.0,Residential,611674.0,0,392963
15300,ca,1,55.0,0,Republican,,,Republican,103749.0,Apartment,752409.0,0,208607
15301,ny,1,32.0,0,Democratic,European,German,Democratic,20000.0,Duplex,1347001.0,0,122936
15302,hi,1,19.0,0,Democratic,,,Democratic,250000.0,Condominium,837413.0,0,217442
15303,ma,1,78.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,250000.0,Residential,1374665.0,1,224040
15304,ny,1,55.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,104772.0,Residential,430442.0,0,241565
15305,fl,1,63.0,0,Non-Partisan,European,English/Welsh,Independent,19000.0,Residential,255515.0,0,286406
15306,ca,1,27.0,1,Republican,East and South Asian,Vietnamese,Republican,54000.0,Residential,257594.0,0,104287
15307,az,1,58.0,1,Republican,European,Scots,Democratic & Republican,60000.0,Residential,232232.0,0,384137
15308,ct,0,48.0,0,Democratic,Other,Arab,Democratic & Independent,48963.0,Unknown,260788.0,0,3903
15309,oh,1,49.0,0,Non-Partisan,European,German,Democratic & Independent,250000.0,Residential,387582.0,1,51100
15310,il,1,22.0,0,Non-Partisan,European,English/Welsh,Independent,110448.0,Residential,281104.0,0,65040
15311,ga,1,38.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,103276.0,Unknown,245922.0,0,29114
15312,wv,1,57.0,0,Democratic,European,German,Democratic,109000.0,Residential,133343.0,1,267816
15313,ct,0,27.0,1,Democratic,European,Swedish,Democratic,10000.0,Apartment,217499.0,1,116289
15314,wa,1,27.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,115393.0,Apartment,280133.0,0,221880
15315,mi,0,64.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,46249.0,Apartment,79149.0,0,171783
15316,fl,1,59.0,1,Democratic,European,Scots,Democratic,80000.0,Residential,186774.0,0,296235
15317,ny,1,53.0,1,Non-Partisan,European,Czech,Independent,250000.0,Residential,267416.0,0,247860
15318,va,0,27.0,0,Republican,European,French,Republican,235000.0,Residential,662861.0,0,263040
15319,tx,1,60.0,0,Republican,European,English/Welsh,Republican,59000.0,Residential,198902.0,0,79426
15320,ky,1,31.0,0,Republican,European,English/Welsh,Democratic & Republican,56926.0,Unknown,122040.0,0,46180
15321,ny,1,70.0,0,Democratic,European,German,Democratic,73602.0,Apartment,237500.0,0,125944
15322,va,0,40.0,0,Republican,European,English/Welsh,Republican,118000.0,Residential,365029.0,0,263467
15323,wa,1,57.0,1,Non-Partisan,European,English/Welsh,Independent,60000.0,Apartment,190589.0,0,222517
15324,al,0,42.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,134000.0,Residential,158534.0,0,40150
15325,il,1,28.0,0,Democratic,European,English/Welsh,Democratic,229000.0,Residential,331431.0,1,68078
15326,de,0,21.0,0,Republican,European,German,Republican,115000.0,Residential,198523.0,0,257223
15327,mi,1,72.0,1,Democratic,European,Swedish,Democratic & Republican,151000.0,Residential,296402.0,1,328047
15328,ca,0,58.0,0,Democratic,European,Swedish,Democratic & Independent,95000.0,Residential,538862.0,0,392835
15329,md,1,27.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,154000.0,Apartment,280803.0,0,138610
15330,sc,1,65.0,0,Republican,European,French,Republican,108000.0,Residential,137500.0,0,26661
15331,az,1,73.0,0,Registered Independent,European,German,Independent,114000.0,Residential,420794.0,0,383780
15332,oh,1,77.0,1,Republican,European,Polish,Republican,,Apartment,137500.0,0,165578
15333,al,0,38.0,1,Republican,European,German,Republican,34999.0,Residential,112500.0,0,299816
15334,md,1,31.0,0,Democratic,European,English/Welsh,Democratic,63000.0,Residential,137500.0,0,260610
15335,ny,0,44.0,0,Independence,Hispanic and Portuguese,Hispanic,Democratic & Independent,38000.0,Apartment,450691.0,0,124749
15336,ma,1,21.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,55399.0,Apartment,161517.0,0,111984
15337,sc,1,36.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,52812.0,Unknown,192856.0,0,25974
15338,il,1,26.0,0,Republican,European,English/Welsh,Republican & Independent,99000.0,Residential,214451.0,0,347722
15339,pa,1,27.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,31000.0,Triplex,77142.0,0,135113
15340,oh,1,50.0,1,Democratic,European,Scots,Democratic,162000.0,Residential,266957.0,0,315977
15341,ca,1,63.0,0,Green,Hispanic and Portuguese,Hispanic,Independent,127685.0,Apartment,533536.0,0,205546
15342,il,1,39.0,0,Non-Partisan,European,German,Independent,73142.0,Residential,162500.0,0,347870
15343,ny,0,60.0,0,Democratic,Other,Russian (omitting former Soviet States),Democratic,92752.0,Apartment,546957.0,0,121101
15344,ma,1,60.0,0,Non-Partisan,European,Italian,Independent,121332.0,Residential,325000.0,0,224090
15345,wa,0,53.0,0,Non-Partisan,Other,Russian (omitting former Soviet States),Independent,250000.0,Residential,594749.0,0,409824
15346,tx,0,47.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,48408.0,Apartment,95713.0,0,194134
15347,or,0,58.0,1,Non-Partisan,European,English/Welsh,Independent,104377.0,Apartment,432842.0,0,218267
15348,tx,1,28.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,247000.0,Residential,366091.0,0,372846
15349,tx,0,69.0,1,Republican,European,French,Republican,70000.0,Residential,297954.0,1,367880
15350,ca,1,40.0,0,Republican,European,Italian,Republican,72000.0,Residential,685884.0,0,396337
15351,mi,1,60.0,0,Democratic,European,English/Welsh,Democratic,100000.0,Residential,166775.0,1,325285
15352,mi,0,49.0,1,Republican,European,Scots,Republican,48253.0,Apartment,64042.0,0,170369
15353,tx,1,42.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,55000.0,Apartment,130713.0,0,192698
15354,ny,1,91.0,0,Democratic,European,Italian,Democratic,8000.0,Apartment,128749.0,0,129084
15355,sc,0,82.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,79923.0,Mobil Home,62500.0,0,277775
15356,me,1,41.0,1,Republican,European,English/Welsh,Republican,,Residential,212500.0,1,229336
15357,wi,0,,1,Non-Partisan,,,Independent,87499.0,Apartment,247460.0,0,174745
15358,sc,1,41.0,1,Republican,European,Scots,Republican,58000.0,Residential,122444.0,0,275723
15359,ks,1,58.0,0,Democratic,European,Irish,Democratic,250000.0,Residential,1022524.0,0,71703
15360,mn,0,34.0,0,Non-Partisan,European,Scots,Independent,98376.0,Apartment,240839.0,0,177561
15361,wi,1,44.0,1,Republican,European,English/Welsh,Republican,90000.0,Residential,226357.0,0,332103
15362,ca,1,57.0,0,Democratic,European,German,Democratic,250000.0,Residential,3145865.0,1,402970
15363,mi,1,46.0,1,Republican,,,Republican,,Unknown,,0,54957
15364,la,1,28.0,0,Republican,,,Republican,135000.0,Residential,283157.0,0,354897
15365,ny,1,81.0,0,Republican,European,English/Welsh,Republican & Independent,,Residential,,0,10375
15366,la,1,82.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,59000.0,Residential,310831.0,1,354225
15367,sc,1,35.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,39000.0,Residential,110415.0,0,275144
15368,nj,1,65.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,61775.0,Unknown,176374.0,0,6001
15369,sc,1,73.0,0,Republican,European,French,Republican,159000.0,Residential,234858.0,0,275474
15370,al,1,70.0,0,Republican,Likely African-American,African or Af-Am Self Reported,Republican,114609.0,Unknown,283179.0,0,40473
15371,vt,1,94.0,0,Republican,European,Scots,Republican,113000.0,Residential,237500.0,0,223412
15372,tx,1,46.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,61150.0,Unknown,151302.0,0,86159
15373,wa,0,25.0,0,Democratic,,,Democratic,56666.0,Apartment,156140.0,0,222340
15374,ga,1,24.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,68995.0,Residential,141135.0,0,30273
15375,pa,1,96.0,0,Republican,Other,Russian (omitting former Soviet States),Republican,173141.0,Residential,62500.0,0,252435
15376,la,1,78.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,24000.0,Residential,31540.0,0,355284
15377,ny,0,19.0,0,Democratic,European,Greek,Democratic,28000.0,Apartment,214614.0,0,131447
15378,ny,1,41.0,1,Republican,European,Irish,Republican,117367.0,Residential,212500.0,1,245539
15379,in,1,67.0,0,Republican,European,English/Welsh,Republican,7000.0,Apartment,112500.0,0,167656
15380,nv,1,61.0,1,Republican,European,Scots,Republican,102420.0,Unknown,287332.0,0,94570
15381,mn,1,60.0,0,Republican,European,German,Republican,85000.0,Residential,542524.0,0,337110
15382,mi,0,21.0,1,Democratic,European,English/Welsh,Democratic,61221.0,Unknown,113749.0,0,56060
15383,oh,1,57.0,0,Republican,European,Italian,Republican,61249.0,Unknown,101700.0,0,50450
15384,tx,1,72.0,0,Republican,European,English/Welsh,Democratic & Republican,29000.0,Residential,411137.0,0,364345
15385,pa,1,32.0,1,Non-Partisan,European,Irish,Democratic & Independent,77000.0,Residential,261076.0,0,255076
15386,az,1,45.0,1,Non-Partisan,European,German,Independent,114743.0,Apartment,324999.0,0,199873
15387,tx,1,32.0,1,Republican,European,English/Welsh,Republican,61093.0,Residential,103383.0,0,363270
15388,sc,1,71.0,1,Republican,European,Irish,Republican,10000.0,Residential,149434.0,0,277609
15389,ny,1,22.0,0,Non-Partisan,European,Irish,Republican & Independent,54317.0,Residential,97499.0,0,10044
15390,ga,1,62.0,0,Republican,European,English/Welsh,Republican,74000.0,Residential,122412.0,0,282479
15391,nj,0,18.0,0,Republican,European,English/Welsh,Republican & Independent,58392.0,Unknown,162499.0,0,6130
15392,oh,1,32.0,0,Republican,European,English/Welsh,Republican,141000.0,Residential,271363.0,0,315820
15393,ok,1,68.0,0,Republican,European,Scots,Republican,76000.0,Residential,234052.0,0,359424
15394,ny,0,76.0,1,Non-Partisan,,,Independent,18000.0,Residential,56249.0,0,9971
15395,ca,1,66.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,39709.0,Apartment,494999.0,0,206190
15396,mo,1,57.0,1,Republican,European,German,Democratic & Republican,228000.0,Residential,329569.0,1,334129
15397,tx,1,68.0,1,Republican,European,French,Democratic & Republican,102000.0,Residential,527008.0,0,364309
15398,pa,0,37.0,0,Republican,European,Scots,Republican,93124.0,Residential,298277.0,0,11946
15399,mn,1,65.0,0,Republican,European,Scots,Republican,150000.0,Residential,208388.0,0,338263
15400,wa,1,65.0,1,Democratic,,,Democratic,88000.0,Residential,1181087.0,0,410350
15401,or,1,31.0,1,Democratic,European,English/Welsh,Democratic & Independent,63000.0,Residential,342481.0,0,406499
15402,il,0,43.0,1,Non-Partisan,European,English/Welsh,Independent,51249.0,Apartment,197499.0,0,182046
15403,ca,1,22.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,51000.0,Apartment,529523.0,0,206975
15404,ca,1,52.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,39856.0,Unknown,196966.0,0,99651
15405,ky,1,25.0,1,Democratic,European,Polish,Democratic & Republican,132000.0,Residential,271950.0,0,307675
15406,nc,1,39.0,0,Republican,European,Irish,Republican,99000.0,Residential,249276.0,0,274846
15407,sc,1,65.0,0,Democratic,European,English/Welsh,Democratic,117000.0,Residential,235700.0,0,278093
15408,nc,1,86.0,0,Republican,European,Irish,Republican,63000.0,Residential,361834.0,1,269270
15409,tx,1,69.0,0,Republican,European,English/Welsh,Republican,46188.0,Residential,62500.0,0,366646
15410,ca,0,34.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican & Independent,98213.0,Apartment,896458.0,0,206914
15411,tn,1,30.0,0,Non-Partisan,European,English/Welsh,Independent,58312.0,Unknown,154544.0,0,42374
15412,pa,1,22.0,0,Democratic,European,German,Democratic & Republican,250000.0,Residential,722358.0,0,247680
15413,fl,1,61.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,31000.0,Apartment,228383.0,0,154749
15414,ny,0,30.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,90000.0,Apartment,625000.0,0,122506
15415,nc,1,57.0,0,Non-Partisan,European,French,Independent,99000.0,Residential,219029.0,0,273579
15416,fl,0,18.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Republican,62106.0,Residential,224880.0,0,36100
15417,tx,1,60.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,72000.0,Residential,149549.0,0,367098
15418,tx,1,49.0,1,Republican,European,German,Republican,140000.0,Residential,297554.0,0,193774
15419,ks,1,56.0,0,Democratic,European,Italian,Democratic & Independent,196000.0,Residential,216277.0,0,71529
15420,oh,1,29.0,1,Non-Partisan,European,English/Welsh,Independent,127000.0,Apartment,352584.0,0,165748
15421,fl,1,27.0,0,Registered Independent,European,German,Independent,48593.0,Unknown,229929.0,0,35857
15422,mn,1,34.0,1,Non-Partisan,European,German,Independent,113000.0,Apartment,266243.0,0,176310
15423,md,1,36.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,74000.0,Residential,216020.0,0,258947
15424,mn,1,45.0,0,Republican,European,English/Welsh,Republican,109416.0,Residential,239047.0,0,337726
15425,wi,1,74.0,0,Republican,European,English/Welsh,Republican,52000.0,Duplex,185309.0,0,332609
15426,ks,0,48.0,0,Democratic,,,Democratic,98000.0,Residential,152142.0,0,72859
15427,ca,1,34.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican & Independent,250000.0,Residential,768371.0,0,396743
15428,az,1,67.0,0,Democratic,European,German,Democratic,210000.0,Residential,579820.0,1,384748
15429,ca,1,36.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,81039.0,Unknown,838723.0,0,103848
15430,il,0,49.0,1,Non-Partisan,European,Polish,Democratic & Independent,71000.0,Residential,483150.0,1,345135
15431,ms,1,53.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,30624.0,Residential,87500.0,1,305583
15432,nc,1,59.0,1,Republican,European,Scots,Republican,54741.0,Residential,187500.0,1,269859
15433,ny,1,21.0,1,Democratic,European,English/Welsh,Democratic & Independent,120000.0,Residential,307033.0,0,239459
15434,tx,1,47.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,27000.0,Apartment,197499.0,0,188273
15435,co,0,68.0,1,Republican,European,English/Welsh,Republican,145055.0,Unknown,324193.0,0,86977
15436,tn,1,82.0,0,Republican,European,English/Welsh,Republican,138052.0,Residential,425000.0,1,301749
15437,ca,0,38.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,17000.0,Apartment,224999.0,0,205086
15438,fl,1,66.0,1,Democratic,European,English/Welsh,Democratic,40000.0,Residential,126550.0,1,295292
15439,in,1,30.0,0,Democratic,,,Democratic,102000.0,Residential,215851.0,0,318749
15440,va,1,37.0,1,Democratic,European,Scots,Democratic,106000.0,Residential,146343.0,0,20218
15441,tx,1,51.0,0,Republican,European,English/Welsh,Republican,120000.0,Residential,427095.0,1,373085
15442,mi,1,71.0,1,Democratic,European,German,Democratic,62000.0,Residential,203352.0,1,328850
15443,az,1,55.0,1,Republican,European,Scots,Republican,65000.0,Residential,517188.0,0,385367
15444,tx,1,59.0,1,Republican,European,English/Welsh,Republican,109000.0,Apartment,143039.0,0,194175
