,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
15913,ky,1,62.0,0,Republican,European,English/Welsh,Republican,92000.0,Residential,250356.0,1,307889
15914,va,1,61.0,1,Democratic,European,French,Democratic,36000.0,Residential,38749.0,0,20365
15915,ca,1,23.0,1,Republican,European,English/Welsh,Republican,13000.0,Residential,271799.0,1,105214
15916,ny,0,21.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,9000.0,Triplex,89499.0,0,126124
15917,ny,1,35.0,1,Non-Partisan,European,German,Independent,83749.0,Unknown,203374.0,0,10329
15918,pa,1,29.0,1,Republican,European,English/Welsh,Republican,250000.0,Residential,581303.0,0,255873
15919,il,1,43.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Independent,40000.0,Residential,74816.0,0,347473
15920,wi,1,,1,Non-Partisan,European,German,Independent,100231.0,Apartment,211437.0,0,173970
15921,mi,1,55.0,1,Democratic,European,German,Democratic,49749.0,Apartment,128749.0,0,171728
15922,ca,1,43.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,124000.0,Residential,736002.0,0,97040
15923,va,1,60.0,1,Republican,European,English/Welsh,Republican,121000.0,Residential,848323.0,1,262764
15924,al,1,22.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,70390.0,Unknown,261104.0,0,39738
15925,il,0,75.0,1,Democratic,European,English/Welsh,Democratic,14000.0,Residential,131119.0,0,347867
15926,ky,0,26.0,1,Republican,European,English/Welsh,Republican,82173.0,Apartment,152044.0,0,163345
15927,ny,1,26.0,1,Non-Partisan,Other,Croatian,Republican & Independent,118000.0,Residential,194885.0,0,244049
15928,nh,1,56.0,1,Non-Partisan,,,Independent,81000.0,Residential,195726.0,0,229171
15929,fl,0,35.0,1,Non-Partisan,European,English/Welsh,Independent,96000.0,Residential,192624.0,0,296424
15930,co,0,31.0,0,Non-Partisan,European,German,Independent,113000.0,Apartment,243193.0,1,195975
15931,fl,1,64.0,1,Republican,European,German,Republican,81000.0,Residential,334871.0,0,295848
15932,ca,1,36.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,21000.0,Apartment,247856.0,0,209012
15933,mi,1,42.0,1,Republican,European,English/Welsh,Democratic & Republican,250000.0,Residential,342579.0,0,328100
15934,in,1,58.0,0,Republican,European,Italian,Republican,75000.0,Residential,135267.0,0,321220
15935,md,0,40.0,1,Democratic,East and South Asian,Korean,Democratic,57000.0,Residential,203184.0,0,17002
15936,ny,0,51.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,32577.0,Apartment,494999.0,0,122182
15937,ny,0,38.0,0,Non-Partisan,European,Scots,Democratic & Independent,84000.0,Residential,187431.0,0,245923
15938,fl,0,52.0,1,Democratic,European,English/Welsh,Democratic,98000.0,Apartment,130656.0,0,156943
15939,fl,0,66.0,0,Non-Partisan,European,French,Republican & Independent,108000.0,Residential,289521.0,0,287375
15940,ri,1,68.0,1,Democratic,European,Irish,Democratic,22000.0,Duplex,262500.0,1,228140
15941,oh,1,66.0,0,Democratic,,,Democratic,45000.0,Duplex,87500.0,1,316510
15942,oh,1,72.0,1,Democratic,European,English/Welsh,Democratic & Republican,139000.0,Residential,232757.0,0,316301
15943,ct,0,19.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,42970.0,Apartment,249777.0,0,116283
15944,ny,1,53.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,32082.0,Duplex,722856.0,0,126361
15945,ca,1,20.0,0,Democratic,European,English/Welsh,Democratic,9000.0,Apartment,577142.0,0,204486
15946,ny,0,51.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,10000.0,Triplex,163070.0,0,132381
15947,ca,1,78.0,1,Republican,European,German,Republican,60000.0,Residential,310416.0,1,403720
15948,mn,1,64.0,1,Non-Partisan,European,English/Welsh,Independent,100000.0,Apartment,169063.0,0,177583
15949,hi,1,20.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,101317.0,Apartment,875000.0,0,217415
15950,ky,1,60.0,0,Republican,European,English/Welsh,Republican,49117.0,Residential,162500.0,1,307705
15951,ga,1,54.0,0,Republican,European,English/Welsh,Republican & Independent,86499.0,Residential,287500.0,0,282101
15952,ks,1,69.0,0,Republican,European,German,Republican & Independent,73901.0,Residential,237500.0,1,353010
15953,va,1,58.0,0,Republican,East and South Asian,Chinese,Democratic & Republican,222000.0,Residential,549472.0,0,258835
15954,al,1,55.0,0,Republican,European,English/Welsh,Democratic & Republican,83000.0,Residential,108674.0,0,298901
15955,fl,1,28.0,1,Democratic,European,English/Welsh,Democratic & Republican,31000.0,Residential,241812.0,0,295116
15956,tx,1,30.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,158000.0,Residential,545308.0,0,85414
15957,tx,0,22.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,41380.0,Apartment,104687.0,0,195313
15958,ca,1,62.0,0,Non-Partisan,European,Irish,Independent,194000.0,Residential,779669.0,1,400404
15959,tx,1,38.0,1,Republican,European,Scots,Republican,122000.0,Residential,363141.0,0,369048
15960,ca,1,31.0,1,Democratic,,,Democratic & Republican & Independent,118000.0,Residential,546653.0,0,402448
15961,ia,1,66.0,0,Democratic,European,English/Welsh,Democratic,72726.0,Residential,87500.0,0,329839
15962,ut,1,30.0,1,Republican,European,English/Welsh,Republican,120000.0,Residential,259073.0,0,380186
15963,fl,1,60.0,1,Republican,European,Italian,Democratic & Republican,250000.0,Residential,1544751.0,0,287069
15964,ca,1,70.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,62000.0,Residential,563624.0,1,394872
15965,oh,1,63.0,0,Democratic,European,English/Welsh,Democratic,92000.0,Residential,267313.0,1,314200
15966,ca,1,23.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,102552.0,Residential,546383.0,0,100873
15967,tx,0,60.0,0,Republican,European,Irish,Republican,202000.0,Residential,285534.0,0,373090
15968,tx,0,64.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,46788.0,Apartment,95340.0,0,194032
15969,fl,1,65.0,1,Republican,European,English/Welsh,Republican,90000.0,Residential,252718.0,0,294970
15970,fl,1,27.0,0,Non-Partisan,European,English/Welsh,Independent,82044.0,Unknown,264505.0,0,32864
15971,ny,1,73.0,0,Republican,European,English/Welsh,Democratic & Republican,73000.0,Residential,297789.0,1,244129
15972,tx,1,66.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,55000.0,Residential,101483.0,0,362610
15973,ca,1,71.0,1,Non-Partisan,European,German,Independent,61920.0,Apartment,207508.0,0,210478
15974,fl,1,23.0,0,Democratic,European,German,Democratic,80456.0,Apartment,307716.0,0,152344
15975,tx,1,69.0,0,Republican,European,Irish,Republican,100000.0,Residential,191896.0,0,374320
15976,ny,0,21.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,53000.0,Duplex,703844.0,0,7680
15977,ok,1,54.0,1,Democratic,European,English/Welsh,Democratic & Independent,103000.0,Residential,202343.0,0,359517
15978,il,1,66.0,1,Democratic,European,English/Welsh,Democratic & Independent,93142.0,Residential,325000.0,0,344323
15979,nc,1,38.0,0,Republican,European,Scots,Republican,62114.0,Unknown,174103.0,0,23919
15980,ga,1,51.0,1,Republican,European,Scots,Republican,108000.0,Residential,248131.0,0,284414
15981,oh,1,69.0,1,Democratic,,,Democratic,23000.0,Residential,118343.0,1,314371
15982,ca,1,47.0,1,Democratic,,,Democratic,7000.0,Apartment,297499.0,1,215920
15983,oh,1,54.0,0,Republican,European,Italian,Democratic & Republican,94000.0,Residential,227033.0,0,311999
15984,ma,1,43.0,0,Democratic,European,Italian,Democratic,127528.0,Residential,453127.0,0,226561
15985,il,0,42.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,30000.0,Duplex,261704.0,0,179935
15986,la,1,53.0,1,Republican,,,Republican,122000.0,Residential,245116.0,0,355204
15987,co,1,49.0,0,Republican,European,English/Welsh,Republican,104867.0,Unknown,281704.0,0,87833
15988,wa,1,70.0,1,Non-Partisan,European,English/Welsh,Independent,112154.0,Apartment,426446.0,0,221783
15989,ia,1,37.0,1,Democratic,European,English/Welsh,Democratic & Independent,37000.0,Residential,167439.0,1,59572
15990,mi,1,61.0,0,Republican,,,Republican,84000.0,Condominium,187500.0,0,326655
15991,ca,1,79.0,1,Democratic,European,English/Welsh,Democratic,122000.0,Residential,675454.0,0,391670
15992,ok,1,62.0,0,Republican,European,Scots,Republican,150000.0,Residential,129275.0,1,360108
15993,nc,0,77.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,44000.0,Residential,210018.0,0,23720
15994,tn,0,36.0,0,Non-Partisan,,,Independent,115564.0,Unknown,621931.0,0,41879
15995,in,1,29.0,0,Non-Partisan,European,German,Independent,42945.0,Apartment,80356.0,0,167426
15996,tx,1,39.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,121553.0,Unknown,587872.0,0,78797
15997,ia,1,31.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,90536.0,Unknown,209485.0,0,58953
15998,fl,1,56.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,100439.0,Unknown,280836.0,0,35804
15999,nj,1,44.0,1,Non-Partisan,East and South Asian,Indian/Hindu,Democratic & Independent,197000.0,Residential,648127.0,0,236155
16000,mi,1,19.0,1,Democratic,European,Dutch (Netherlands),Democratic,250000.0,Residential,177822.0,0,322644
16001,ca,1,24.0,1,Republican,European,Scots,Republican,57868.0,Unknown,197458.0,0,105387
16002,ga,0,50.0,0,Non-Partisan,European,English/Welsh,Independent,95000.0,Residential,194088.0,0,282589
16003,fl,1,26.0,0,Non-Partisan,European,English/Welsh,Independent,136000.0,Residential,157591.0,0,287843
16004,tn,1,45.0,0,Republican,European,English/Welsh,Republican & Independent,68386.0,Residential,162500.0,0,302173
16005,mi,0,24.0,0,Democratic,European,English/Welsh,Democratic,93124.0,Residential,251213.0,0,325217
16006,tx,1,50.0,1,Republican,European,English/Welsh,Republican,172000.0,Residential,510550.0,0,368746
16007,ca,1,66.0,0,Democratic,European,Italian,Democratic,49000.0,Residential,171577.0,1,404290
16008,dc,1,54.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,250000.0,Condominium,446451.0,0,257385
16009,ca,1,25.0,1,Democratic,European,English/Welsh,Democratic,239000.0,Residential,1531540.0,0,102818
16010,mo,1,54.0,1,Non-Partisan,European,Irish,Democratic & Independent,250000.0,Residential,352555.0,0,349413
16011,in,1,40.0,0,Republican,European,English/Welsh,Republican,20000.0,Residential,100624.0,0,318567
16012,nc,1,77.0,1,Republican,European,English/Welsh,Republican,137499.0,Residential,475000.0,1,270380
16013,la,1,20.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,41461.0,Apartment,189374.0,0,185934
16014,fl,1,54.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican & Independent,145000.0,Residential,464626.0,0,296905
16015,nc,1,40.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,92000.0,Residential,50366.0,1,272070
16016,sd,0,55.0,1,Registered Independent,European,English/Welsh,Republican & Independent,54736.0,Residential,100356.0,0,63794
16017,ny,1,75.0,1,Republican,European,English/Welsh,Republican,42000.0,Residential,261251.0,0,244507
16018,oh,1,63.0,0,Non-Partisan,,,Democratic & Independent,56000.0,Apartment,137500.0,0,165786
16019,ca,1,39.0,0,Non-Partisan,East and South Asian,Indian/Hindu,Republican & Independent,250000.0,Residential,839909.0,1,398355
16020,fl,1,59.0,0,Republican,European,English/Welsh,Republican,61133.0,Unknown,170173.0,0,38126
16021,ca,1,23.0,0,Non-Partisan,,,Democratic & Independent,165963.0,Apartment,1136533.0,0,213613
16022,ct,1,25.0,1,Democratic,East and South Asian,Japanese,Democratic & Independent,147000.0,Residential,361710.0,0,4430
16023,az,1,51.0,0,Democratic,European,English/Welsh,Democratic,152726.0,Residential,662899.0,0,91962
16024,fl,1,57.0,1,Democratic,European,Irish,Democratic,250000.0,Residential,600446.0,0,292803
16025,ca,1,65.0,0,Democratic,European,English/Welsh,Democratic,19000.0,Residential,151080.0,0,397383
16026,fl,1,42.0,0,Non-Partisan,Other,Russian (omitting former Soviet States),Republican & Independent,250000.0,Residential,239747.0,0,35175
16027,ny,1,53.0,1,Independence,European,Irish,Republican & Independent,45000.0,Residential,184575.0,0,246519
16028,ar,1,75.0,1,Republican,European,English/Welsh,Republican,58039.0,Residential,91314.0,0,356937
16029,nh,1,55.0,1,Non-Partisan,European,Irish,Republican & Independent,199000.0,Duplex,549138.0,0,228975
16030,fl,0,41.0,1,Democratic,,,Democratic,55234.0,Apartment,139112.0,0,158187
16031,oh,1,53.0,1,Republican,European,German,Republican,51000.0,Residential,217477.0,0,312980
16032,mn,1,51.0,0,Non-Partisan,European,English/Welsh,Independent,54000.0,Residential,155624.0,0,338968
16033,wi,0,,1,Non-Partisan,European,English/Welsh,Independent,,Apartment,,0,173660
16034,or,1,46.0,1,Republican,European,English/Welsh,Republican & Independent,54499.0,Apartment,221363.0,1,219260
16035,sc,1,62.0,1,Republican,European,English/Welsh,Republican,14000.0,Residential,112500.0,0,275478
16036,fl,0,70.0,1,Non-Partisan,European,French,Republican & Independent,59000.0,Residential,157759.0,0,285070
16037,fl,1,67.0,1,Democratic,European,English/Welsh,Democratic,108470.0,Residential,237500.0,1,295334
16038,tx,1,55.0,1,Republican,European,English/Welsh,Democratic & Republican,73617.0,Residential,174456.0,0,374210
16039,fl,0,32.0,0,Republican,European,German,Republican & Independent,141000.0,Residential,394451.0,0,296822
16040,tx,1,72.0,1,Republican,European,German,Republican,73000.0,Apartment,236421.0,1,189652
16041,il,1,26.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,200000.0,Residential,316753.0,0,345584
16042,ga,0,54.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,59582.0,Apartment,145121.0,0,147578
16043,nv,1,64.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,84000.0,Condominium,247727.0,0,387379
16044,ny,1,76.0,1,Non-Partisan,European,Italian,Independent,75578.0,Residential,237500.0,1,245741
16045,fl,1,68.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,22908.0,Apartment,273749.0,0,154120
16046,il,1,52.0,0,Democratic,,,Democratic & Independent,250000.0,Residential,361013.0,0,344380
16047,ca,1,62.0,1,Democratic,East and South Asian,Unknown Asian,Democratic,233000.0,Apartment,1211714.0,0,204990
16048,in,0,56.0,0,Non-Partisan,European,German,Republican & Independent,82439.0,Unknown,171817.0,0,53629
16049,ga,1,23.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,98000.0,Residential,229336.0,0,279490
16050,ca,0,32.0,1,Non-Partisan,European,English/Welsh,Independent,64334.0,Unknown,292435.0,0,104107
16051,ri,1,26.0,0,Democratic,European,Italian,Democratic,117000.0,Residential,214876.0,0,228350
16052,tx,1,77.0,1,Republican,European,English/Welsh,Republican,63000.0,Residential,352961.0,1,373744
16053,ga,0,37.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,,Unknown,,0,28595
16054,il,0,23.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,45000.0,Residential,71219.0,0,342183
16055,nj,1,61.0,0,Non-Partisan,European,English/Welsh,Independent,190000.0,Residential,326659.0,0,238764
16056,fl,0,23.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,16000.0,Apartment,203110.0,0,158436
16057,mo,0,27.0,1,Democratic,European,English/Welsh,Democratic & Independent,,Unknown,,0,70003
16058,fl,1,88.0,1,Republican,European,Italian,Republican,70000.0,Residential,394887.0,0,288431
16059,nj,0,57.0,1,Democratic,European,French,Democratic,36000.0,Triplex,262500.0,0,118870
16060,tx,1,36.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,46974.0,Unknown,120877.0,0,85140
16061,ga,1,57.0,1,Republican,European,English/Welsh,Democratic & Republican & Independent,42000.0,Residential,63446.0,0,284415
16062,sc,0,51.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,20000.0,Residential,37500.0,0,25516
16063,fl,1,43.0,0,Republican,European,English/Welsh,Republican,66000.0,Residential,192734.0,0,156447
16064,nm,1,71.0,1,Democratic,European,English/Welsh,Democratic,85000.0,Apartment,226785.0,1,201185
16065,mn,1,77.0,0,Non-Partisan,European,Irish,Independent,103332.0,Residential,187500.0,1,337346
16066,ga,1,35.0,1,Democratic,European,English/Welsh,Democratic,98622.0,Residential,244278.0,0,28477
16067,il,1,51.0,0,Democratic,,,Democratic & Independent,225000.0,Residential,346624.0,0,342980
16068,ny,1,71.0,0,Republican,European,Irish,Republican & Independent,93000.0,Residential,591545.0,1,241758
16069,oh,1,20.0,0,Non-Partisan,European,Dutch (Netherlands),Democratic & Republican & Independent,134000.0,Residential,224456.0,0,310516
16070,mo,1,37.0,1,Republican,European,Irish,Republican,166000.0,Residential,536406.0,0,351156
16071,ks,0,44.0,0,Republican,,,Republican,57000.0,Residential,722144.0,0,71330
16072,az,1,57.0,0,Republican,European,English/Welsh,Republican,28000.0,Residential,255839.0,1,384173
16073,la,0,93.0,0,Democratic,European,English/Welsh,Democratic & Republican,73809.0,Condominium,62500.0,1,355926
16074,ny,1,67.0,1,Democratic,European,Italian,Democratic,49036.0,Apartment,593829.0,0,129050
16075,tn,1,34.0,1,Non-Partisan,European,English/Welsh,Independent,39402.0,Unknown,86896.0,0,42919
16076,id,0,41.0,0,Democratic,European,Scots,Democratic,74700.0,Unknown,168124.0,0,89474
16077,ca,1,80.0,1,Republican,European,German,Republican,131000.0,Residential,325000.0,1,405606
16078,ca,1,80.0,1,Non-Partisan,East and South Asian,Chinese,Independent,104721.0,Apartment,741764.0,0,215150
16079,pa,1,57.0,1,Republican,European,English/Welsh,Republican,62380.0,Apartment,171128.0,0,133754
16080,nv,0,18.0,0,Democratic,East and South Asian,Vietnamese,Democratic,98852.0,Unknown,260442.0,0,94840
16081,nc,1,68.0,0,Republican,European,English/Welsh,Republican & Independent,98000.0,Residential,335239.0,1,268083
16082,al,1,35.0,1,Republican,European,English/Welsh,Republican,72000.0,Residential,196692.0,0,41565
16083,tn,0,40.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,9000.0,Apartment,69544.0,0,161248
16084,md,1,26.0,1,Non-Partisan,European,Dutch (Netherlands),Democratic & Republican & Independent,24000.0,Residential,131783.0,0,262070
16085,tx,0,27.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,30000.0,Apartment,101249.0,0,194473
16086,tx,0,40.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,44307.0,Apartment,125555.0,0,190378
16087,fl,1,48.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,15000.0,Apartment,271110.0,0,152230
16088,tx,1,65.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,76386.0,Unknown,135869.0,0,84655
16089,ga,1,54.0,1,Republican,European,English/Welsh,Republican,73617.0,Residential,211072.0,0,31520
16090,az,1,33.0,0,Registered Independent,European,English/Welsh,Democratic & Independent,103121.0,Unknown,245348.0,0,92749
16091,az,1,31.0,0,Republican,European,Polish,Republican,152000.0,Residential,274698.0,0,92302
16092,ca,1,53.0,1,Unknown,European,German,Independent,97230.0,Residential,554682.0,0,96883
16093,wi,1,,0,Republican,European,English/Welsh,Republican,65797.0,Residential,111483.0,0,335390
16094,de,1,34.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,106000.0,Residential,227376.0,0,15780
16095,il,1,21.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,250000.0,Triplex,465140.0,0,178777
16096,md,1,57.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Republican,151000.0,Residential,150916.0,0,261195
16097,il,1,76.0,1,Republican,,,Republican,34000.0,Residential,307043.0,1,346330
16098,ma,1,71.0,1,Republican,European,English/Welsh,Republican,250000.0,Residential,703693.0,0,227646
16099,nc,1,53.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,48000.0,Residential,51119.0,1,269388
16100,az,0,65.0,0,Democratic,European,English/Welsh,Democratic,54000.0,Apartment,271936.0,0,199517
16101,wi,1,,0,Non-Partisan,European,Italian,Independent,92346.0,Apartment,291340.0,0,176989
16102,ca,1,64.0,1,American Independent,European,English/Welsh,Democratic & Independent,66000.0,Residential,284841.0,0,396175
16103,ca,1,24.0,0,Republican,European,Irish,Republican,250000.0,Residential,1127558.0,0,95489
16104,tn,1,20.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,58570.0,Unknown,139446.0,0,42511
16105,wi,0,,0,Non-Partisan,European,English/Welsh,Independent,88990.0,Apartment,227350.0,0,174742
16106,tn,1,59.0,0,Republican,European,German,Republican,102000.0,Apartment,232142.0,0,161440
16107,or,0,37.0,1,Democratic,European,English/Welsh,Democratic & Independent,117000.0,Residential,242871.0,0,107299
16108,md,1,55.0,1,Republican,European,Swedish,Republican,46000.0,Residential,176385.0,1,260612
16109,fl,1,54.0,1,Republican,European,Czech,Republican,61000.0,Residential,187888.0,0,296090
16110,fl,1,22.0,0,Republican,European,English/Welsh,Republican,63173.0,Residential,159779.0,0,37840
16111,mi,1,33.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,38437.0,Unknown,64210.0,0,55034
16112,ok,1,71.0,1,Democratic,,,Democratic & Republican & Independent,100000.0,Residential,181556.0,0,76707
16113,ca,0,33.0,0,Democratic,European,German,Democratic,123124.0,Residential,453332.0,0,96437
16114,ga,1,19.0,0,Democratic,,,Democratic,218000.0,Residential,827962.0,0,279859
16115,ks,1,83.0,0,Republican,European,French,Republican,21000.0,Residential,62500.0,1,353720
16116,ar,1,56.0,0,Democratic,European,English/Welsh,Democratic,65000.0,Residential,106412.0,0,356853
16117,il,0,71.0,1,Democratic,European,English/Welsh,Democratic,24000.0,Residential,64166.0,0,348261
16118,oh,1,48.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,71000.0,Duplex,98766.0,0,316416
16119,in,1,63.0,1,Non-Partisan,European,English/Welsh,Independent,54000.0,Residential,274910.0,0,318568
16120,ga,1,50.0,0,Non-Partisan,Hispanic and Portuguese,Portuguese,Republican & Independent,80786.0,Apartment,279146.0,0,146752
16121,fl,1,79.0,1,Republican,European,English/Welsh,Republican,73000.0,Residential,395469.0,1,287816
16122,dc,0,66.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,172000.0,Residential,863494.0,0,257458
16123,mi,1,78.0,1,Republican,European,English/Welsh,Democratic & Republican,85457.0,Residential,187500.0,1,327762
16124,ny,0,19.0,1,Non-Partisan,,,Republican & Independent,156000.0,Residential,302809.0,0,243454
16125,fl,0,26.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,19000.0,Apartment,288888.0,0,154523
16126,oh,0,19.0,1,Non-Partisan,European,English/Welsh,Independent,99670.0,Apartment,290122.0,0,165948
16127,sc,1,59.0,0,Republican,European,Scots,Republican,86000.0,Residential,180354.0,0,275367
16128,ca,1,68.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,199000.0,Residential,963117.0,1,401895
16129,nc,1,70.0,0,Non-Partisan,European,Italian,Independent,250000.0,Residential,622774.0,0,269449
16130,sc,1,77.0,1,Republican,European,English/Welsh,Republican,224000.0,Apartment,287500.0,0,145140
16131,fl,1,59.0,0,Non-Partisan,European,Italian,Republican & Independent,250000.0,Residential,492202.0,0,292223
16132,va,1,53.0,0,Republican,European,Irish,Republican,116000.0,Residential,345900.0,0,263945
16133,wa,0,55.0,0,Republican,European,Swedish,Republican,104679.0,Apartment,246643.0,0,222273
16134,nc,0,29.0,0,Non-Partisan,East and South Asian,Chinese,Democratic & Independent,89396.0,Residential,230471.0,1,21982
16135,wv,1,54.0,1,Republican,European,English/Welsh,Democratic & Republican,77000.0,Residential,141656.0,0,21466
16136,fl,1,22.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,54680.0,Unknown,162499.0,0,37515
16137,tx,1,52.0,1,Republican,European,German,Republican,71000.0,Residential,461785.0,0,364708
16138,fl,1,37.0,1,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,96000.0,Residential,227648.0,0,36549
16139,tx,1,18.0,1,Republican,,,Democratic & Republican,84900.0,Residential,262500.0,0,77448
16140,tx,0,23.0,0,Non-Partisan,European,English/Welsh,Independent,33000.0,Residential,120551.0,0,362213
16141,ma,1,91.0,0,Democratic,European,Italian,Democratic & Independent,168838.0,Residential,625000.0,1,1352
16142,tx,1,54.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,88000.0,Residential,194339.0,0,365397
16143,nj,0,20.0,0,Non-Partisan,European,Italian,Democratic & Independent,121087.0,Apartment,347205.0,0,118658
16144,tx,1,72.0,1,Republican,European,Scots,Republican,73000.0,Residential,460444.0,0,366449
16145,nc,1,44.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,88457.0,Residential,237500.0,0,269866
16146,md,0,22.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,31000.0,Residential,213976.0,0,17481
16147,ut,1,73.0,1,Democratic,European,English/Welsh,Democratic,16000.0,Triplex,292499.0,0,198258
16148,nj,0,38.0,0,Republican,European,English/Welsh,Republican,74352.0,Apartment,287499.0,0,120936
16149,az,1,22.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,87000.0,Residential,273809.0,0,384910
16150,il,1,45.0,0,Republican,European,Irish,Republican & Independent,115000.0,Residential,278507.0,0,346333
16151,mi,1,79.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,250000.0,Residential,321184.0,0,324485
16152,nj,1,41.0,1,Democratic,European,English/Welsh,Democratic,197940.0,Residential,574117.0,0,233321
16153,al,1,74.0,0,Republican,European,English/Welsh,Republican,48000.0,Residential,147778.0,1,299635
16154,ca,1,27.0,1,Democratic,East and South Asian,Vietnamese,Democratic,196886.0,Residential,931450.0,0,102022
16155,nj,1,35.0,1,Democratic,European,English/Welsh,Democratic,91000.0,Apartment,357497.0,0,118963
16156,id,1,41.0,1,Republican,European,English/Welsh,Republican,176000.0,Residential,378470.0,1,89565
16157,pa,1,69.0,0,Democratic,European,Irish,Democratic,72000.0,Triplex,203454.0,0,133875
16158,ma,1,61.0,0,Democratic,European,French,Democratic & Independent,135000.0,Residential,284541.0,0,223651
16159,ga,1,43.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,81000.0,Apartment,131617.0,0,147883
16160,wa,1,44.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,191000.0,Residential,722289.0,0,412535
16161,ca,1,20.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,37000.0,Apartment,394999.0,1,215985
16162,il,1,78.0,0,Democratic,European,English/Welsh,Democratic,70961.0,Residential,262500.0,1,341580
16163,fl,1,74.0,1,Republican,European,English/Welsh,Republican,70000.0,Residential,294791.0,1,33584
16164,fl,1,23.0,1,Registered Independent,European,French,Republican & Independent,76590.0,Unknown,193373.0,0,38974
16165,ga,0,60.0,0,Republican,European,English/Welsh,Republican,84245.0,Unknown,242984.0,0,29805
16166,sc,1,64.0,0,Republican,European,German,Republican,158235.0,Unknown,625000.0,0,26488
16167,me,1,81.0,1,Republican,European,English/Welsh,Republican,84240.0,Apartment,297499.0,0,115506
