,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
15151,tx,1,42.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,57000.0,Residential,162426.0,0,375072
15152,va,1,76.0,1,Republican,European,Polish,Republican,21000.0,Residential,196149.0,0,266055
15153,md,1,63.0,0,Democratic,European,Swedish,Democratic,154608.0,Residential,137500.0,1,259338
15154,il,1,23.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,182000.0,Residential,514306.0,0,345373
15155,ca,1,62.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,233000.0,Residential,849699.0,0,399072
15156,nc,1,41.0,1,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,64492.0,Apartment,162500.0,1,144030
15157,ma,0,30.0,0,Non-Partisan,European,Italian,Independent,250000.0,Apartment,379448.0,0,113200
15158,ma,1,30.0,0,Democratic,European,Slovakian,Democratic & Independent,120000.0,Triplex,590832.0,1,112770
15159,tx,1,77.0,1,Republican,European,Scots,Republican,231000.0,Residential,289777.0,0,367095
15160,mi,1,66.0,1,Republican,European,English/Welsh,Republican,52836.0,Unknown,72122.0,1,56749
15161,tx,1,20.0,1,Republican,European,Scots,Republican,250000.0,Residential,537533.0,0,77973
15162,la,0,46.0,0,Republican,European,French,Republican,101983.0,Apartment,237500.0,0,185336
15163,ca,0,28.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,95000.0,Residential,594375.0,0,391059
15164,nh,1,26.0,0,Non-Partisan,European,French,Independent,76249.0,Apartment,290587.0,0,114713
15165,nc,1,73.0,1,Democratic,European,Irish,Democratic,70000.0,Residential,228127.0,0,271077
15166,nj,1,55.0,1,Non-Partisan,European,English/Welsh,Independent,198000.0,Residential,527091.0,1,234767
15167,pa,1,58.0,1,Democratic,,,Democratic,45000.0,Residential,116413.0,1,248863
15168,sc,1,78.0,0,Republican,European,English/Welsh,Republican,29000.0,Residential,127387.0,0,275134
15169,pa,1,61.0,0,Non-Partisan,European,English/Welsh,Independent,96310.0,Residential,225528.0,0,249895
15170,ny,0,63.0,0,Independence,European,Italian,Independent,124000.0,Residential,288575.0,0,246269
15171,az,0,32.0,0,Non-Partisan,European,Scots,Independent,96000.0,Apartment,317540.0,0,200120
15172,ga,1,73.0,0,Republican,European,English/Welsh,Republican,71276.0,Residential,177520.0,1,278530
15173,ks,1,61.0,1,Republican,European,French,Republican & Independent,184000.0,Residential,325000.0,1,353353
15174,ny,0,64.0,0,Non-Partisan,East and South Asian,Indian/Hindu,Independent,104326.0,Apartment,706145.0,0,125869
15175,mt,1,44.0,0,Democratic,,,Democratic,82832.0,Residential,187500.0,1,340783
15176,tx,1,40.0,1,Republican,East and South Asian,Korean,Republican,173000.0,Residential,573162.0,0,360030
15177,sd,0,19.0,1,Registered Independent,European,German,Republican & Independent,79000.0,Residential,156483.0,0,63820
15178,va,0,26.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,38995.0,Apartment,162500.0,0,141634
15179,nv,1,22.0,1,Democratic,European,French,Democratic & Independent,71000.0,Residential,271384.0,0,386132
15180,ma,1,85.0,1,Non-Partisan,European,English/Welsh,Independent,31000.0,Residential,196630.0,0,224425
15181,ny,1,31.0,1,Republican,European,Irish,Republican,250000.0,Residential,599795.0,0,241344
15182,nv,1,28.0,1,Non-Partisan,,,Independent,58928.0,Apartment,223435.0,0,201426
15183,ia,0,41.0,0,Republican,European,German,Republican & Independent,47000.0,Residential,150705.0,0,331390
15184,co,1,34.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,60000.0,Residential,152740.0,0,378488
15185,va,1,36.0,0,Democratic,East and South Asian,Korean,Democratic,128160.0,Unknown,353453.0,0,18080
15186,ca,1,35.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,17000.0,Apartment,594999.0,0,204183
15187,in,1,68.0,0,Republican,European,English/Welsh,Republican,76537.0,Residential,123369.0,0,321994
15188,fl,0,51.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,59059.0,Apartment,180816.0,0,154107
15189,pa,1,31.0,1,Non-Partisan,European,English/Welsh,Independent,100000.0,Triplex,151943.0,0,136278
15190,az,1,31.0,1,Unknown,East and South Asian,Vietnamese,Republican & Independent,66000.0,Residential,284695.0,0,384881
15191,tx,1,73.0,1,Democratic,European,English/Welsh,Democratic,20947.0,Apartment,162500.0,0,194302
15192,pa,1,60.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,75537.0,Unknown,129607.0,0,14941
15193,md,1,31.0,0,Democratic,European,Irish,Democratic,74000.0,Residential,257854.0,0,17655
15194,co,1,63.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,133000.0,Residential,244876.0,0,86808
15195,pa,1,49.0,0,Republican,European,English/Welsh,Republican,192000.0,Residential,577821.0,1,253313
15196,wi,1,55.0,1,Republican,European,French,Republican & Independent,54000.0,Residential,155866.0,1,332382
15197,ga,0,55.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,116000.0,Residential,246866.0,0,281189
15198,nh,1,,0,Democratic,European,Scots,Democratic,,Apartment,,0,115013
15199,ky,0,62.0,0,Republican,European,Slovakian,Republican,68000.0,Residential,284838.0,0,307523
15200,ca,1,81.0,0,Republican,European,Irish,Republican,32000.0,Residential,583634.0,1,390376
15201,mo,0,53.0,0,Non-Partisan,European,Scots,Independent,30000.0,Residential,39382.0,0,70613
15202,ms,1,79.0,1,Democratic,European,English/Welsh,Democratic & Independent,85538.0,Residential,137500.0,1,305974
15203,il,1,96.0,1,Democratic,European,Italian,Democratic,45000.0,Residential,368831.0,1,344511
15204,dc,0,79.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,66466.0,Apartment,325000.0,0,137425
15205,nv,0,30.0,0,Libertarian,European,German,Independent,93000.0,Residential,369429.0,0,94695
15206,ca,1,35.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,95000.0,Residential,534645.0,0,402614
15207,fl,1,44.0,1,Republican,Likely African-American,African or Af-Am Self Reported,Republican & Independent,41000.0,Residential,195533.0,0,291976
15208,il,0,27.0,0,Non-Partisan,European,English/Welsh,Independent,154999.0,Unknown,380320.0,0,65026
15209,il,1,33.0,0,Non-Partisan,European,Scots,Independent,73386.0,Residential,118010.0,0,346316
15210,ny,1,74.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,109000.0,Residential,147110.0,1,245405
15211,nc,1,28.0,1,Non-Partisan,East and South Asian,Chinese,Independent,250000.0,Residential,2307326.0,0,269889
15212,nj,1,53.0,0,Non-Partisan,European,Dutch (Netherlands),Independent,78055.0,Unknown,255859.0,0,6594
15213,ca,1,34.0,1,Democratic,European,English/Welsh,Democratic,61390.0,Apartment,246145.0,0,212323
15214,az,1,66.0,0,Democratic,European,Italian,Democratic,72000.0,Residential,87500.0,0,382387
15215,sc,0,52.0,0,Republican,European,English/Welsh,Democratic & Republican,74000.0,Residential,161762.0,0,26907
15216,ny,0,31.0,0,Democratic,East and South Asian,Chinese,Democratic & Independent,237000.0,Apartment,958673.0,0,240848
15217,ks,0,25.0,0,Democratic,European,English/Welsh,Democratic,103791.0,Apartment,253888.0,0,185023
15218,al,1,88.0,1,Republican,European,Scots,Republican,118432.0,Unknown,237499.0,1,39825
15219,md,0,69.0,1,Democratic,European,English/Welsh,Democratic & Independent,91000.0,Residential,,0,17912
15220,ny,1,74.0,1,Democratic,,,Democratic,91428.0,Apartment,296428.0,0,127390
15221,sd,1,30.0,1,Republican,European,English/Welsh,Republican & Independent,99000.0,Residential,235489.0,0,339911
15222,ri,1,70.0,0,Democratic,European,English/Welsh,Democratic,121000.0,Apartment,263332.0,1,114490
15223,ca,1,25.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,99000.0,Residential,752063.0,0,388848
15224,nc,1,31.0,0,Republican,European,Irish,Republican,120540.0,Residential,334723.0,0,22976
15225,az,1,27.0,1,Non-Partisan,European,English/Welsh,Independent,49000.0,Residential,292959.0,0,381690
15226,tn,0,64.0,0,Non-Partisan,European,English/Welsh,Independent,83000.0,Residential,121306.0,1,302793
15227,md,1,,1,Republican,European,English/Welsh,Republican,98247.0,Residential,112500.0,1,262206
15228,ok,0,53.0,1,Republican,European,English/Welsh,Republican,16000.0,Apartment,144062.0,1,187808
15229,fl,1,75.0,1,Democratic,European,German,Democratic & Independent,248000.0,Residential,603444.0,1,294301
15230,ca,1,72.0,0,Republican,European,English/Welsh,Republican,199000.0,Residential,1199195.0,1,397201
15231,il,0,39.0,1,Non-Partisan,European,English/Welsh,Independent,179309.0,Apartment,520444.0,0,178761
15232,az,1,87.0,1,Republican,European,Irish,Democratic & Republican,10000.0,Residential,141118.0,0,384345
15233,me,1,36.0,1,Non-Partisan,,,Independent,58000.0,Residential,162500.0,0,3096
15234,il,1,22.0,0,Republican,European,English/Welsh,Republican & Independent,126145.0,Residential,281645.0,0,67496
15235,la,1,52.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,23000.0,Residential,12500.0,0,73493
15236,oh,1,36.0,0,Republican,European,Norwegian,Republican,54000.0,Residential,187771.0,0,312987
15237,tx,1,51.0,0,Republican,European,English/Welsh,Democratic & Republican,199000.0,Residential,796023.0,0,361952
15238,tx,1,40.0,1,Republican,East and South Asian,Vietnamese,Republican,166000.0,Residential,372508.0,0,368306
15239,nc,1,53.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,35000.0,Residential,151884.0,0,22218
15240,wi,1,72.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,19000.0,Residential,130041.0,1,334025
15241,ky,1,56.0,0,Republican,European,English/Welsh,Republican,112643.0,Apartment,221429.0,0,162922
15242,mi,0,21.0,1,Democratic,European,French,Democratic,8000.0,Apartment,164044.0,0,171462
15243,al,1,39.0,1,Republican,European,English/Welsh,Republican,83000.0,Residential,335285.0,1,299994
15244,oh,1,24.0,0,Non-Partisan,European,English/Welsh,Independent,51666.0,Apartment,102801.0,0,166578
15245,va,1,53.0,0,Democratic,East and South Asian,Korean,Democratic,173885.0,Residential,920643.0,0,257810
15246,wv,1,51.0,0,Registered Independent,European,German,Democratic & Independent,79374.0,Residential,204444.0,0,21549
15247,wa,1,56.0,0,Republican,European,English/Welsh,Republican,59456.0,Unknown,185529.0,0,109744
15248,ga,1,39.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,18065.0,Apartment,78877.0,0,149706
15249,ca,1,52.0,1,Democratic,,,Democratic,250000.0,Residential,2379703.0,0,388015
15250,ar,0,74.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,38000.0,Duplex,62500.0,0,357012
15251,or,0,27.0,0,Democratic,European,Scots,Democratic & Independent,,Unknown,,0,107196
15252,fl,1,31.0,1,Non-Partisan,European,German,Republican & Independent,93000.0,Residential,309896.0,0,296962
15253,in,1,85.0,0,Democratic,European,English/Welsh,Democratic,68000.0,Residential,278615.0,1,320504
15254,ny,1,27.0,1,Non-Partisan,European,English/Welsh,Independent,42000.0,Residential,241879.0,0,246611
15255,nv,1,55.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,71897.0,Unknown,321906.0,0,94215
15256,oh,0,28.0,1,Republican,European,English/Welsh,Republican,186000.0,Residential,271157.0,0,316420
15257,co,1,65.0,0,Non-Partisan,European,English/Welsh,Independent,52000.0,Residential,245593.0,1,378523
15258,me,1,74.0,0,Democratic,European,English/Welsh,Democratic & Independent,138000.0,Residential,187500.0,0,2719
15259,dc,1,57.0,0,Republican,European,English/Welsh,Republican & Independent,143000.0,Residential,903554.0,0,257331
15260,ca,1,21.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,17000.0,Apartment,550701.0,0,207008
15261,ny,1,43.0,1,Democratic,East and South Asian,Chinese,Democratic,21000.0,Apartment,494999.0,1,127021
15262,ia,1,20.0,1,Republican,European,English/Welsh,Republican,82531.0,Residential,137320.0,0,58943
15263,ar,1,53.0,1,Republican,European,Swedish,Republican,107000.0,Residential,37500.0,1,357879
15264,wa,1,54.0,1,Republican,,,Republican,64412.0,Residential,112500.0,0,412282
15265,ca,1,28.0,0,Democratic,European,Irish,Democratic,123000.0,Residential,1990672.0,0,102311
15266,tx,1,27.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,82000.0,Residential,241307.0,0,362460
15267,tx,1,32.0,1,Democratic,East and South Asian,Indian/Hindu,Democratic,97272.0,Unknown,224157.0,0,81232
15268,va,1,66.0,1,Republican,European,English/Welsh,Republican,184000.0,Residential,287500.0,0,16390
15269,al,1,53.0,0,Republican,European,Scots,Republican,133000.0,Residential,252923.0,0,40041
15270,ca,1,21.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,57956.0,Apartment,137499.0,0,207159
15271,ct,1,89.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,9000.0,Apartment,259499.0,0,116375
15272,fl,1,66.0,0,Libertarian,,,Independent,107000.0,Residential,269858.0,0,292000
15273,il,1,55.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,61000.0,Residential,101788.0,0,346859
15274,nd,1,67.0,1,Republican,European,Polish,Republican,69000.0,Residential,87500.0,1,340281
15275,tx,1,26.0,1,Democratic,European,Irish,Democratic,86000.0,Residential,131356.0,0,363807
15276,mi,1,47.0,1,Republican,European,German,Republican,71159.0,Residential,139584.0,0,57785
15277,ct,0,29.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,123570.0,Duplex,425000.0,0,231822
15278,il,1,65.0,0,Republican,European,Dutch (Netherlands),Republican,98000.0,Residential,191709.0,0,346253
15279,nv,1,19.0,0,Democratic,European,English/Welsh,Democratic,231000.0,Residential,1200000.0,0,95126
15280,ms,1,,1,Non-Partisan,European,English/Welsh,Independent,97658.0,Unknown,212913.0,0,45486
15281,ut,1,69.0,1,Republican,European,English/Welsh,Republican,95000.0,Residential,292894.0,0,380316
15282,oh,1,33.0,1,Republican,European,Irish,Republican,81000.0,Residential,237383.0,0,313872
15283,fl,1,58.0,1,Republican,European,English/Welsh,Republican & Independent,173000.0,Residential,1036308.0,0,292004
15284,mn,0,21.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,,Apartment,,0,176049
15285,md,1,57.0,1,Democratic,European,Italian,Democratic & Independent,99567.0,Residential,325000.0,1,259903
15286,ar,0,58.0,1,Non-Partisan,European,Irish,Independent,18000.0,Apartment,111943.0,0,187021
15287,or,1,29.0,0,Democratic,European,Irish,Democratic & Independent,79588.0,Residential,422513.0,0,107483
15288,pa,1,42.0,1,Democratic,European,English/Welsh,Democratic & Republican,62962.0,Apartment,226303.0,0,135140
15289,ga,1,27.0,1,Non-Partisan,European,English/Welsh,Independent,68965.0,Unknown,162177.0,0,30984
15290,tx,1,25.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,37499.0,Unknown,107572.0,0,85533
15291,md,1,39.0,1,Democratic,European,English/Welsh,Democratic,20000.0,Apartment,353624.0,0,139208
15292,in,1,57.0,0,Non-Partisan,European,Scots,Democratic & Independent,89000.0,Apartment,141146.0,0,168212
15293,va,1,39.0,1,Non-Partisan,,,Independent,88000.0,Residential,254851.0,0,266200
15294,il,0,20.0,1,Non-Partisan,European,Irish,Republican & Independent,122000.0,Residential,317645.0,0,341483
15295,ok,1,34.0,0,Republican,European,English/Welsh,Republican,,Unknown,62500.0,0,359484
15296,ny,1,37.0,1,Democratic,,,Democratic & Republican,143000.0,Condominium,1277545.0,0,240050
15297,oh,1,47.0,0,Non-Partisan,European,English/Welsh,Independent,76000.0,Apartment,181023.0,1,165340
15298,md,1,65.0,0,Republican,European,English/Welsh,Republican,186000.0,Residential,275914.0,0,259992
15299,mi,1,29.0,1,Democratic,European,English/Welsh,Democratic,8000.0,Apartment,121123.0,0,169927
15300,mn,1,38.0,0,Republican,European,Irish,Republican,112000.0,Residential,227395.0,0,335885
15301,pa,1,65.0,1,Republican,European,French,Republican,71000.0,Residential,162500.0,0,249867
15302,wa,1,61.0,0,Republican,European,English/Welsh,Republican,61666.0,Residential,101740.0,0,109273
15303,fl,1,21.0,1,Democratic,European,Irish,Democratic & Republican,66000.0,Apartment,244303.0,0,152936
15304,fl,1,76.0,0,Republican,European,English/Welsh,Republican,33749.0,Apartment,82749.0,0,152308
15305,fl,1,57.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,52902.0,Unknown,108570.0,0,36969
15306,ca,1,56.0,1,Democratic,European,Swedish,Democratic,101320.0,Residential,425000.0,1,395314
15307,nj,1,19.0,0,Non-Partisan,European,German,Republican & Independent,226000.0,Residential,416777.0,0,235329
15308,il,1,58.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,136000.0,Apartment,204999.0,0,181442
15309,oh,1,28.0,1,Non-Partisan,European,German,Independent,76000.0,Residential,227859.0,0,48274
15310,ri,1,52.0,0,Democratic,European,Italian,Democratic,59000.0,Duplex,187500.0,1,228113
15311,ca,1,41.0,0,Democratic,European,English/Welsh,Democratic,250000.0,Residential,874106.0,0,404317
15312,il,1,34.0,0,Democratic,European,English/Welsh,Democratic & Independent,108000.0,Residential,241129.0,0,347585
15313,va,1,22.0,1,Democratic,European,English/Welsh,Democratic,213000.0,Apartment,269874.0,0,142920
15314,ga,1,57.0,0,Republican,European,English/Welsh,Republican,131000.0,Residential,284574.0,0,282081
15315,tx,1,63.0,1,Republican,European,Scots,Republican,48983.0,Residential,79499.0,0,83163
15316,ca,1,31.0,1,Democratic,Other,Filipino,Democratic & Independent,124000.0,Residential,673749.0,0,388581
15317,mo,1,60.0,0,Republican,European,English/Welsh,Republican,82000.0,Residential,154419.0,1,352173
15318,az,1,35.0,0,Democratic,European,English/Welsh,Democratic,155000.0,Apartment,378824.0,0,199704
15319,nc,1,62.0,1,Democratic,European,German,Democratic & Independent,11000.0,Residential,233440.0,1,271275
15320,ms,1,,0,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,13620.0,Unknown,51030.0,0,44520
15321,va,1,39.0,0,Non-Partisan,Other,Arab,Independent,89843.0,Apartment,203418.0,0,141333
15322,tx,1,78.0,0,Republican,European,German,Republican,221000.0,Residential,291061.0,0,374344
15323,mi,1,39.0,1,Republican,European,English/Welsh,Republican,92183.0,Residential,137500.0,1,56333
15324,la,1,29.0,1,Republican,European,English/Welsh,Republican,10000.0,Residential,136545.0,0,74515
15325,ny,0,91.0,1,Democratic,European,Italian,Democratic,22000.0,Apartment,350394.0,1,121395
15326,nj,0,90.0,1,Democratic,East and South Asian,Korean,Democratic,121753.0,Apartment,290817.0,0,118013
15327,tx,1,33.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,200546.0,Unknown,545348.0,0,84101
15328,ca,1,79.0,1,Republican,European,Scots,Republican,8000.0,Apartment,359999.0,1,206877
15329,pa,1,33.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,95000.0,Residential,219013.0,0,256617
15330,sc,1,36.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,68749.0,Residential,162500.0,0,26779
15331,ny,1,89.0,0,Republican,European,Italian,Republican,47000.0,Duplex,625000.0,0,125043
15332,ca,1,25.0,1,Non-Partisan,European,Scots,Democratic & Independent,250000.0,Residential,1274559.0,0,401876
15333,tn,1,18.0,1,Republican,European,Irish,Republican,34000.0,Residential,260356.0,0,42808
15334,tx,0,20.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,53332.0,Residential,112500.0,0,78313
15335,il,1,62.0,0,Republican,European,German,Republican,12000.0,Residential,165521.0,1,348875
15336,nh,0,51.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,32000.0,Apartment,239223.0,0,114755
15337,ia,1,41.0,0,Non-Partisan,European,Scots,Democratic & Independent,110000.0,Residential,189429.0,0,331243
15338,ga,0,61.0,0,Republican,European,Irish,Republican,7000.0,Apartment,22779.0,0,149289
15339,il,1,30.0,1,Non-Partisan,European,English/Welsh,Independent,36000.0,Residential,34555.0,1,347596
15340,tx,1,61.0,1,Democratic,European,English/Welsh,Democratic & Republican,133000.0,Residential,202355.0,1,361339
15341,fl,1,47.0,0,Republican,European,Italian,Republican,245000.0,Residential,516042.0,0,35138
15342,ca,1,40.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,130734.0,Apartment,439030.0,0,214976
15343,pa,0,54.0,0,Democratic,Other,Arab,Democratic,42000.0,Duplex,184224.0,0,135390
15344,tx,0,26.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,113000.0,Residential,281348.0,0,366409
15345,ny,1,31.0,1,Democratic,European,Polish,Democratic,61000.0,Residential,90841.0,1,10098
15346,wa,1,73.0,0,Non-Partisan,European,English/Welsh,Independent,11000.0,Residential,187500.0,1,412899
15347,sc,1,69.0,1,Republican,European,Irish,Republican,16000.0,Residential,175410.0,0,276652
15348,mo,1,50.0,1,Republican,European,French,Republican,107000.0,Residential,235523.0,0,351823
15349,il,0,,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,39880.0,Apartment,249070.0,0,179775
15350,la,1,51.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,36000.0,Apartment,66314.0,0,185966
15351,fl,0,29.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,53528.0,Unknown,135773.0,0,38644
15352,dc,1,35.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,25000.0,Apartment,323749.0,0,137761
15353,va,0,86.0,1,Republican,European,English/Welsh,Republican,215957.0,Apartment,922059.0,0,140391
15354,ky,1,66.0,0,Democratic,European,Scots,Democratic & Independent,125000.0,Residential,156553.0,0,307876
15355,il,1,73.0,1,Republican,European,English/Welsh,Republican,112000.0,Residential,297022.0,1,345867
15356,mi,1,48.0,1,Democratic,European,English/Welsh,Democratic,106000.0,Residential,229876.0,0,325513
15357,mi,1,52.0,0,Republican,,,Republican,70000.0,Residential,174909.0,0,326952
15358,ny,1,71.0,1,Non-Partisan,European,Italian,Independent,88000.0,Residential,425000.0,1,246353
15359,az,1,52.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,79505.0,Apartment,179518.0,0,199316
15360,fl,1,62.0,0,Democratic,European,Swedish,Democratic,198000.0,Residential,1140088.0,0,290943
15361,co,0,44.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,58000.0,Residential,287411.0,0,378375
15362,il,1,25.0,1,Republican,European,English/Welsh,Republican,77000.0,Residential,127369.0,0,348644
15363,ga,1,45.0,0,Republican,European,English/Welsh,Republican,99000.0,Residential,509048.0,0,282166
15364,nc,1,68.0,1,Republican,European,Italian,Republican,67372.0,Unknown,234017.0,0,22293
15365,co,1,51.0,1,Republican,European,German,Republican & Independent,114000.0,Residential,342779.0,0,378013
15366,fl,1,67.0,0,Republican,European,English/Welsh,Republican,140279.0,Apartment,375000.0,0,156623
15367,pa,1,76.0,1,Democratic,European,Dutch (Netherlands),Democratic,70000.0,Residential,7001.0,1,249863
15368,ar,1,22.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,61000.0,Residential,207329.0,0,358040
15369,md,1,57.0,0,Republican,European,French,Republican & Independent,102760.0,Residential,287500.0,1,261711
15370,va,1,45.0,0,Democratic,,,Democratic,203166.0,Residential,875000.0,0,263463
15371,ny,1,81.0,1,Democratic,European,English/Welsh,Democratic,32000.0,Residential,127339.0,1,246885
15372,va,1,59.0,0,Republican,European,English/Welsh,Democratic & Republican,250000.0,Residential,599208.0,0,257841
15373,fl,0,58.0,0,Non-Partisan,European,Italian,Independent,74513.0,Unknown,271699.0,0,32778
15374,az,1,69.0,1,Republican,European,French,Republican,80170.0,Apartment,226140.0,0,199383
15375,tn,0,64.0,0,Non-Partisan,European,Irish,Independent,13000.0,Apartment,55516.0,0,160805
15376,md,1,47.0,0,Non-Partisan,European,English/Welsh,Independent,154303.0,Residential,452409.0,0,16902
15377,nc,1,75.0,1,Republican,European,Dutch (Netherlands),Republican,204670.0,Residential,822535.0,0,271710
15378,nc,1,51.0,1,Republican,European,English/Welsh,Republican,86249.0,Residential,237500.0,1,270926
15379,ca,1,18.0,1,Non-Partisan,European,German,Republican & Independent,228000.0,Residential,1119634.0,0,102323
15380,ga,0,38.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic & Republican,32777.0,Unknown,93547.0,0,28719
15381,ca,1,58.0,1,Republican,East and South Asian,Korean,Republican & Independent,250000.0,Residential,1479745.0,0,390408
15382,mo,1,72.0,0,Republican,European,English/Welsh,Republican,63000.0,Apartment,122213.0,1,184298
15383,mo,1,72.0,1,Republican,European,English/Welsh,Republican,58000.0,Mobil Home,80106.0,1,352276
15384,pa,1,24.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,92153.0,Apartment,275013.0,0,136316
15385,sc,1,44.0,0,Republican,European,English/Welsh,Republican,73000.0,Residential,143934.0,0,275759
15386,il,1,60.0,1,Democratic,European,English/Welsh,Democratic & Independent,83000.0,Residential,254733.0,0,344160
15387,mi,1,37.0,0,Republican,European,English/Welsh,Republican,62499.0,Residential,90383.0,0,57219
15388,ny,1,46.0,1,Democratic,East and South Asian,Chinese,Democratic,242000.0,Apartment,1004051.0,0,121462
15389,il,1,41.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,122000.0,Residential,224855.0,0,344036
15390,fl,1,59.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,22000.0,Apartment,388073.0,0,154218
15391,ar,1,23.0,1,Non-Partisan,European,German,Democratic & Independent,94000.0,Residential,209859.0,0,356859
15392,oh,1,82.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,37000.0,Apartment,167726.0,0,166563
15393,ga,1,58.0,1,Republican,European,English/Welsh,Republican,92955.0,Residential,222307.0,0,31145
15394,ca,1,61.0,0,Democratic,,,Democratic,191721.0,Unknown,1138723.0,0,104064
15395,ia,1,65.0,1,Democratic,European,Irish,Democratic & Republican,92906.0,Unknown,118977.0,0,59844
15396,mn,1,59.0,0,Democratic,European,Dutch (Netherlands),Democratic & Republican,100000.0,Residential,284523.0,1,336396
15397,ca,1,60.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican & Independent,202000.0,Residential,679018.0,0,389643
15398,tn,1,52.0,0,Republican,European,English/Welsh,Republican,113711.0,Unknown,253947.0,0,41948
15399,tx,1,56.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,94000.0,Residential,267333.0,0,366065
15400,tn,1,52.0,0,Democratic,European,German,Democratic,71000.0,Residential,209047.0,1,301443
15401,ga,0,32.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,59000.0,Residential,111046.0,0,28480
15402,fl,1,38.0,0,Democratic,European,Scots,Democratic,90000.0,Residential,166896.0,0,287302
15403,sc,1,72.0,1,Republican,European,English/Welsh,Republican,113041.0,Residential,283729.0,1,275480
15404,ma,1,35.0,0,Democratic,European,French,Democratic,80000.0,Apartment,262499.0,0,111400
15405,ca,1,49.0,0,Democratic,European,Irish,Democratic,77000.0,Residential,642261.0,0,402894
15406,nc,1,56.0,1,Republican,European,German,Republican,62000.0,Residential,201977.0,0,269342
15407,ca,0,27.0,0,Democratic,European,Romanian,Democratic,194000.0,Duplex,1147017.0,1,399581
15408,fl,1,19.0,1,Republican,Likely African-American,African or Af-Am Self Reported,Republican,64000.0,Residential,165110.0,0,296941
15409,in,1,70.0,0,Republican,European,English/Welsh,Republican,97000.0,Residential,129286.0,1,321703
