"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"14544","oh","1",23,"1","Non-Partisan","European","Republican & Independent",204000,"Residential",329441,"0"
"14545","nh","1",74,"0","Republican","European","Democratic & Republican",24000,"Residential",258952,"1"
"14546","tx","0",39,"0","Democratic","European","Democratic & Republican",214000,"Residential",527096,"0"
"14547","ks","1",49,"1","Republican","European","Democratic & Republican",80757,"Residential",70624,"0"
"14548","fl","0",42,"0","Non-Partisan","","Independent",114000,"Unknown",212500,"0"
"14549","in","1",58,"1","Republican","","Democratic & Republican",135000,"Residential",171464,"0"
"14550","co","1",48,"1","Non-Partisan","European","Independent",146000,"Unknown",722219,"0"
"14551","mi","0",59,"1","Democratic","European","Democratic",165000,"Residential",279200,"0"
"14552","al","1",44,"0","Republican","European","Republican",46000,"Triplex",335268,"0"
"14553","ky","1",74,"1","Republican","European","Republican",75675,"Apartment",125808,"0"
"14554","tx","0",28,"0","American Independent","European","Independent",59062,"Residential",58912,"0"
"14555","la","1",98,"1","Republican","European","Republican",90000,"Residential",149374,"1"
"14556","oh","1",24,"0","Republican","European","Republican",110000,"Apartment",252380,"1"
"14557","mi","1",24,"1","Democratic","European","Democratic",32058,"Unknown",169434,"0"
"14558","mo","1",72,"0","Republican","European","Republican",61000,"Residential",296120,"1"
"14559","va","0",27,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Republican & Independent",136000,"Residential",273242,"0"
"14560","fl","1",31,"1","Registered Independent","","Independent",39000,"Unknown",115999,"0"
"14561","wa","1",26,"1","Non-Partisan","","Independent",47000,"Apartment",259999,"0"
"14562","mi","1",19,"1","Democratic","European","Democratic",67968,"Unknown",135832,"0"
"14563","or","1",63,"1","Democratic","European","Democratic",11000,"Unknown",309676,"0"
"14564","nm","0",47,"1","Non-Partisan","European","Independent",27000,"Residential",37500,"1"
"14565","tx","0",50,"1","Non-Partisan","Hispanic and Portuguese","Independent",173332,"Apartment",247942,"0"
"14566","wi","1",32,"0","Republican","","Republican",48000,"Residential",171093,"0"
"14567","wi","1",61,"1","Republican","European","Republican",37894,"Apartment",95553,"1"
"14568","mn","0",73,"0","Non-Partisan","European","Independent",197000,"Residential",284847,"0"
"14569","nc","1",68,"1","Democratic","Other","Democratic",46000,"Residential",287432,"0"
"14570","mt","1",48,"1","Republican","Hispanic and Portuguese","Republican",10000,"Residential",449999,"1"
"14571","md","1",64,"1","Democratic","Hispanic and Portuguese","Democratic",85755,"Condominium",375258,"0"
"14572","ca","1",39,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",52999,"Residential",596792,"0"
"14573","tx","0",31,"0","Republican","European","Republican",89000,"Residential",187500,"0"
"14574","mt","1",27,"0","Republican","European","Republican",117499,"Residential",316996,"0"
"14575","id","1",46,"1","Republican","European","Republican",154000,"Residential",384531,"1"
"14576","in","1",65,"1","Democratic","European","Democratic",44000,"Residential",151172,"1"
"14577","mi","1",18,"0","Democratic","","Democratic",80356,"Apartment",NA,"0"
"14578","oh","0",36,"1","Non-Partisan","Likely African-American","Independent",49166,"Apartment",121036,"0"
"14579","oh","1",68,"0","Non-Partisan","European","Democratic & Independent",93000,"Residential",351047,"0"
"14580","ma","1",59,"1","Non-Partisan","East and South Asian","Independent",NA,"Unknown",285087,"0"
"14581","va","1",53,"0","Republican","European","Republican",211000,"Residential",338027,"0"
"14582","dc","1",54,"1","Democratic","Likely African-American","Democratic",155101,"Apartment",624999,"0"
"14583","il","0",78,"1","Non-Partisan","European","Independent",76602,"Apartment",217717,"0"
"14584","mo","1",31,"0","Democratic","European","Democratic",97000,"Residential",84999,"0"
"14585","co","1",33,"1","Democratic","European","Democratic",172000,"Residential",317432,"0"
"14586","mn","1",51,"0","Democratic","Other","Democratic",43124,"Apartment",188907,"0"
"14587","az","0",37,"1","Non-Partisan","European","Republican & Independent",250000,"Residential",1000000,"0"
"14588","wi","1",NA,"1","Republican","European","Republican",115000,"Residential",214065,"0"
"14589","il","0",30,"1","Non-Partisan","European","Independent",43000,"Unknown",149456,"0"
"14590","tx","0",49,"1","Republican","European","Republican",72000,"Unknown",195191,"0"
"14591","ak","0",61,"0","Republican","European","Republican",82000,"Apartment",79633,"0"
"14592","wa","1",63,"0","Non-Partisan","European","Independent",48000,"Apartment",215389,"0"
"14593","ca","1",34,"0","Republican","European","Republican",250000,"Residential",792664,"0"
"14594","il","1",31,"0","Republican","European","Republican",137999,"Residential",517675,"0"
"14595","wa","0",46,"0","Non-Partisan","European","Independent",64000,"Apartment",2054499,"0"
"14596","sc","1",62,"1","Democratic","","Democratic",80000,"Residential",170832,"0"
"14597","mn","1",30,"1","Non-Partisan","European","Democratic & Republican & Independent",111000,"Residential",304871,"1"
"14598","mi","1",40,"0","Democratic","Likely African-American","Democratic",62856,"Apartment",326896,"0"
"14599","mi","1",17,"1","Democratic","European","Democratic",39000,"Apartment",171220,"0"
"14600","ny","0",20,"1","Democratic","Hispanic and Portuguese","Democratic",39000,"Unknown",152499,"0"
"14601","ca","1",66,"1","Democratic","East and South Asian","Democratic",250000,"Residential",1302371,"1"
"14602","il","1",77,"0","Non-Partisan","","Independent",250000,"Residential",560605,"0"
"14603","fl","1",55,"1","Republican","European","Republican",98247,"Unknown",294544,"0"
"14604","or","0",31,"0","Non-Partisan","European","Independent",51980,"Apartment",94285,"0"
"14605","az","1",30,"1","Democratic","","Democratic",38084,"Residential",164800,"0"
"14606","il","1",31,"0","Non-Partisan","European","Independent",75000,"Apartment",40363,"0"
"14607","tx","0",56,"1","Democratic","European","Democratic",41000,"Residential",137802,"0"
"14608","tn","1",29,"0","Non-Partisan","Likely African-American","Independent",30000,"Apartment",62631,"1"
"14609","ar","0",74,"0","Non-Partisan","European","Independent",130000,"Residential",167449,"0"
"14610","ma","1",37,"1","Democratic","European","Democratic",88931,"Residential",742462,"1"
"14611","fl","1",52,"1","Republican","European","Republican",83533,"Residential",245982,"0"
"14612","wi","1",59,"0","Non-Partisan","European","Independent",197000,"Residential",253690,"0"
"14613","ks","1",84,"1","Democratic","European","Democratic",11000,"Residential",52118,"1"
"14614","ca","1",70,"0","Democratic","European","Democratic",202000,"Residential",1059066,"1"
"14615","co","1",23,"1","Democratic","Likely African-American","Democratic",20000,"Apartment",101874,"0"
"14616","ga","0",23,"0","Non-Partisan","European","Independent",98000,"Residential",251499,"0"
"14617","tx","0",42,"0","Republican","Hispanic and Portuguese","Republican",76000,"Apartment",196098,"0"
"14618","mn","1",30,"1","Republican","European","Republican",59499,"Residential",114044,"0"
"14619","tx","1",22,"1","Democratic","European","Democratic & Republican",97000,"Residential",356243,"0"
"14620","oh","1",39,"1","Republican","European","Republican",47000,"Residential",198863,"0"
"14621","pa","1",25,"1","Democratic","European","Democratic & Republican",63749,"Residential",171225,"0"
"14622","fl","1",81,"1","Democratic","Likely African-American","Democratic",79000,"Residential",178601,"0"
"14623","wv","1",46,"0","Non-Partisan","European","Independent",172000,"Residential",211326,"0"
"14624","id","1",51,"0","Republican","European","Republican & Independent",52000,"Residential",148749,"0"
"14625","ca","1",55,"1","Republican","European","Democratic & Republican",166000,"Residential",1215624,"0"
"14626","pa","1",46,"1","Republican","","Democratic & Republican",33000,"Residential",125892,"1"
"14627","md","1",60,"1","Republican","European","Republican",72000,"Residential",95749,"1"
"14628","ar","1",39,"1","Democratic","Likely African-American","Democratic",73268,"Apartment",NA,"0"
"14629","nc","0",80,"1","Democratic","European","Democratic",58999,"Condominium",147939,"0"
"14630","mo","1",83,"1","Republican","European","Republican",123000,"Residential",263796,"0"
"14631","mo","1",25,"0","Republican","","Republican",82601,"Apartment",316898,"0"
"14632","fl","1",48,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",58000,"Unknown",212500,"0"
"14633","va","1",61,"0","Democratic","European","Democratic",43055,"Residential",294544,"0"
"14634","md","1",48,"0","Democratic","European","Democratic",148000,"Apartment",366902,"0"
"14635","ny","1",64,"1","Democratic","European","Democratic",154000,"Residential",498913,"0"
"14636","nc","1",56,"1","Republican","European","Republican",135000,"Residential",465859,"0"
"14637","wi","0",NA,"1","Non-Partisan","","Independent",25000,"Apartment",191028,"0"
"14638","tn","1",39,"0","Republican","European","Republican & Independent",114000,"Apartment",339830,"0"
"14639","pa","0",22,"1","Democratic","European","Democratic",31000,"Unknown",32534,"0"
"14640","wv","1",60,"0","Non-Partisan","European","Democratic & Independent",111098,"Mobil Home",64904,"1"
"14641","ny","0",45,"0","Democratic","European","Democratic",112000,"Residential",929455,"1"
"14642","fl","0",82,"0","Non-Partisan","East and South Asian","Independent",121000,"Unknown",258952,"0"
"14643","ca","1",75,"0","Democratic","East and South Asian","Democratic & Independent",250000,"Residential",2002284,"0"
"14644","az","1",48,"1","Republican","European","Republican",92000,"Apartment",126387,"0"
"14645","ca","1",44,"0","Non-Partisan","European","Independent",139000,"Residential",583425,"1"
"14646","ny","1",66,"0","Democratic","European","Democratic & Republican",103645,"Residential",435336,"0"
"14647","va","1",35,"0","Democratic","Likely African-American","Democratic",72628,"Residential",142499,"0"
"14648","oh","0",39,"0","Non-Partisan","European","Democratic & Independent",57000,"Residential",130681,"0"
"14649","ny","1",36,"1","Democratic","Likely African-American","Democratic & Independent",250000,"Residential",528845,"0"
"14650","il","0",28,"0","Non-Partisan","European","Independent",76550,"Residential",164985,"1"
"14651","oh","0",18,"1","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"14652","sc","0",65,"0","Republican","European","Republican",76602,"Residential",112499,"0"
"14653","il","1",18,"1","Democratic","European","Democratic",NA,"Unknown",39024,"0"
"14654","fl","1",63,"0","Democratic","Likely African-American","Democratic",NA,"Apartment",NA,"0"
"14655","tx","1",68,"1","Democratic","European","Democratic",27000,"Residential",152177,"0"
"14656","tx","1",57,"0","Democratic","European","Democratic",163000,"Residential",101264,"0"
"14657","ca","1",33,"0","Democratic","Hispanic and Portuguese","Democratic",67000,"Apartment",658834,"0"
"14658","oh","1",22,"0","Democratic","European","Democratic",62000,"Residential",162500,"1"
"14659","az","1",54,"0","Non-Partisan","European","Independent",48451,"Residential",265785,"0"
"14660","ny","1",69,"1","Democratic","European","Democratic",110000,"Residential",258832,"1"
"14661","sc","1",78,"0","Democratic","Likely African-American","Democratic",123041,"Residential",249822,"0"
"14662","ca","0",33,"0","Democratic","Hispanic and Portuguese","Democratic",78000,"Residential",535713,"0"
"14663","tx","0",41,"1","Democratic","Hispanic and Portuguese","Democratic",54999,"Unknown",91124,"0"
"14664","ny","1",36,"0","Democratic","European","Democratic",137000,"Residential",246794,"0"
"14665","tn","0",55,"0","Non-Partisan","Hispanic and Portuguese","Independent",29000,"Apartment",155003,"0"
"14666","la","1",26,"1","Republican","","Republican & Independent",250000,"Unknown",485323,"0"
"14667","md","1",75,"1","Non-Partisan","European","Independent",245000,"Residential",1244857,"1"
"14668","ca","1",85,"1","Republican","European","Republican",43000,"Apartment",592131,"0"
"14669","pa","1",30,"1","Democratic","European","Democratic & Republican",70199,"Residential",62500,"0"
"14670","ca","1",68,"0","Democratic","Hispanic and Portuguese","Democratic",103508,"Apartment",875000,"1"
"14671","ar","1",61,"0","Democratic","Likely African-American","Democratic",24000,"Apartment",160080,"0"
"14672","fl","0",19,"1","Non-Partisan","Hispanic and Portuguese","Independent",69392,"Apartment",214772,"0"
"14673","fl","1",47,"0","Registered Independent","European","Independent",66744,"Residential",224753,"0"
"14674","az","1",24,"0","Non-Partisan","European","Independent",226000,"Apartment",625000,"0"
"14675","nm","0",22,"1","Non-Partisan","Hispanic and Portuguese","Independent",56332,"Apartment",162897,"0"
"14676","ma","1",37,"1","Non-Partisan","European","Independent",141000,"Residential",475000,"0"
"14677","me","1",25,"1","Democratic","European","Democratic",66644,"Apartment",98749,"0"
"14678","nm","1",28,"0","Democratic","European","Democratic",NA,"Unknown",218918,"0"
"14679","va","1",87,"0","Republican","European","Republican",166000,"Residential",765110,"0"
"14680","md","1",73,"0","Republican","European","Republican",145000,"Residential",399276,"1"
"14681","tx","0",56,"0","Democratic","Hispanic and Portuguese","Democratic",55085,"Apartment",137500,"0"
"14682","oh","1",24,"0","Democratic","European","Democratic & Republican",121832,"Residential",190798,"0"
"14683","ct","1",57,"1","Democratic","European","Democratic",85155,"Triplex",159090,"1"
"14684","ks","1",78,"1","Republican","European","Republican",67082,"Residential",205835,"1"
"14685","ak","1",78,"1","Democratic","European","Democratic",210000,"Residential",311457,"0"
"14686","ga","1",68,"0","Democratic","East and South Asian","Democratic",250000,"Residential",838093,"0"
"14687","ri","1",30,"0","Non-Partisan","European","Democratic & Independent",250000,"Residential",616994,"0"
"14688","az","1",23,"1","Libertarian","Hispanic and Portuguese","Democratic & Independent",250000,"Residential",532507,"0"
"14689","nj","0",27,"1","Non-Partisan","East and South Asian","Democratic & Independent",96000,"Residential",531262,"0"
"14690","in","1",55,"1","Non-Partisan","European","Independent",222958,"Residential",273863,"0"
"14691","tx","1",80,"1","Republican","European","Republican",65000,"Residential",150687,"1"
"14692","de","0",31,"1","Non-Partisan","European","Republican & Independent",91037,"Residential",143723,"0"
"14693","nc","1",59,"0","Republican","European","Republican",96922,"Residential",164561,"0"
"14694","sc","1",48,"0","Republican","European","Republican",141000,"Residential",377853,"0"
"14695","ga","1",38,"1","Democratic","Likely African-American","Democratic",93000,"Residential",166460,"0"
"14696","la","0",42,"0","Democratic","Likely African-American","Democratic",65356,"Apartment",169354,"0"
"14697","fl","1",60,"0","Republican","European","Republican",154000,"Apartment",929843,"0"
"14698","ct","1",60,"1","Democratic","European","Democratic",62000,"Residential",234573,"0"
"14699","ma","1",29,"1","Non-Partisan","","Independent",122000,"Residential",390385,"0"
"14700","ut","1",48,"1","Non-Partisan","European","Republican & Independent",201000,"Apartment",625000,"0"
"14701","tx","1",54,"0","Republican","European","Republican",122042,"Residential",249822,"0"
"14702","fl","1",78,"1","Republican","Hispanic and Portuguese","Democratic & Republican & Independent",9000,"Residential",162500,"0"
"14703","ut","1",24,"1","Non-Partisan","European","Independent",129653,"Residential",382221,"1"
"14704","ny","1",53,"1","Democratic","European","Democratic",151000,"Residential",534187,"0"
"14705","fl","1",53,"1","Democratic","Hispanic and Portuguese","Democratic",30000,"Apartment",154166,"0"
"14706","ky","1",73,"0","Republican","European","Republican",178852,"Residential",858352,"1"
"14707","ny","1",73,"0","Democratic","Likely African-American","Democratic",35000,"Residential",201439,"0"
"14708","ma","1",58,"0","Non-Partisan","European","Independent",87000,"Residential",460541,"0"
"14709","tx","0",20,"0","Democratic","Hispanic and Portuguese","Democratic",76028,"Residential",87325,"0"
"14710","wi","0",NA,"1","Democratic","","Democratic",14000,"Apartment",193749,"0"
"14711","pa","1",61,"1","Democratic","European","Democratic",149000,"Residential",286211,"1"
"14712","ga","1",29,"1","Non-Partisan","European","Independent",49000,"Residential",162500,"0"
"14713","mi","0",54,"1","Democratic","European","Democratic",49000,"Residential",164822,"0"
"14714","il","1",56,"0","Non-Partisan","European","Democratic & Republican & Independent",249000,"Residential",972443,"0"
"14715","mi","1",70,"1","Democratic","European","Democratic",21000,"Residential",226666,"0"
"14716","ky","0",40,"0","Republican","European","Republican",77816,"Residential",237500,"0"
"14717","in","0",31,"1","Non-Partisan","","Independent",54374,"Residential",NA,"0"
"14718","mi","1",50,"1","Republican","European","Republican",54000,"Residential",177920,"0"
"14719","wy","1",50,"1","Republican","Hispanic and Portuguese","Republican",140000,"Residential",215522,"1"
"14720","ca","1",19,"0","Republican","East and South Asian","Republican",44000,"Unknown",401075,"0"
"14721","fl","0",31,"0","Non-Partisan","Hispanic and Portuguese","Independent",62000,"Unknown",237500,"0"
"14722","fl","1",65,"1","Republican","European","Republican",50461,"Residential",155182,"0"
"14723","ok","0",20,"0","Democratic","European","Democratic",63829,"Residential",173152,"0"
"14724","fl","1",21,"0","Republican","European","Republican",145000,"Apartment",625808,"0"
"14725","nj","1",78,"0","Democratic","European","Democratic",65454,"Apartment",177988,"0"
"14726","ca","1",20,"1","Libertarian","European","Republican & Independent",68709,"Residential",472226,"0"
"14727","il","1",63,"0","Republican","European","Republican",65000,"Condominium",287500,"0"
"14728","ut","1",78,"1","American Independent","European","Independent",94000,"Residential",536485,"0"
"14729","fl","1",77,"1","Republican","European","Republican",28000,"Residential",338519,"0"
"14730","nj","1",46,"0","Republican","European","Republican & Independent",196000,"Residential",175290,"0"
"14731","ma","1",47,"0","Republican","European","Republican",162000,"Apartment",1278737,"0"
"14732","wy","1",37,"1","Republican","Other","Republican",171000,"Residential",724198,"0"
"14733","mi","0",55,"1","Non-Partisan","European","Democratic & Republican & Independent",126886,"Residential",313553,"0"
"14734","mn","1",49,"0","Republican","European","Republican",42499,"Residential",134658,"0"
"14735","il","0",77,"1","Republican","European","Republican",NA,"Apartment",NA,"0"
"14736","mn","1",82,"1","Non-Partisan","European","Independent",37367,"Residential",359216,"1"
"14737","az","1",62,"0","Non-Partisan","European","Republican & Independent",NA,"Apartment",NA,"0"
"14738","id","1",55,"0","Democratic","","Democratic & Independent",85999,"Residential",335320,"0"
"14739","mn","0",55,"1","Republican","European","Republican",38000,"Residential",86795,"1"
"14740","sc","1",36,"0","Democratic","Likely African-American","Democratic",48000,"Residential",105865,"0"
"14741","pa","0",45,"1","Democratic","Likely African-American","Democratic",48392,"Residential",99661,"0"
"14742","la","0",32,"1","Democratic","European","Democratic & Independent",250000,"Residential",495390,"0"
"14743","ks","0",42,"1","Republican","European","Republican",69000,"Unknown",122385,"0"
"14744","oh","1",69,"1","Democratic","","Democratic",78888,"Triplex",268961,"0"
"14745","il","1",50,"1","Democratic","","Democratic & Independent",250000,"Residential",718373,"0"
"14746","tn","0",18,"1","Non-Partisan","Likely African-American","Democratic & Independent",65000,"Residential",228715,"0"
"14747","wa","1",60,"1","Non-Partisan","European","Independent",43000,"Residential",368147,"0"
"14748","nj","0",44,"0","Non-Partisan","East and South Asian","Democratic & Independent",199106,"Triplex",391323,"0"
"14749","il","1",34,"0","Republican","European","Republican",155029,"Apartment",375000,"0"
"14750","il","1",24,"1","Republican","East and South Asian","Republican & Independent",148749,"Residential",703364,"0"
"14751","il","1",67,"0","Democratic","East and South Asian","Democratic",52000,"Residential",230768,"0"
"14752","wi","1",31,"0","Republican","European","Republican",123749,"Residential",287500,"0"
"14753","co","1",37,"1","Non-Partisan","Hispanic and Portuguese","Independent",83035,"Residential",114188,"0"
"14754","ct","1",64,"0","Republican","European","Democratic & Republican & Independent",197000,"Residential",260219,"1"
"14755","ct","1",58,"1","Democratic","European","Democratic & Republican",66599,"Residential",322087,"1"
"14756","ma","1",17,"0","Non-Partisan","European","Independent",55339,"Triplex",241722,"0"
"14757","nj","1",61,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",110000,"Residential",447860,"0"
"14758","la","0",47,"0","Republican","European","Democratic & Republican",NA,"Residential",NA,"1"
"14759","tx","1",66,"0","Democratic","Other","Democratic",65000,"Unknown",191024,"0"
"14760","ga","0",30,"0","Non-Partisan","European","Democratic & Republican & Independent",84000,"Residential",457961,"0"
"14761","tx","1",40,"1","Non-Partisan","Hispanic and Portuguese","Independent",85643,"Apartment",187500,"1"
"14762","ms","1",NA,"1","Non-Partisan","European","Independent",19326,"Residential",37500,"0"
"14763","co","1",70,"0","Non-Partisan","European","Independent",121687,"Unknown",259443,"0"
"14764","fl","0",30,"1","Non-Partisan","Likely African-American","Independent",75000,"Apartment",199073,"0"
"14765","ga","0",50,"1","Democratic","Likely African-American","Democratic",44749,"Apartment",61428,"0"
"14766","fl","0",43,"0","Non-Partisan","European","Independent",69449,"Unknown",182038,"1"
"14767","va","1",60,"1","Democratic","European","Democratic & Republican",123000,"Residential",319919,"0"
"14768","la","1",68,"1","Republican","European","Republican",55000,"Residential",163766,"0"
"14769","tx","1",29,"0","Republican","European","Republican",91000,"Residential",297663,"0"
"14770","ny","1",85,"0","Republican","European","Republican",85178,"Residential",650527,"0"
"14771","co","1",76,"1","Republican","European","Republican",140000,"Residential",418888,"1"
"14772","pa","1",31,"1","Democratic","East and South Asian","Democratic",145000,"Residential",222858,"0"
"14773","tx","1",79,"1","Republican","European","Republican",125000,"Apartment",381835,"1"
"14774","ut","0",68,"0","Republican","European","Republican",31000,"Apartment",241462,"1"
"14775","md","0",63,"1","Democratic","Likely African-American","Democratic",44000,"Apartment",143428,"0"
"14776","oh","0",31,"0","Non-Partisan","","Independent",49000,"Residential",80407,"0"
"14777","nh","1",NA,"1","Democratic","European","Democratic",20000,"Residential",250888,"0"
"14778","al","1",46,"0","Non-Partisan","Likely African-American","Independent",60000,"Residential",150346,"0"
"14779","va","1",64,"0","Republican","","Republican",38957,"Residential",200551,"1"
"14780","ca","1",62,"0","Democratic","Hispanic and Portuguese","Democratic & Republican & Independent",60173,"Residential",1255660,"0"
"14781","az","1",39,"0","Republican","Hispanic and Portuguese","Republican",21000,"Unknown",387714,"0"
"14782","ct","1",55,"1","Non-Partisan","European","Independent",250000,"Residential",672839,"1"
"14783","sd","1",74,"0","Republican","European","Republican",21332,"Residential",107499,"0"
"14784","in","1",66,"0","Republican","","Republican",44387,"Residential",169230,"1"
"14785","tx","1",63,"1","Republican","Hispanic and Portuguese","Democratic & Republican",140000,"Residential",98605,"0"
"14786","tx","1",54,"1","Republican","European","Republican",131249,"Residential",167934,"1"
"14787","ny","1",67,"0","Democratic","European","Democratic",250000,"Duplex",937054,"1"
"14788","mi","1",41,"0","Democratic","European","Democratic",99000,"Residential",175066,"0"
"14789","ma","1",41,"0","Non-Partisan","European","Democratic & Independent",73000,"Apartment",524245,"0"
"14790","il","1",30,"1","Democratic","Other","Democratic & Independent",122000,"Apartment",296664,"0"
"14791","ia","1",21,"0","Republican","","Republican & Independent",93000,"Apartment",184859,"0"
"14792","ok","1",65,"1","Democratic","","Democratic",79999,"Residential",137500,"0"
"14793","de","1",50,"0","Democratic","European","Democratic & Independent",98340,"Apartment",213150,"1"
"14794","la","1",67,"1","Republican","European","Republican",36000,"Residential",69285,"0"
"14795","ct","1",47,"0","Republican","European","Republican & Independent",148000,"Residential",616916,"0"
"14796","in","1",52,"1","Republican","European","Republican",200000,"Apartment",317676,"0"
"14797","tx","1",44,"1","Republican","European","Republican",113000,"Residential",151388,"0"
"14798","ca","0",27,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",84000,"Apartment",742462,"0"
"14799","mi","1",59,"0","Democratic","European","Democratic",94499,"Residential",250360,"1"
"14800","nm","0",35,"1","Democratic","Likely African-American","Democratic",54772,"Residential",162500,"0"
"14801","il","1",25,"1","Non-Partisan","European","Independent",102000,"Residential",127499,"0"
"14802","wi","1",NA,"1","Republican","European","Democratic & Republican",250000,"Residential",350321,"0"
"14803","in","0",43,"1","Non-Partisan","European","Independent",50000,"Unknown",149456,"0"
"14804","nc","1",43,"0","Non-Partisan","European","Democratic & Independent",91000,"Residential",256756,"1"
"14805","ma","0",59,"0","Democratic","European","Democratic",79960,"Residential",261619,"0"
"14806","tn","0",62,"0","Non-Partisan","Other","Independent",51000,"Residential",224127,"0"
"14807","tn","1",46,"0","Democratic","European","Democratic",122499,"Residential",227069,"0"
"14808","nm","1",59,"1","Republican","Hispanic and Portuguese","Republican",9000,"Unknown",165350,"0"
"14809","in","0",37,"0","Non-Partisan","European","Independent",57552,"Unknown",113956,"0"
"14810","md","1",51,"0","Republican","European","Republican",201000,"Residential",964857,"1"
"14811","ca","1",22,"0","Non-Partisan","East and South Asian","Independent",149166,"Apartment",330435,"0"
"14812","hi","1",78,"1","Non-Partisan","East and South Asian","Independent",120000,"Condominium",508867,"1"
"14813","oh","1",52,"1","Democratic","Likely African-American","Democratic",36000,"Apartment",64582,"0"
"14814","fl","1",48,"0","Democratic","Hispanic and Portuguese","Democratic",73000,"Residential",83332,"0"
"14815","wa","1",40,"0","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"14816","ma","1",88,"1","Republican","European","Republican & Independent",120000,"Residential",308843,"0"
"14817","al","1",24,"0","Democratic","European","Democratic",59000,"Residential",161327,"0"
"14818","ca","1",43,"0","Republican","European","Republican",54000,"Residential",248440,"0"
"14819","nc","1",70,"1","Democratic","European","Democratic",44443,"Apartment",203640,"0"
"14820","nc","0",31,"0","Democratic","Likely African-American","Democratic",40394,"Unknown",116174,"0"
"14821","ca","0",57,"0","Republican","European","Republican",135000,"Residential",1712540,"1"
"14822","va","1",47,"0","Non-Partisan","European","Independent",126230,"Residential",759045,"0"
"14823","nc","1",64,"1","Non-Partisan","European","Democratic & Independent",30000,"Residential",144114,"0"
"14824","fl","0",47,"1","Democratic","Likely African-American","Democratic",6000,"Residential",100681,"1"
"14825","nj","1",80,"1","Democratic","European","Democratic",171000,"Residential",322206,"1"
"14826","oh","1",56,"1","Non-Partisan","European","Independent",196000,"Residential",343749,"1"
"14827","md","0",31,"0","Democratic","European","Democratic",12000,"Unknown",87500,"0"
"14828","wa","1",44,"1","Republican","","Republican",129000,"Apartment",524999,"0"
"14829","la","1",47,"1","Democratic","Likely African-American","Democratic",145000,"Residential",137500,"0"
"14830","mi","0",29,"0","Democratic","European","Democratic",24000,"Residential",189661,"0"
"14831","tx","1",21,"1","Democratic","European","Democratic",55000,"Apartment",90551,"0"
"14832","tx","0",30,"0","Democratic","European","Democratic",35000,"Residential",253845,"0"
"14833","va","1",18,"1","Democratic","European","Democratic",99000,"Residential",284826,"0"
"14834","ky","1",26,"1","Democratic","Likely African-American","Democratic & Republican",33477,"Residential",79162,"0"
"14835","tx","0",20,"0","Republican","European","Republican",106447,"Apartment",243806,"0"
"14836","ar","1",50,"0","Republican","European","Republican",7000,"Residential",123749,"0"
"14837","de","1",76,"0","Republican","European","Republican",45000,"Residential",186630,"0"
"14838","ky","1",45,"1","Republican","European","Republican",107187,"Unknown",162500,"0"
"14839","wi","1",86,"1","Republican","European","Republican",109820,"Residential",324637,"1"
"14840","pa","1",28,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",60000,"Residential",292188,"1"
"14841","pa","1",18,"0","Non-Partisan","European","Democratic & Independent",14628,"Residential",199075,"0"
"14842","oh","1",57,"1","Republican","European","Republican & Independent",125000,"Residential",142465,"1"
"14843","ga","1",39,"0","Non-Partisan","European","Independent",117845,"Residential",425000,"0"
"14844","ca","0",66,"0","Democratic","Hispanic and Portuguese","Democratic",96026,"Residential",944086,"0"
"14845","va","1",76,"0","Republican","European","Republican",48408,"Residential",127554,"1"
"14846","nj","1",23,"0","Working Family Party","Likely African-American","Independent",242000,"Apartment",729785,"0"
"14847","il","1",59,"1","Non-Partisan","European","Democratic & Independent",89000,"Residential",178672,"0"
"14848","oh","1",81,"1","Republican","European","Republican",62923,"Apartment",69317,"0"
"14849","mo","1",23,"1","Republican","European","Republican",44134,"Residential",255612,"0"
"14850","oh","1",40,"0","Republican","European","Republican & Independent",120000,"Residential",266617,"1"
"14851","tx","1",46,"1","Democratic","European","Democratic",123000,"Mobil Home",87500,"0"
"14852","ga","1",23,"1","Democratic","Likely African-American","Democratic",44062,"Apartment",129206,"0"
"14853","ca","0",53,"0","Non-Partisan","European","Republican & Independent",94000,"Residential",334440,"1"
"14854","pa","1",19,"1","Republican","European","Republican",NA,"Apartment",NA,"0"
"14855","oh","0",60,"1","Republican","European","Republican & Independent",34000,"Residential",72253,"1"
"14856","pa","1",26,"1","Republican","European","Republican & Independent",101562,"Residential",208258,"1"
"14857","fl","1",60,"0","Democratic","Likely African-American","Democratic",44000,"Residential",122044,"0"
"14858","mi","0",32,"0","Non-Partisan","European","Independent",36000,"Residential",115216,"0"
"14859","nv","1",71,"0","Democratic","Hispanic and Portuguese","Democratic",49000,"Apartment",262500,"0"
