"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"14283","fl","0",45,"1","Democratic","East and South Asian","Democratic & Independent",34000,"Unknown",117762,"0"
"14284","ca","1",79,"1","Republican","Hispanic and Portuguese","Democratic & Republican",139000,"Residential",1172869,"1"
"14285","md","1",84,"1","Democratic","European","Democratic",58461,"Residential",172916,"1"
"14286","tx","1",19,"0","Republican","European","Democratic & Republican",116000,"Residential",311976,"0"
"14287","nm","0",90,"0","Democratic","European","Democratic",43645,"Residential",144460,"0"
"14288","mi","1",55,"0","Democratic","European","Democratic",213528,"Residential",422987,"0"
"14289","sc","1",41,"1","Republican","Hispanic and Portuguese","Republican",95478,"Residential",152871,"0"
"14290","fl","0",58,"0","Democratic","East and South Asian","Democratic",62142,"Apartment",159372,"0"
"14291","ny","1",53,"0","Non-Partisan","European","Independent",69204,"Residential",163604,"0"
"14292","mn","1",31,"0","Democratic","European","Democratic",250000,"Residential",347534,"1"
"14293","ok","1",60,"0","Republican","European","Republican",61000,"Residential",92883,"1"
"14294","tx","1",67,"1","Republican","European","Republican",88000,"Residential",112500,"0"
"14295","ca","0",23,"1","Non-Partisan","European","Democratic & Independent",54000,"Residential",526558,"0"
"14296","ky","1",50,"0","Democratic","European","Democratic & Republican",59102,"Residential",87500,"0"
"14297","tx","1",59,"0","Republican","European","Republican",126000,"Residential",503537,"0"
"14298","ca","1",70,"0","Democratic","European","Democratic",69000,"Unknown",367826,"1"
"14299","tx","1",78,"1","Republican","European","Republican",39711,"Residential",242053,"0"
"14300","il","1",61,"1","Non-Partisan","European","Independent",45000,"Residential",62500,"0"
"14301","wi","1",54,"0","Republican","European","Republican & Independent",121000,"Residential",621891,"0"
"14302","ia","0",19,"1","Republican","","Republican & Independent",178069,"Residential",105262,"0"
"14303","ar","1",50,"1","Republican","European","Republican",58999,"Unknown",73181,"0"
"14304","co","0",19,"1","Non-Partisan","East and South Asian","Independent",18000,"Apartment",137500,"0"
"14305","ga","1",37,"1","Republican","European","Democratic & Republican",189000,"Residential",346240,"0"
"14306","mo","1",65,"1","Democratic","","Democratic",68941,"Residential",213365,"0"
"14307","va","0",28,"0","Republican","European","Republican",97000,"Residential",375000,"0"
"14308","oh","0",62,"0","Republican","European","Democratic & Republican",115643,"Apartment",307343,"0"
"14309","il","1",48,"1","Non-Partisan","East and South Asian","Independent",50000,"Residential",160061,"0"
"14310","oh","0",21,"0","Democratic","European","Democratic",250000,"Residential",439576,"0"
"14311","de","1",83,"1","Republican","","Republican",57000,"Residential",245651,"1"
"14312","oh","1",66,"1","Republican","European","Republican & Independent",113000,"Residential",186584,"1"
"14313","ca","1",72,"0","Republican","European","Republican",77000,"Condominium",633522,"0"
"14314","mi","0",53,"0","Non-Partisan","","Independent",133000,"Residential",205194,"0"
"14315","ny","1",58,"1","Democratic","Hispanic and Portuguese","Democratic",130000,"Residential",397255,"0"
"14316","in","1",62,"1","Non-Partisan","European","Independent",115223,"Apartment",187500,"0"
"14317","tx","0",29,"1","Republican","Hispanic and Portuguese","Republican",60249,"Unknown",196590,"0"
"14318","ct","1",53,"1","Democratic","Hispanic and Portuguese","Democratic",224000,"Residential",703946,"0"
"14319","az","1",48,"1","Non-Partisan","European","Democratic & Independent",55203,"Apartment",297868,"0"
"14320","ky","0",64,"0","Democratic","","Democratic",48586,"Residential",114434,"0"
"14321","mo","1",28,"0","Republican","European","Republican",250000,"Residential",378710,"0"
"14322","ga","1",77,"0","Republican","European","Republican",106000,"Apartment",205941,"1"
"14323","oh","1",29,"1","Democratic","Likely African-American","Democratic & Independent",15000,"Residential",44979,"0"
"14324","il","1",64,"0","Democratic","Likely African-American","Democratic",38779,"Residential",180756,"0"
"14325","ca","1",38,"0","Democratic","Hispanic and Portuguese","Democratic",41562,"Unknown",371909,"0"
"14326","pa","1",54,"1","Democratic","European","Democratic",66666,"Apartment",161889,"0"
"14327","sc","0",27,"1","Non-Partisan","European","Independent",44499,"Triplex",191700,"0"
"14328","ia","1",58,"1","Non-Partisan","","Independent",93000,"Apartment",162754,"0"
"14329","mi","1",49,"1","Democratic","European","Democratic",67000,"Residential",284090,"0"
"14330","nm","1",26,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",55425,"Apartment",154761,"0"
"14331","wv","1",64,"0","Republican","European","Republican",11000,"Residential",82774,"1"
"14332","mn","1",47,"0","Non-Partisan","European","Independent",67142,"Residential",273918,"1"
"14333","nj","1",31,"0","Non-Partisan","European","Independent",73896,"Residential",580462,"0"
"14334","tx","1",54,"0","Republican","","Democratic & Republican",185000,"Residential",366392,"0"
"14335","nc","1",28,"0","Non-Partisan","European","Independent",131000,"Apartment",373274,"0"
"14336","nc","1",25,"1","Non-Partisan","European","Independent",53000,"Unknown",241130,"0"
"14337","mi","1",79,"1","Democratic","European","Democratic",59117,"Residential",113100,"0"
"14338","al","1",81,"0","Republican","European","Republican",43181,"Residential",115529,"1"
"14339","ga","1",64,"0","Democratic","Likely African-American","Democratic",78525,"Residential",211326,"0"
"14340","ny","1",33,"0","Democratic","European","Democratic & Independent",250000,"Triplex",513822,"0"
"14341","tx","0",60,"1","Democratic","Likely African-American","Democratic",23000,"Residential",56616,"0"
"14342","il","1",38,"1","Democratic","European","Democratic",71000,"Apartment",478865,"0"
"14343","md","0",38,"1","Non-Partisan","","Independent",59000,"Apartment",305638,"0"
"14344","wi","1",NA,"0","Republican","European","Republican",72000,"Residential",643501,"0"
"14345","ny","1",91,"0","Republican","European","Republican & Independent",182000,"Condominium",630733,"0"
"14346","mn","1",62,"1","Republican","European","Republican",143000,"Residential",446436,"0"
"14347","il","1",78,"1","Democratic","","Democratic",88432,"Unknown",60832,"0"
"14348","ms","0",31,"0","Non-Partisan","Likely African-American","Independent",20000,"Apartment",24775,"0"
"14349","nj","0",62,"0","Non-Partisan","European","Independent",131000,"Unknown",285416,"0"
"14350","il","0",73,"0","Non-Partisan","European","Independent",20000,"Unknown",42508,"0"
"14351","la","1",50,"1","Democratic","Likely African-American","Democratic",73000,"Unknown",131249,"0"
"14352","mo","0",54,"0","Non-Partisan","European","Independent",98000,"Residential",206770,"0"
"14353","al","1",57,"0","Republican","European","Republican",135000,"Residential",212500,"0"
"14354","tx","0",49,"1","Democratic","European","Democratic & Republican",125707,"Unknown",315739,"0"
"14355","in","0",18,"1","Non-Partisan","European","Republican & Independent",33999,"Unknown",34264,"0"
"14356","ny","1",35,"1","Non-Partisan","Hispanic and Portuguese","Independent",15000,"Apartment",624723,"0"
"14357","ut","0",37,"1","Democratic","European","Democratic & Independent",97000,"Unknown",416011,"1"
"14358","sd","1",55,"1","Democratic","European","Democratic",117000,"Residential",204783,"0"
"14359","ca","1",63,"1","Democratic","European","Democratic",132044,"Residential",424296,"1"
"14360","fl","0",37,"1","Non-Partisan","European","Republican & Independent",71000,"Apartment",100655,"0"
"14361","fl","1",64,"0","Democratic","European","Democratic",124079,"Residential",228573,"0"
"14362","fl","1",61,"0","Democratic","European","Democratic",48838,"Apartment",237500,"0"
"14363","wa","1",56,"0","Non-Partisan","European","Independent",99727,"Apartment",301715,"1"
"14364","mn","1",66,"1","Republican","European","Republican",166000,"Residential",379710,"0"
"14365","oh","1",77,"1","Republican","European","Republican & Independent",13000,"Residential",123779,"1"
"14366","nc","1",57,"1","Republican","European","Republican & Independent",146000,"Residential",684999,"0"
"14367","tx","1",29,"1","Democratic","Hispanic and Portuguese","Democratic",68000,"Apartment",104591,"0"
"14368","ca","1",62,"0","Republican","European","Republican",86000,"Unknown",253001,"1"
"14369","oh","1",73,"1","Non-Partisan","European","Independent",73716,"Residential",78124,"1"
"14370","pa","1",61,"1","Republican","","Democratic & Republican",225000,"Unknown",710193,"0"
"14371","oh","1",45,"0","Democratic","European","Democratic",141000,"Apartment",268208,"0"
"14372","la","1",67,"1","Democratic","European","Democratic",92048,"Residential",372101,"0"
"14373","tx","1",41,"0","Republican","East and South Asian","Republican",98000,"Apartment",625000,"0"
"14374","tx","1",57,"1","Republican","European","Republican",250000,"Residential",625000,"0"
"14375","ma","1",68,"1","Democratic","European","Democratic",241000,"Residential",409940,"0"
"14376","il","0",36,"1","Non-Partisan","Hispanic and Portuguese","Independent",112774,"Residential",233732,"1"
"14377","ks","0",20,"1","Democratic","Likely African-American","Democratic",39478,"Apartment",142683,"0"
"14378","ny","0",47,"1","Democratic","European","Democratic",77391,"Residential",289364,"0"
"14379","tx","0",41,"1","Democratic","European","Democratic",73541,"Apartment",423437,"0"
"14380","ca","1",36,"0","Non-Partisan","European","Republican & Independent",131803,"Residential",739364,"1"
"14381","ia","0",31,"0","Non-Partisan","","Independent",35000,"Residential",50450,"0"
"14382","ny","1",78,"1","Republican","European","Republican",72000,"Apartment",497588,"0"
"14383","tx","1",61,"0","Democratic","Likely African-American","Democratic",73106,"Apartment",169922,"0"
"14384","de","1",72,"0","Democratic","Likely African-American","Democratic",13000,"Residential",159820,"1"
"14385","ks","1",40,"0","Republican","Other","Republican",250000,"Residential",428538,"0"
"14386","sc","1",52,"0","Republican","European","Republican",96000,"Residential",191128,"0"
"14387","nj","1",85,"1","Republican","European","Democratic & Republican",83840,"Apartment",418422,"0"
"14388","mi","0",44,"1","Democratic","European","Democratic",14000,"Residential",91052,"0"
"14389","ma","1",66,"0","Republican","European","Republican",111000,"Unknown",294236,"0"
"14390","ca","1",75,"0","Republican","European","Republican",67000,"Residential",488332,"0"
"14391","tx","1",51,"0","Democratic","Hispanic and Portuguese","Democratic",122000,"Apartment",342156,"1"
"14392","tn","0",79,"1","Democratic","European","Democratic",30000,"Residential",255509,"1"
"14393","az","1",37,"1","Democratic","Hispanic and Portuguese","Democratic",15000,"Residential",134867,"0"
"14394","tx","0",24,"0","Democratic","Hispanic and Portuguese","Democratic",81844,"Apartment",182869,"0"
"14395","va","1",70,"1","Republican","European","Republican",157000,"Condominium",187500,"0"
"14396","ma","1",32,"1","Democratic","","Democratic",186000,"Residential",464698,"0"
"14397","il","0",46,"0","Non-Partisan","European","Independent",231000,"Residential",727885,"0"
"14398","co","1",31,"0","Non-Partisan","European","Republican & Independent",98000,"Mobil Home",716311,"0"
"14399","ca","0",30,"0","Libertarian","European","Democratic & Independent",93000,"Apartment",464698,"0"
"14400","il","0",44,"0","Non-Partisan","Hispanic and Portuguese","Independent",14000,"Apartment",12500,"0"
"14401","ma","1",71,"1","Non-Partisan","European","Independent",125000,"Residential",312339,"0"
"14402","il","1",71,"0","Democratic","European","Democratic",88000,"Residential",118963,"1"
"14403","ca","1",60,"1","Republican","European","Republican",250000,"Residential",1212952,"1"
"14404","il","1",37,"0","Democratic","","Democratic & Independent",46000,"Residential",165502,"0"
"14405","la","1",66,"1","Republican","European","Republican",NA,"Apartment",NA,"0"
"14406","pa","1",85,"1","Republican","European","Democratic & Republican",100000,"Residential",297499,"1"
"14407","il","0",38,"0","Non-Partisan","East and South Asian","Independent",197000,"Residential",325000,"0"
"14408","ky","0",35,"0","Democratic","","Democratic",66335,"Unknown",198901,"0"
"14409","ga","0",68,"1","Democratic","Likely African-American","Democratic",140000,"Apartment",355439,"0"
"14410","fl","1",59,"0","Republican","European","Republican",77182,"Residential",257786,"0"
"14411","wi","0",20,"0","Democratic","European","Democratic",44749,"Apartment",298823,"0"
"14412","ca","1",22,"0","Republican","Other","Republican",118000,"Residential",917736,"0"
"14413","in","1",78,"0","Republican","European","Republican",194000,"Residential",470418,"0"
"14414","fl","1",64,"1","Democratic","","Democratic",41195,"Residential",176883,"0"
"14415","wv","0",55,"1","Republican","European","Republican",36000,"Residential",NA,"0"
"14416","fl","1",71,"1","Democratic","European","Democratic & Independent",70804,"Apartment",268954,"0"
"14417","co","0",35,"0","Non-Partisan","Hispanic and Portuguese","Independent",147225,"Residential",1171052,"0"
"14418","ca","0",43,"0","Democratic","East and South Asian","Democratic & Independent",68000,"Apartment",809523,"0"
"14419","in","0",24,"0","Non-Partisan","European","Independent",59000,"Apartment",251343,"0"
"14420","va","0",20,"1","Non-Partisan","Hispanic and Portuguese","Independent",98877,"Residential",201369,"0"
"14421","mo","1",65,"0","Republican","European","Republican",155000,"Residential",307427,"1"
"14422","nc","0",59,"1","Democratic","Hispanic and Portuguese","Democratic",137828,"Apartment",427698,"0"
"14423","in","1",61,"0","Non-Partisan","European","Independent",52631,"Apartment",307895,"0"
"14424","wi","1",25,"0","Non-Partisan","European","Republican & Independent",250000,"Residential",375000,"1"
"14425","nm","0",54,"0","Democratic","Other","Democratic",36562,"Residential",204262,"0"
"14426","ca","0",42,"1","Non-Partisan","Hispanic and Portuguese","Independent",60892,"Unknown",226441,"0"
"14427","nc","0",47,"1","Democratic","Likely African-American","Democratic",85794,"Apartment",602415,"0"
"14428","nc","1",63,"0","Non-Partisan","European","Independent",14000,"Residential",87499,"0"
"14429","mi","1",58,"1","Democratic","European","Democratic",54235,"Residential",165155,"0"
"14430","fl","1",64,"0","Democratic","East and South Asian","Democratic & Republican",109000,"Residential",721874,"0"
"14431","nj","1",80,"1","Democratic","Likely African-American","Democratic",31000,"Apartment",428514,"0"
"14432","md","1",56,"0","Democratic","Likely African-American","Democratic & Independent",77476,"Apartment",486251,"0"
"14433","nc","0",34,"1","Non-Partisan","European","Independent",106000,"Residential",489157,"0"
"14434","la","0",37,"1","Republican","Likely African-American","Republican",NA,"Apartment",NA,"0"
"14435","ca","1",38,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",63000,"Residential",1281109,"0"
"14436","az","1",29,"1","Non-Partisan","European","Independent",247000,"Residential",537506,"0"
"14437","oh","1",37,"1","Non-Partisan","European","Republican & Independent",50677,"Residential",157954,"0"
"14438","ks","1",20,"0","Republican","European","Republican",131499,"Apartment",128570,"0"
"14439","nj","1",31,"1","Non-Partisan","European","Democratic & Independent",40914,"Apartment",133901,"0"
"14440","ok","1",37,"0","Republican","","Republican",NA,"Apartment",NA,"0"
"14441","tx","1",30,"0","Republican","European","Republican",175000,"Residential",393749,"0"
"14442","nc","1",62,"1","Democratic","European","Democratic",74391,"Residential",206511,"0"
"14443","pa","0",36,"1","Republican","European","Republican",103004,"Residential",59544,"0"
"14444","mi","1",37,"0","Democratic","European","Democratic",35000,"Unknown",117207,"0"
"14445","mi","1",78,"1","Democratic","European","Democratic",50340,"Residential",124489,"1"
"14446","mn","1",27,"0","Non-Partisan","","Democratic & Republican & Independent",176851,"Residential",154556,"0"
"14447","oh","1",69,"0","Non-Partisan","European","Independent",NA,"Residential",137500,"1"
"14448","ca","1",35,"0","Democratic","Hispanic and Portuguese","Democratic",82575,"Triplex",624989,"1"
"14449","ia","1",30,"0","Republican","European","Republican",112000,"Residential",402936,"0"
"14450","ga","0",34,"1","Democratic","Likely African-American","Democratic",29443,"Apartment",122355,"0"
"14451","il","1",73,"1","Republican","European","Republican",71000,"Apartment",130468,"1"
"14452","ca","1",39,"1","Democratic","Hispanic and Portuguese","Democratic",76757,"Apartment",475000,"0"
"14453","wi","1",62,"1","Republican","European","Republican",151000,"Apartment",625000,"0"
"14454","ca","0",54,"0","Non-Partisan","Hispanic and Portuguese","Independent",130977,"Apartment",378664,"0"
"14455","pa","1",54,"0","Democratic","European","Democratic",71025,"Residential",182634,"1"
"14456","in","1",28,"1","Democratic","Likely African-American","Democratic & Independent",109000,"Residential",214854,"0"
"14457","ca","1",90,"1","Unknown","East and South Asian","Independent",104999,"Residential",529534,"0"
"14458","ky","1",41,"1","Democratic","European","Democratic",64000,"Residential",274052,"0"
"14459","ar","0",37,"0","Democratic","Likely African-American","Democratic",65000,"Residential",57959,"0"
"14460","wv","1",49,"1","Non-Partisan","European","Democratic & Republican & Independent",123041,"Residential",336510,"0"
"14461","wi","1",49,"1","Democratic","European","Democratic",191000,"Apartment",384475,"0"
"14462","mi","0",53,"1","Democratic","Hispanic and Portuguese","Democratic",58399,"Residential",76562,"0"
"14463","ok","1",67,"1","Republican","European","Republican",37000,"Residential",127689,"1"
"14464","ca","1",73,"0","Republican","European","Republican & Independent",98000,"Residential",678308,"0"
"14465","ms","1",56,"1","Democratic","Likely African-American","Democratic & Independent",81436,"Residential",152192,"0"
"14466","ky","0",58,"0","Democratic","European","Democratic",90000,"Apartment",209537,"0"
"14467","ny","1",32,"0","Democratic","European","Democratic & Independent",152234,"Residential",259323,"0"
"14468","la","0",25,"0","Democratic","European","Democratic",39843,"Residential",158107,"0"
"14469","tx","1",42,"1","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"14470","ks","0",32,"0","Non-Partisan","European","Independent",6000,"Apartment",NA,"0"
"14471","or","1",19,"0","Republican","European","Republican",53386,"Apartment",287837,"0"
"14472","il","1",67,"0","Democratic","European","Democratic",61000,"Apartment",170312,"1"
"14473","fl","1",37,"1","Democratic","","Democratic",174000,"Residential",548194,"0"
"14474","fl","1",56,"1","Democratic","Likely African-American","Democratic & Independent",NA,"Apartment",243300,"0"
"14475","nj","1",75,"0","Republican","European","Democratic & Republican",131000,"Apartment",228351,"0"
"14476","al","1",65,"0","Republican","European","Republican",139000,"Residential",169614,"0"
"14477","oh","1",44,"1","Democratic","European","Democratic",84000,"Apartment",210760,"0"
"14478","ri","0",27,"0","Democratic","European","Democratic",83000,"Apartment",260784,"0"
"14479","ca","1",20,"0","Democratic","East and South Asian","Democratic",72000,"Residential",729527,"0"
"14480","mt","1",32,"0","Republican","European","Republican",81675,"Residential",212500,"0"
"14481","ny","1",45,"0","Democratic","Likely African-American","Democratic",53425,"Duplex",346841,"0"
"14482","fl","0",43,"0","Democratic","Likely African-American","Democratic",91826,"Apartment",251983,"0"
"14483","wa","1",64,"0","Republican","European","Republican",191841,"Residential",739569,"1"
"14484","la","1",54,"1","Democratic","European","Democratic & Independent",75000,"Residential",73377,"1"
"14485","fl","0",42,"0","Democratic","Likely African-American","Democratic",83000,"Unknown",102432,"0"
"14486","ga","0",61,"1","Democratic","European","Democratic",18000,"Residential",101102,"0"
"14487","mo","0",57,"1","Non-Partisan","European","Independent",62978,"Residential",62004,"0"
"14488","ga","1",53,"1","Democratic","Likely African-American","Democratic",71000,"Residential",137500,"1"
"14489","ky","0",26,"0","Republican","East and South Asian","Democratic & Republican",10000,"Unknown",87500,"0"
"14490","wi","0",NA,"1","Democratic","European","Democratic",81000,"Apartment",274942,"0"
"14491","tx","0",61,"0","Democratic","European","Democratic & Republican",74000,"Residential",241175,"0"
"14492","oh","0",36,"1","Non-Partisan","European","Independent",28181,"Unknown",108522,"0"
"14493","mo","1",56,"0","Democratic","European","Democratic",81706,"Residential",122499,"0"
"14494","va","1",44,"1","Democratic","European","Democratic",192000,"Residential",816132,"0"
"14495","oh","1",69,"0","Democratic","","Democratic",62000,"Residential",224562,"0"
"14496","id","1",57,"1","Republican","","Republican & Independent",148000,"Residential",248440,"0"
"14497","fl","1",58,"1","Republican","European","Republican",116000,"Residential",351504,"1"
"14498","nv","1",67,"1","Republican","European","Republican",54000,"Apartment",181509,"1"
"14499","tx","1",20,"0","Republican","European","Republican",133012,"Residential",258332,"1"
"14500","mo","1",79,"1","Republican","European","Republican",75000,"Residential",178240,"1"
"14501","wi","1",32,"1","Non-Partisan","European","Independent",102743,"Apartment",322077,"0"
"14502","ri","0",53,"0","Democratic","European","Democratic",62978,"Residential",258332,"1"
"14503","ca","1",47,"1","Democratic","Hispanic and Portuguese","Democratic",91232,"Apartment",747668,"0"
"14504","wi","1",57,"0","Republican","European","Republican",56000,"Residential",80832,"1"
"14505","ma","1",47,"0","Republican","European","Republican & Independent",59614,"Residential",175007,"0"
"14506","wi","0",27,"0","Non-Partisan","Likely African-American","Independent",12000,"Apartment",87500,"0"
"14507","ga","1",19,"0","Non-Partisan","European","Independent",109000,"Apartment",212500,"0"
"14508","pa","1",78,"1","Republican","European","Republican",60191,"Apartment",353650,"0"
"14509","ca","1",79,"1","Democratic","European","Democratic",84000,"Apartment",551739,"1"
"14510","ga","1",45,"0","Democratic","Likely African-American","Democratic",110000,"Residential",120651,"0"
"14511","mn","1",86,"0","Republican","European","Republican",94000,"Apartment",186630,"1"
"14512","co","1",21,"0","Democratic","Likely African-American","Democratic & Independent",250000,"Residential",1441125,"0"
"14513","wv","1",59,"0","Republican","European","Republican",NA,"Residential",NA,"0"
"14514","nj","1",33,"1","Democratic","Likely African-American","Democratic",67874,"Apartment",222534,"0"
"14515","mn","0",30,"1","Republican","European","Republican",107000,"Residential",308133,"0"
"14516","hi","1",64,"0","Democratic","","Democratic",93000,"Residential",385845,"1"
"14517","fl","1",63,"0","Democratic","Hispanic and Portuguese","Democratic",73000,"Apartment",294073,"0"
"14518","fl","0",47,"0","Republican","European","Democratic & Republican",NA,"Apartment",NA,"0"
"14519","tx","1",54,"1","Democratic","Hispanic and Portuguese","Democratic",250000,"Residential",665241,"0"
"14520","nc","1",22,"1","Republican","European","Republican & Independent",117000,"Residential",267417,"0"
"14521","ny","0",55,"1","Democratic","Hispanic and Portuguese","Democratic",43374,"Apartment",317281,"0"
"14522","pa","1",32,"1","Other","European","Independent",22000,"Residential",66249,"0"
"14523","tx","1",19,"0","Non-Partisan","Hispanic and Portuguese","Independent",164000,"Residential",324193,"0"
"14524","tn","1",70,"1","Republican","European","Republican",12000,"Residential",173194,"0"
"14525","pa","1",59,"1","Democratic","European","Democratic",71000,"Residential",403845,"1"
"14526","il","1",28,"1","Democratic","Likely African-American","Democratic",NA,"Unknown",NA,"0"
"14527","mo","1",23,"1","Republican","European","Republican",38000,"Residential",205967,"0"
"14528","ga","1",58,"0","Democratic","Likely African-American","Democratic",63124,"Apartment",325000,"0"
"14529","tx","1",45,"1","Republican","Hispanic and Portuguese","Republican",110447,"Residential",189517,"0"
"14530","fl","1",57,"1","Non-Partisan","European","Democratic & Independent",153000,"Residential",924206,"0"
"14531","pa","1",73,"1","Republican","European","Republican",60693,"Residential",279718,"0"
"14532","ri","1",27,"1","Democratic","European","Democratic",81904,"Apartment",270565,"0"
"14533","nv","1",39,"1","Non-Partisan","","Democratic & Independent",223635,"Residential",875000,"0"
"14534","ia","1",31,"0","Democratic","European","Democratic",82000,"Unknown",93174,"0"
"14535","az","1",78,"0","Republican","European","Republican",9000,"Apartment",106175,"1"
"14536","az","1",43,"0","Republican","European","Republican",11000,"Residential",162500,"1"
"14537","nc","1",72,"1","Democratic","European","Democratic",40000,"Residential",167759,"0"
"14538","tx","1",30,"0","Republican","Hispanic and Portuguese","Republican",65000,"Residential",133650,"0"
"14539","fl","1",73,"0","Republican","European","Republican",250000,"Residential",639795,"1"
"14540","ca","1",51,"0","Democratic","European","Democratic",37000,"Apartment",375000,"0"
"14541","il","1",58,"1","Democratic","Likely African-American","Democratic & Independent",48376,"Residential",109999,"0"
"14542","la","1",66,"0","Non-Partisan","Likely African-American","Independent",53000,"Residential",124128,"0"
"14543","ca","1",59,"1","Non-Partisan","European","Republican & Independent",55000,"Residential",325000,"0"
"14544","oh","1",36,"0","Democratic","European","Democratic",149122,"Residential",256756,"1"
"14545","or","1",29,"1","Non-Partisan","European","Independent",118000,"Residential",237499,"0"
"14546","ca","1",25,"1","Non-Partisan","Hispanic and Portuguese","Independent",66999,"Apartment",998951,"0"
"14547","sc","0",58,"0","Democratic","Likely African-American","Democratic",32114,"Unknown",205434,"0"
"14548","ut","1",26,"1","Democratic","European","Democratic & Independent",72000,"Residential",199467,"0"
"14549","il","1",75,"0","Republican","European","Republican",66000,"Residential",226162,"1"
"14550","il","0",21,"1","Non-Partisan","European","Independent",95000,"Apartment",431327,"0"
"14551","nv","0",22,"1","Non-Partisan","Likely African-American","Independent",195000,"Apartment",701526,"0"
"14552","oh","1",66,"0","Democratic","European","Democratic",78000,"Residential",748828,"0"
"14553","wa","0",20,"1","Democratic","European","Democratic",93000,"Apartment",NA,"0"
"14554","ga","1",66,"1","Democratic","Hispanic and Portuguese","Democratic",30000,"Apartment",186597,"0"
"14555","wa","1",65,"0","Non-Partisan","European","Independent",48000,"Condominium",83408,"0"
"14556","tx","1",26,"0","Republican","","Republican",162000,"Apartment",178005,"0"
"14557","il","1",75,"0","Democratic","European","Democratic & Independent",59629,"Residential",162500,"0"
"14558","ga","1",81,"0","Republican","European","Republican & Independent",34000,"Apartment",296185,"0"
"14559","ga","1",24,"0","Democratic","Hispanic and Portuguese","Democratic",NA,"Apartment",NA,"0"
"14560","wa","1",66,"1","Republican","European","Republican",22000,"Residential",190103,"0"
"14561","ca","0",23,"1","Republican","Hispanic and Portuguese","Democratic & Republican",66249,"Unknown",759999,"0"
"14562","ga","1",18,"1","Non-Partisan","European","Independent",26000,"Apartment",203938,"0"
"14563","or","1",91,"1","Republican","European","Republican",123749,"Residential",528606,"1"
"14564","tx","1",79,"1","Republican","European","Republican",117000,"Residential",406280,"1"
"14565","nh","1",59,"0","Republican","European","Republican",196000,"Residential",337717,"0"
"14566","va","1",58,"0","Democratic","","Democratic & Republican",66000,"Apartment",255715,"0"
"14567","ga","0",75,"0","Democratic","Likely African-American","Democratic",25000,"Residential",151372,"1"
"14568","pa","1",79,"0","Conservative","European","Republican & Independent",123000,"Residential",323833,"1"
"14569","ca","1",31,"1","Non-Partisan","European","Republican & Independent",64747,"Residential",194593,"0"
"14570","or","0",32,"1","Registered Independent","","Independent",71000,"Residential",190661,"0"
"14571","mi","0",53,"1","Democratic","East and South Asian","Democratic",75090,"Residential",128794,"1"
"14572","oh","1",42,"1","Democratic","European","Democratic",82000,"Residential",203459,"0"
"14573","md","0",22,"0","Republican","European","Republican",80000,"Unknown",108494,"0"
"14574","nc","1",30,"1","Non-Partisan","European","Democratic & Independent",229254,"Residential",694975,"0"
"14575","ar","1",72,"0","Democratic","European","Democratic",40000,"Residential",53616,"1"
"14576","oh","1",75,"1","Non-Partisan","European","Independent",41805,"Residential",125646,"1"
"14577","nc","1",42,"0","Non-Partisan","European","Republican & Independent",56000,"Unknown",130555,"0"
"14578","tx","1",87,"0","Democratic","","Democratic",74000,"Apartment",230989,"1"
"14579","nc","0",28,"0","Democratic","European","Democratic & Independent",40000,"Residential",92999,"1"
"14580","ia","1",31,"1","Republican","European","Republican",44614,"Residential",101922,"0"
"14581","co","0",39,"0","Other","Likely African-American","Independent",20000,"Unknown",177061,"0"
"14582","ca","0",34,"1","Democratic","East and South Asian","Democratic & Republican & Independent",55127,"Residential",425000,"0"
"14583","me","1",49,"1","Democratic","European","Democratic",192000,"Apartment",336510,"0"
"14584","ct","1",84,"1","Democratic","European","Democratic",149000,"Residential",231799,"1"
"14585","fl","1",33,"0","Non-Partisan","Other","Democratic & Independent",22000,"Apartment",214612,"0"
"14586","or","0",26,"1","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"14587","wi","1",NA,"0","Non-Partisan","European","Independent",115111,"Apartment",725464,"0"
"14588","tx","1",62,"1","Democratic","European","Democratic",91537,"Residential",100655,"1"
"14589","ct","1",87,"0","Democratic","European","Democratic",38000,"Residential",208987,"1"
"14590","ks","1",62,"1","Republican","European","Republican",137851,"Residential",270831,"1"
"14591","ga","0",30,"1","Republican","Hispanic and Portuguese","Republican",189000,"Residential",373617,"0"
"14592","fl","1",74,"1","Republican","European","Republican",120000,"Residential",357142,"0"
"14593","ca","1",50,"0","Democratic","Hispanic and Portuguese","Democratic",98000,"Apartment",594171,"0"
"14594","wa","0",25,"1","Democratic","European","Democratic & Republican",175000,"Residential",475000,"1"
"14595","co","1",63,"1","Republican","European","Republican & Independent",66982,"Apartment",443340,"1"
"14596","al","0",60,"1","Republican","European","Republican",32499,"Unknown",15206,"0"
"14597","sd","0",27,"1","Democratic","European","Democratic & Republican",82859,"Residential",262686,"0"
"14598","md","1",56,"1","Democratic","","Democratic",103845,"Residential",346340,"0"
