"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"16560","oh","1",56,"1","Democratic","European","Democratic",220000,"Residential",601841,"1"
"16561","ny","1",30,"0","Democratic","","Democratic",250000,"Residential",336841,"1"
"16562","tx","1",81,"1","Republican","European","Democratic & Republican",63000,"Residential",108693,"1"
"16563","ma","1",28,"1","Non-Partisan","","Republican & Independent",245000,"Residential",479347,"0"
"16564","pa","1",19,"0","Democratic","European","Democratic",53888,"Unknown",187500,"0"
"16565","tn","1",80,"0","Republican","European","Republican",55000,"Residential",103308,"1"
"16566","ga","1",57,"1","Non-Partisan","European","Independent",73604,"Duplex",385845,"0"
"16567","ca","1",87,"0","Non-Partisan","","Independent",50000,"Condominium",273179,"0"
"16568","ky","1",53,"0","Democratic","Other","Democratic",6000,"Residential",85232,"0"
"16569","il","0",43,"0","Non-Partisan","Hispanic and Portuguese","Independent",15000,"Apartment",116249,"0"
"16570","oh","1",26,"0","Non-Partisan","European","Republican & Independent",117000,"Residential",236636,"0"
"16571","wi","1",NA,"1","Democratic","European","Democratic",30520,"Apartment",NA,"0"
"16572","wa","1",34,"1","Democratic","European","Democratic",101000,"Residential",575157,"1"
"16573","tx","1",52,"1","Democratic","European","Democratic",199536,"Residential",274999,"0"
"16574","tx","1",85,"1","Republican","","Republican",62249,"Residential",338457,"1"
"16575","nm","1",57,"1","Non-Partisan","European","Independent",NA,"Apartment",162500,"1"
"16576","ny","1",62,"1","Democratic","European","Democratic",237345,"Apartment",795887,"0"
"16577","al","0",26,"0","Republican","European","Republican",113314,"Apartment",245765,"0"
"16578","ma","1",20,"0","Non-Partisan","European","Independent",67049,"Apartment",875000,"0"
"16579","ny","1",69,"0","Non-Partisan","European","Independent",59499,"Apartment",291428,"0"
"16580","wi","0",NA,"1","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"16581","oh","1",60,"0","Republican","European","Republican",147000,"Residential",308133,"1"
"16582","il","1",80,"0","Democratic","European","Democratic",49317,"Residential",216212,"0"
"16583","pa","0",39,"1","Republican","","Republican",74000,"Triplex",237500,"0"
"16584","mo","1",23,"1","Republican","Likely African-American","Republican",24000,"Residential",101874,"0"
"16585","ny","1",47,"1","Democratic","European","Democratic",59000,"Residential",415866,"0"
"16586","ar","1",57,"1","Republican","European","Republican",124000,"Apartment",191635,"0"
"16587","ky","1",50,"1","Democratic","Likely African-American","Democratic",191000,"Apartment",212500,"0"
"16588","ny","0",42,"0","Independence","European","Democratic & Independent",42000,"Residential",95356,"0"
"16589","mi","1",70,"1","Republican","European","Republican",115000,"Residential",290578,"1"
"16590","wy","1",20,"1","Republican","","Republican",30000,"Unknown",140643,"0"
"16591","pa","0",40,"0","Non-Partisan","European","Independent",141000,"Residential",128570,"0"
"16592","oh","0",52,"1","Democratic","Likely African-American","Democratic",12000,"Apartment",124642,"0"
"16593","fl","1",37,"1","Non-Partisan","","Democratic & Independent",68000,"Apartment",187878,"0"
"16594","nc","1",55,"1","Democratic","Likely African-American","Democratic",10000,"Apartment",89893,"0"
"16595","ms","0",NA,"1","Republican","European","Republican & Independent",36963,"Unknown",115908,"0"
"16596","va","0",65,"1","Democratic","European","Democratic",136000,"Unknown",237661,"0"
"16597","tx","0",19,"0","Non-Partisan","","Independent",187000,"Unknown",433290,"0"
"16598","pa","1",30,"0","Democratic","European","Democratic",18936,"Apartment",142683,"0"
"16599","la","0",42,"1","Democratic","Likely African-American","Democratic & Independent",146000,"Unknown",429458,"0"
"16600","mo","1",32,"0","Non-Partisan","European","Independent",29000,"Residential",130858,"1"
"16601","wa","1",26,"0","Non-Partisan","European","Independent",111666,"Apartment",283251,"0"
"16602","wa","1",69,"0","Democratic","European","Democratic",121393,"Residential",212500,"0"
"16603","az","1",51,"1","Republican","European","Republican",54918,"Residential",159676,"0"
"16604","ks","1",76,"1","Republican","European","Democratic & Republican",111000,"Residential",NA,"0"
"16605","pa","0",41,"1","Democratic","European","Democratic",77000,"Apartment",172655,"0"
"16606","az","0",59,"0","Democratic","European","Democratic & Independent",143000,"Residential",493339,"0"
"16607","fl","1",50,"0","Republican","European","Democratic & Republican",114893,"Residential",265480,"1"
"16608","pa","0",40,"1","Democratic","Likely African-American","Democratic",66465,"Residential",293477,"0"
"16609","ga","0",44,"1","Democratic","Likely African-American","Democratic",55567,"Residential",185196,"0"
"16610","ny","1",39,"1","Republican","European","Republican",55000,"Unknown",625000,"0"
"16611","wi","1",30,"1","Republican","European","Republican",73000,"Residential",154164,"0"
"16612","ut","1",25,"0","Republican","European","Republican",48000,"Apartment",287500,"0"
"16613","ca","1",58,"0","Democratic","European","Democratic",54000,"Condominium",313019,"0"
"16614","pa","0",50,"1","Democratic","Likely African-American","Democratic",19000,"Residential",62500,"0"
"16615","mo","0",18,"1","Non-Partisan","Other","Independent",47691,"Residential",294175,"0"
"16616","pa","0",25,"1","Democratic","","Democratic",47000,"Apartment",201871,"1"
"16617","wa","1",25,"0","Non-Partisan","European","Independent",129000,"Residential",146538,"0"
"16618","ky","1",36,"0","Democratic","European","Democratic",30000,"Apartment",51709,"0"
"16619","nj","1",56,"0","Democratic","European","Democratic",14000,"Apartment",187500,"0"
"16620","or","1",20,"1","Democratic","European","Democratic",85348,"Residential",178102,"0"
"16621","ga","0",46,"1","Democratic","Hispanic and Portuguese","Democratic",79765,"Unknown",127792,"0"
"16622","ks","1",55,"0","Republican","European","Democratic & Republican",50808,"Residential",149106,"1"
"16623","mi","0",22,"0","Democratic","East and South Asian","Democratic",197000,"Apartment",230862,"0"
"16624","ca","1",46,"0","Republican","Hispanic and Portuguese","Republican",41000,"Apartment",612499,"0"
"16625","fl","1",62,"1","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"16626","ca","0",41,"1","Democratic","Hispanic and Portuguese","Democratic",15000,"Apartment",176225,"0"
"16627","mi","1",49,"1","Democratic","European","Democratic & Republican",63015,"Residential",155075,"0"
"16628","dc","1",45,"1","Non-Partisan","European","Democratic & Independent",200000,"Residential",1137611,"0"
"16629","md","1",35,"0","Democratic","European","Democratic & Independent",152777,"Residential",636617,"0"
"16630","tx","0",76,"1","Democratic","European","Democratic",64529,"Unknown",120312,"0"
"16631","nj","1",66,"1","Democratic","European","Democratic & Independent",250000,"Residential",894377,"0"
"16632","wi","1",NA,"0","Republican","European","Republican",119000,"Unknown",147090,"0"
"16633","tx","0",78,"1","Democratic","Hispanic and Portuguese","Democratic",70000,"Residential",145072,"0"
"16634","ia","0",66,"0","Non-Partisan","","Republican & Independent",119000,"Unknown",157064,"0"
"16635","ny","0",47,"1","Non-Partisan","European","Independent",250000,"Residential",418257,"0"
"16636","ok","1",60,"1","Democratic","European","Democratic & Republican",121000,"Residential",311211,"1"
"16637","ca","1",33,"0","Democratic","European","Democratic & Independent",250000,"Residential",2077444,"0"
"16638","sc","1",73,"1","Republican","European","Republican",15000,"Residential",57499,"0"
"16639","nj","1",36,"1","Non-Partisan","European","Independent",96000,"Residential",209228,"0"
"16640","ks","1",72,"0","Republican","European","Republican",35099,"Apartment",123804,"1"
"16641","mi","1",51,"1","Non-Partisan","European","Independent",85525,"Residential",54324,"0"
"16642","il","1",46,"0","Democratic","European","Democratic & Independent",92000,"Apartment",317676,"0"
"16643","ga","1",36,"0","Democratic","European","Democratic",135000,"Residential",286927,"0"
"16644","al","0",53,"1","Republican","European","Republican",70000,"Residential",82608,"0"
"16645","nv","0",20,"0","American Independent","Hispanic and Portuguese","Democratic & Independent",55640,"Residential",259080,"0"
"16646","tn","1",53,"1","Non-Partisan","European","Independent",36551,"Residential",81824,"0"
"16647","ma","1",55,"1","Non-Partisan","","Independent",50860,"Apartment",329292,"0"
"16648","ny","0",21,"1","Non-Partisan","European","Independent",203000,"Triplex",984626,"0"
"16649","ny","1",67,"1","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",46645,"Residential",399706,"1"
"16650","tx","1",25,"1","Democratic","Hispanic and Portuguese","Democratic",191000,"Residential",325000,"0"
"16651","al","1",55,"1","Republican","European","Republican",136000,"Residential",252369,"1"
"16652","ca","1",73,"0","Democratic","Hispanic and Portuguese","Democratic",90000,"Apartment",395146,"0"
"16653","vt","1",58,"0","Republican","European","Republican",103722,"Residential",457453,"0"
"16654","nj","1",68,"1","Democratic","Hispanic and Portuguese","Democratic",16000,"Apartment",361919,"0"
"16655","pa","1",35,"1","Democratic","European","Democratic & Independent",51327,"Residential",263829,"0"
"16656","ak","1",57,"0","Republican","European","Republican",117000,"Residential",273957,"1"
"16657","va","0",33,"0","Democratic","Likely African-American","Democratic",105544,"Apartment",235566,"0"
"16658","tx","1",60,"0","Republican","European","Republican",85000,"Residential",187500,"0"
"16659","tx","1",61,"1","Democratic","Likely African-American","Democratic",132000,"Residential",178208,"1"
"16660","oh","1",50,"0","Non-Partisan","European","Independent",70000,"Residential",221795,"0"
"16661","il","0",24,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",106323,"Unknown",285888,"0"
"16662","tx","1",41,"0","Republican","Hispanic and Portuguese","Republican",110000,"Apartment",468560,"0"
"16663","il","1",73,"1","Democratic","Hispanic and Portuguese","Democratic",29614,"Residential",236238,"0"
"16664","oh","1",39,"1","Republican","European","Republican",86670,"Residential",144579,"1"
"16665","al","1",69,"1","Democratic","Likely African-American","Democratic",52739,"Apartment",112500,"0"
"16666","ma","1",73,"0","Non-Partisan","European","Democratic & Independent",71000,"Residential",271789,"0"
"16667","ca","1",81,"1","Republican","European","Republican",54676,"Residential",619564,"1"
"16668","il","0",27,"1","Democratic","Likely African-American","Democratic & Independent",250000,"Apartment",473809,"0"
"16669","ca","1",77,"0","Democratic","Hispanic and Portuguese","Democratic",52000,"Residential",588414,"0"
"16670","ca","0",39,"0","Non-Partisan","European","Independent",83229,"Apartment",658653,"0"
"16671","tx","1",37,"1","Republican","European","Republican",86428,"Residential",188649,"0"
"16672","ok","1",89,"0","Republican","European","Republican",NA,"Residential",112500,"0"
"16673","ca","1",56,"1","Republican","East and South Asian","Republican & Independent",88257,"Residential",212500,"0"
"16674","tx","1",64,"0","Republican","European","Republican",74000,"Residential",131680,"1"
"16675","in","0",30,"0","Non-Partisan","European","Independent",147000,"Apartment",212500,"0"
"16676","il","0",27,"0","Non-Partisan","East and South Asian","Independent",96019,"Unknown",124828,"0"
"16677","tn","0",36,"1","Democratic","European","Democratic",63000,"Unknown",96960,"0"
"16678","nj","0",43,"1","Democratic","Hispanic and Portuguese","Democratic",55000,"Unknown",150454,"0"
"16679","pa","1",26,"1","Republican","Other","Republican",162000,"Residential",393308,"0"
"16680","mn","0",35,"0","Democratic","European","Democratic",79956,"Residential",213884,"0"
"16681","ny","1",22,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",24000,"Apartment",559553,"0"
"16682","sc","0",18,"0","Democratic","Likely African-American","Democratic",45984,"Residential",137826,"0"
"16683","ma","0",35,"0","Non-Partisan","European","Democratic & Independent",205000,"Residential",736889,"0"
"16684","nc","1",55,"0","Non-Partisan","European","Independent",68035,"Residential",250869,"1"
"16685","ca","1",50,"1","Republican","Hispanic and Portuguese","Republican & Independent",73000,"Unknown",264057,"0"
"16686","or","1",54,"1","Democratic","European","Democratic",71000,"Residential",223749,"0"
"16687","wi","0",NA,"1","Non-Partisan","European","Independent",NA,"Apartment",NA,"0"
"16688","oh","1",73,"0","Republican","European","Republican",73221,"Residential",243693,"1"
"16689","ky","0",37,"1","Democratic","European","Democratic",54374,"Apartment",213766,"1"
"16690","ca","1",49,"1","Democratic","Hispanic and Portuguese","Democratic & Republican",100000,"Residential",306763,"0"
"16691","tx","1",63,"1","Democratic","Likely African-American","Democratic",52618,"Apartment",90303,"0"
"16692","sc","1",69,"1","Democratic","Likely African-American","Democratic",59000,"Residential",172749,"0"
"16693","oh","1",29,"0","Democratic","Likely African-American","Democratic",8000,"Residential",69434,"0"
"16694","ky","0",18,"0","Republican","European","Republican",55350,"Unknown",161834,"0"
"16695","or","1",66,"0","Republican","European","Republican & Independent",103892,"Residential",635874,"1"
"16696","nj","1",56,"1","Non-Partisan","European","Independent",67000,"Apartment",366666,"0"
"16697","tn","1",28,"1","Democratic","Likely African-American","Democratic",73721,"Residential",97499,"0"
"16698","nc","0",41,"1","Non-Partisan","European","Independent",183402,"Apartment",313130,"0"
"16699","ct","1",18,"1","Non-Partisan","","Republican & Independent",112000,"Residential",197499,"1"
"16700","in","1",36,"1","Democratic","European","Democratic",25000,"Apartment",59624,"0"
"16701","or","0",49,"1","Non-Partisan","European","Independent",139000,"Residential",639869,"0"
"16702","il","1",75,"1","Democratic","Likely African-American","Democratic & Independent",48000,"Residential",173863,"0"
"16703","md","1",32,"0","Democratic","Likely African-American","Democratic & Republican",85000,"Apartment",370447,"0"
"16704","ut","1",36,"0","Non-Partisan","","Independent",47000,"Residential",206904,"1"
"16705","tx","0",65,"1","Non-Partisan","European","Independent",104211,"Residential",112500,"1"
"16706","fl","1",71,"1","Democratic","European","Democratic",91953,"Apartment",175594,"0"
"16707","va","1",27,"1","Non-Partisan","European","Independent",136363,"Residential",610464,"0"
"16708","md","1",22,"1","Democratic","Other","Democratic & Republican & Independent",218000,"Residential",767235,"0"
"16709","mt","1",75,"1","Democratic","European","Democratic & Republican",31826,"Residential",134247,"1"
"16710","ks","1",55,"0","Republican","European","Republican",60000,"Residential",87500,"0"
"16711","fl","1",60,"1","Non-Partisan","European","Republican & Independent",64843,"Residential",187499,"1"
"16712","mi","0",73,"0","Non-Partisan","European","Independent",30977,"Residential",NA,"0"
"16713","tx","1",49,"0","Democratic","Hispanic and Portuguese","Democratic",68262,"Residential",159883,"1"
"16714","tx","1",68,"1","Democratic","European","Democratic",NA,"Residential",NA,"1"
"16715","ny","1",78,"0","Democratic","European","Democratic",54786,"Residential",261904,"0"
"16716","ok","1",48,"0","Democratic","European","Democratic",74000,"Residential",88428,"0"
"16717","mo","1",49,"0","Republican","European","Republican",7000,"Residential",66999,"1"
"16718","mo","0",47,"0","Republican","European","Republican",95000,"Residential",197044,"0"
"16719","ca","1",51,"1","Non-Partisan","European","Independent",127000,"Residential",805165,"0"
"16720","ia","1",59,"1","Republican","European","Republican",167981,"Residential",237500,"1"
"16721","mo","0",48,"1","Republican","European","Republican",143000,"Residential",NA,"0"
"16722","md","1",58,"0","Republican","","Republican & Independent",132000,"Residential",304999,"0"
"16723","va","1",64,"1","Democratic","Other","Democratic",97000,"Residential",385845,"0"
"16724","mo","1",45,"0","Non-Partisan","European","Independent",250000,"Residential",699591,"0"
"16725","la","0",65,"0","Republican","European","Republican",54000,"Apartment",111573,"0"
"16726","ny","0",60,"1","Democratic","Likely African-American","Democratic",85517,"Apartment",211080,"0"
"16727","ia","0",20,"0","Democratic","European","Democratic",34852,"Residential",83260,"1"
"16728","ri","0",38,"1","Non-Partisan","European","Republican & Independent",7000,"Residential",156368,"1"
"16729","oh","1",62,"1","Republican","","Republican & Independent",250000,"Residential",1487017,"0"
"16730","mi","1",88,"1","Democratic","European","Democratic",57454,"Residential",119736,"1"
"16731","ca","1",18,"0","Democratic","European","Democratic & Republican",230647,"Apartment",3516560,"0"
"16732","ga","1",67,"0","Democratic","European","Democratic",93000,"Residential",204147,"0"
"16733","oh","1",23,"0","Republican","European","Republican & Independent",100993,"Residential",203845,"0"
"16734","ks","1",26,"1","Non-Partisan","East and South Asian","Independent",72000,"Apartment",154953,"0"
"16735","wa","1",62,"1","Republican","European","Republican",48000,"Residential",170282,"1"
"16736","ca","1",61,"0","Republican","European","Republican",155188,"Residential",566666,"0"
"16737","ky","1",48,"0","Republican","","Republican",250000,"Residential",486251,"0"
"16738","fl","1",18,"1","Non-Partisan","Hispanic and Portuguese","Independent",43000,"Residential",209180,"0"
"16739","sd","1",31,"0","Democratic","European","Democratic & Republican",138000,"Residential",602351,"0"
"16740","ca","0",53,"0","Republican","European","Democratic & Republican & Independent",143518,"Residential",1424437,"0"
"16741","ut","1",56,"1","Republican","European","Republican",97082,"Apartment",275417,"0"
"16742","ok","1",85,"0","Republican","European","Republican",132000,"Residential",314791,"0"
"16743","nm","1",44,"1","Democratic","Hispanic and Portuguese","Democratic",44530,"Apartment",167189,"0"
"16744","tx","1",35,"1","Republican","Hispanic and Portuguese","Republican",194000,"Residential",269782,"0"
"16745","ca","1",31,"0","Republican","European","Republican",76000,"Residential",420740,"0"
"16746","il","1",38,"1","Democratic","Likely African-American","Democratic & Independent",47000,"Apartment",122091,"0"
"16747","ca","1",40,"0","Democratic","European","Democratic",292134,"Residential",719223,"0"
"16748","ny","1",53,"0","Democratic","European","Democratic & Republican & Independent",25000,"Duplex",266763,"1"
"16749","nm","1",48,"1","Democratic","European","Democratic",36612,"Unknown",57463,"0"
"16750","nj","1",41,"1","Democratic","European","Democratic",122000,"Residential",332277,"0"
"16751","ca","0",59,"1","Republican","Hispanic and Portuguese","Republican",118000,"Residential",283749,"0"
"16752","al","1",79,"0","Democratic","European","Democratic",7000,"Unknown",31468,"0"
"16753","va","1",57,"1","Democratic","European","Democratic",54000,"Residential",153250,"0"
"16754","nm","1",58,"1","Democratic","European","Democratic & Republican & Independent",64895,"Residential",234911,"1"
"16755","ca","1",32,"0","Democratic","","Democratic",72000,"Residential",208543,"0"
"16756","ri","1",72,"0","Republican","European","Republican",126041,"Residential",800854,"1"
"16757","wv","1",34,"0","Republican","European","Republican & Independent",122000,"Residential",76104,"1"
"16758","mi","0",58,"1","Non-Partisan","","Independent",132000,"Apartment",212352,"0"
"16759","oh","1",61,"1","Republican","European","Republican",86000,"Residential",290404,"1"
"16760","nc","1",63,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",28000,"Residential",202999,"0"
"16761","tx","0",47,"1","Republican","European","Republican",57000,"Apartment",87500,"0"
"16762","wi","0",NA,"0","Non-Partisan","","Independent",67499,"Apartment",87500,"0"
"16763","tx","1",89,"0","Republican","European","Republican",250000,"Residential",866156,"1"
"16764","fl","1",69,"0","Democratic","European","Democratic & Republican",48392,"Residential",90334,"0"
"16765","md","0",28,"1","Democratic","Likely African-American","Democratic & Independent",31000,"Unknown",133361,"0"
"16766","or","0",33,"1","Democratic","European","Democratic & Independent",41666,"Residential",468524,"0"
"16767","ga","1",43,"1","Republican","European","Republican",64000,"Residential",498927,"0"
"16768","nj","1",77,"0","Republican","European","Republican",99000,"Residential",481249,"0"
"16769","sc","1",30,"0","Democratic","European","Democratic",98000,"Residential",167598,"0"
"16770","in","0",34,"0","Democratic","Hispanic and Portuguese","Democratic",37720,"Apartment",162500,"0"
"16771","co","1",75,"1","Non-Partisan","European","Independent",25832,"Residential",298040,"0"
"16772","wv","0",28,"1","Non-Partisan","European","Independent",15000,"Apartment",112500,"0"
"16773","mo","1",38,"1","Democratic","European","Democratic",115000,"Residential",234483,"0"
"16774","tx","1",64,"0","Republican","Hispanic and Portuguese","Republican",71307,"Residential",90999,"0"
"16775","wa","0",50,"0","Democratic","European","Democratic",72244,"Apartment",NA,"0"
"16776","la","1",73,"0","Democratic","Likely African-American","Democratic",68467,"Apartment",58403,"0"
"16777","me","1",20,"0","Republican","European","Republican",78000,"Residential",249028,"0"
"16778","nm","0",86,"1","Democratic","European","Democratic",NA,"Residential",NA,"1"
"16779","fl","1",77,"1","Democratic","European","Democratic",60196,"Residential",208853,"0"
"16780","tx","0",70,"0","Non-Partisan","European","Independent",64000,"Apartment",133050,"0"
"16781","ca","1",42,"1","Democratic","East and South Asian","Democratic",51911,"Unknown",327202,"0"
"16782","in","1",53,"0","Non-Partisan","European","Independent",94000,"Apartment",237393,"0"
"16783","tx","1",53,"1","Republican","European","Republican",94000,"Apartment",395146,"0"
"16784","wi","1",58,"0","Republican","European","Republican",136606,"Residential",237500,"1"
"16785","fl","0",66,"1","Democratic","Likely African-American","Democratic",51690,"Residential",226797,"0"
"16786","nj","1",44,"0","Democratic","European","Democratic & Independent",36000,"Residential",387174,"0"
"16787","nc","0",76,"1","Democratic","Likely African-American","Democratic & Independent",73206,"Residential",475000,"0"
"16788","ca","1",83,"1","Democratic","European","Democratic",152000,"Apartment",NA,"0"
"16789","co","1",61,"1","Republican","European","Republican",118000,"Residential",181730,"1"
"16790","nc","0",18,"1","Non-Partisan","Hispanic and Portuguese","Independent",72000,"Apartment",154999,"0"
"16791","wi","1",NA,"1","Republican","European","Republican",131000,"Residential",475000,"1"
"16792","ca","1",66,"0","Democratic","Hispanic and Portuguese","Democratic",67000,"Residential",425000,"0"
"16793","tx","0",68,"1","Republican","Hispanic and Portuguese","Republican",20000,"Residential",109523,"0"
"16794","pa","1",63,"1","Democratic","European","Democratic",171000,"Unknown",187500,"0"
"16795","tx","1",35,"1","Republican","European","Republican",91000,"Residential",205681,"0"
"16796","co","1",73,"1","Democratic","European","Democratic",42307,"Apartment",318827,"0"
"16797","mi","0",63,"1","Non-Partisan","European","Independent",54000,"Apartment",199610,"0"
"16798","tn","1",69,"1","Non-Partisan","European","Republican & Independent",78000,"Residential",164654,"1"
"16799","pa","1",55,"0","Republican","European","Democratic & Republican",23332,"Unknown",120249,"1"
"16800","az","1",20,"0","Republican","European","Republican",250000,"Residential",829630,"0"
"16801","tx","0",49,"0","Democratic","Hispanic and Portuguese","Democratic",8000,"Mobil Home",92579,"0"
"16802","il","1",69,"0","Democratic","European","Democratic",57000,"Apartment",219817,"1"
"16803","tx","1",51,"0","Democratic","Hispanic and Portuguese","Democratic",114023,"Residential",262804,"0"
"16804","tx","1",32,"1","Democratic","Hispanic and Portuguese","Democratic",73000,"Mobil Home",134751,"0"
"16805","il","1",28,"0","Non-Partisan","European","Independent",53000,"Apartment",558863,"0"
"16806","ny","1",62,"1","Republican","","Republican",30832,"Residential",76279,"0"
"16807","ca","1",21,"1","Republican","","Republican",58888,"Apartment",112500,"0"
"16808","il","1",65,"1","Non-Partisan","European","Independent",26000,"Apartment",129582,"0"
"16809","az","0",54,"0","Republican","European","Republican",39931,"Apartment",475000,"0"
"16810","tn","1",57,"0","Non-Partisan","European","Republican & Independent",132253,"Residential",477418,"0"
"16811","nc","1",47,"0","Republican","","Republican",182000,"Residential",742971,"0"
"16812","ma","1",37,"1","Democratic","European","Democratic & Independent",75000,"Apartment",186717,"1"
"16813","md","0",27,"1","Democratic","","Democratic & Independent",95000,"Residential",185416,"0"
"16814","ga","1",93,"1","Democratic","Likely African-American","Democratic",30000,"Unknown",94559,"1"
"16815","mi","1",23,"1","Democratic","European","Democratic",48000,"Residential",136593,"0"
"16816","tx","0",20,"0","Democratic","European","Democratic & Independent",84876,"Residential",334418,"0"
"16817","nj","1",53,"0","Republican","","Republican",54374,"Residential",127988,"0"
"16818","ga","1",46,"0","Republican","European","Republican",119166,"Residential",137500,"0"
"16819","ca","1",33,"1","Non-Partisan","Hispanic and Portuguese","Independent",166850,"Residential",242390,"0"
"16820","wi","1",64,"0","Republican","","Republican",60080,"Residential",232921,"0"
"16821","ga","0",39,"1","Democratic","Likely African-American","Democratic",137000,"Apartment",446666,"0"
"16822","fl","1",53,"0","Republican","European","Democratic & Republican",93213,"Residential",396150,"0"
"16823","va","1",48,"1","Democratic","European","Democratic",59499,"Residential",252627,"0"
"16824","pa","1",66,"1","Republican","European","Democratic & Republican",35000,"Residential",236279,"1"
"16825","mi","1",47,"1","Republican","European","Republican",81841,"Residential",167189,"0"
"16826","ga","1",86,"0","Republican","European","Republican & Independent",67392,"Residential",257999,"1"
"16827","wi","1",61,"1","Republican","European","Republican",51817,"Residential",140383,"1"
"16828","ga","1",41,"0","Republican","European","Democratic & Republican",59117,"Residential",180415,"0"
"16829","nv","1",62,"0","Democratic","European","Democratic & Republican",139023,"Residential",362489,"0"
"16830","in","1",55,"0","Non-Partisan","European","Republican & Independent",14000,"Residential",137718,"1"
"16831","ny","1",89,"1","Non-Partisan","European","Independent",22000,"Apartment",186073,"1"
"16832","ca","1",35,"1","Democratic","Hispanic and Portuguese","Democratic",14000,"Unknown",175288,"0"
"16833","wi","1",NA,"0","Non-Partisan","European","Independent",72000,"Apartment",488128,"0"
"16834","ok","0",63,"0","Democratic","European","Democratic",25416,"Residential",107183,"1"
"16835","ms","1",34,"1","Non-Partisan","","Republican & Independent",185000,"Duplex",535087,"0"
"16836","ny","0",67,"1","Democratic","","Democratic",41345,"Apartment",112500,"0"
"16837","il","1",41,"1","Non-Partisan","European","Independent",84000,"Residential",536828,"0"
"16838","fl","1",70,"1","Non-Partisan","European","Republican & Independent",18000,"Residential",113970,"1"
"16839","tn","1",36,"1","Non-Partisan","European","Independent",80113,"Residential",104166,"0"
"16840","co","1",32,"0","Democratic","European","Democratic & Independent",60241,"Unknown",304838,"0"
"16841","ca","1",57,"0","American Independent","European","Democratic & Independent",53000,"Duplex",642496,"0"
"16842","ri","1",50,"1","Non-Partisan","East and South Asian","Independent",187000,"Duplex",503029,"0"
"16843","il","1",83,"0","Republican","European","Republican",209000,"Residential",502154,"0"
"16844","ny","0",31,"1","Democratic","Likely African-American","Democratic",17000,"Triplex",173124,"0"
"16845","md","0",33,"0","Democratic","Likely African-American","Democratic",120051,"Residential",422142,"0"
"16846","ky","1",28,"1","Democratic","European","Democratic & Independent",103319,"Residential",98952,"0"
"16847","ca","0",24,"1","Other","European","Democratic & Independent",234000,"Residential",924463,"0"
"16848","tx","1",38,"1","Democratic","East and South Asian","Democratic",116378,"Residential",162500,"0"
"16849","tx","1",46,"0","Republican","","Republican",79166,"Residential",191051,"1"
"16850","ca","1",47,"1","Non-Partisan","Hispanic and Portuguese","Independent",72000,"Apartment",312554,"0"
"16851","fl","0",71,"0","Non-Partisan","","Independent",NA,"Apartment",NA,"0"
"16852","tx","1",82,"1","Republican","European","Republican",71000,"Residential",112500,"1"
"16853","ga","1",79,"1","Republican","European","Republican",74000,"Residential",130628,"0"
"16854","ca","0",56,"1","Democratic","European","Democratic",65443,"Apartment",335100,"0"
"16855","mn","1",43,"0","Non-Partisan","European","Independent",71861,"Residential",199478,"1"
"16856","tx","1",23,"1","Democratic","","Democratic & Republican",138000,"Residential",345345,"0"
"16857","nc","1",38,"1","Democratic","European","Democratic & Independent",134210,"Residential",519087,"0"
"16858","tx","0",42,"0","Democratic","Hispanic and Portuguese","Democratic",NA,"Residential",NA,"0"
"16859","mi","0",42,"0","Democratic","Likely African-American","Democratic",8000,"Apartment",38479,"0"
"16860","ga","1",32,"0","Non-Partisan","","Independent",209000,"Residential",335268,"0"
"16861","oh","1",61,"1","Republican","European","Democratic & Republican",91095,"Residential",385416,"1"
"16862","tx","1",63,"0","Democratic","Likely African-American","Democratic",22000,"Residential",56412,"0"
"16863","ga","0",31,"0","Democratic","Likely African-American","Democratic",52000,"Apartment",196418,"0"
"16864","va","1",40,"1","Non-Partisan","European","Independent",28000,"Apartment",163888,"1"
"16865","mn","1",32,"1","Democratic","","Democratic",136000,"Residential",425000,"0"
"16866","ny","0",41,"0","Democratic","Hispanic and Portuguese","Democratic",96000,"Duplex",287337,"0"
"16867","ca","1",33,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",83000,"Apartment",524389,"0"
"16868","ar","0",25,"0","Democratic","European","Democratic",73000,"Residential",240585,"0"
"16869","mi","1",59,"1","Democratic","Likely African-American","Democratic",72166,"Apartment",112853,"0"
"16870","il","1",43,"0","Non-Partisan","Hispanic and Portuguese","Independent",45000,"Condominium",56297,"0"
"16871","sc","0",19,"1","Non-Partisan","European","Independent",72619,"Unknown",235919,"0"
"16872","oh","1",21,"1","Non-Partisan","European","Independent",48000,"Apartment",258043,"0"
"16873","fl","1",41,"1","Republican","European","Republican",109027,"Apartment",426878,"0"
"16874","ca","1",53,"0","Republican","Hispanic and Portuguese","Republican",95000,"Apartment",449999,"0"
