"","state","voted","calculated_age","Voters_Gender","Parties_Description","EthnicGroups_EthnicGroup1Desc","Residence_HHParties_Description","CommercialData_EstimatedIncomeAmount","CommercialData_PropertyType","CommercialData_EstHomeValue","nonpartisan_donation"
"17064","wv","1",50,"0","Republican","European","Republican",NA,"Unknown",NA,"0"
"17065","pa","1",83,"1","Democratic","European","Democratic",97000,"Apartment",237500,"1"
"17066","wv","1",26,"0","Democratic","","Democratic",149000,"Residential",290538,"0"
"17067","mi","1",68,"1","Democratic","European","Democratic",40000,"Apartment",206415,"0"
"17068","ny","0",66,"1","Democratic","Likely African-American","Democratic",35302,"Apartment",204687,"0"
"17069","tx","1",72,"0","Democratic","European","Democratic",63315,"Residential",488764,"1"
"17070","nj","0",37,"0","Non-Partisan","European","Republican & Independent",211000,"Residential",217872,"0"
"17071","nc","1",49,"0","Democratic","European","Democratic",13000,"Residential",NA,"1"
"17072","wa","1",60,"1","Republican","European","Republican",130000,"Residential",536974,"0"
"17073","ok","1",58,"1","Democratic","Hispanic and Portuguese","Democratic",46000,"Residential",227272,"0"
"17074","ar","1",63,"0","Democratic","European","Democratic",57999,"Residential",143474,"1"
"17075","pa","1",57,"0","Democratic","European","Democratic",89000,"Apartment",128088,"0"
"17076","ca","1",37,"0","Non-Partisan","European","Democratic & Independent",216000,"Residential",1654384,"0"
"17077","ar","0",34,"1","Non-Partisan","European","Independent",54235,"Unknown",152231,"0"
"17078","ca","1",68,"1","Non-Partisan","European","Democratic & Independent",194000,"Residential",314922,"0"
"17079","ny","1",71,"1","Republican","European","Republican",250000,"Duplex",1304134,"1"
"17080","il","0",71,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",119000,"Residential",130249,"0"
"17081","ct","1",34,"1","Republican","European","Republican",78985,"Duplex",445817,"1"
"17082","pa","1",24,"0","Democratic","","Democratic",58000,"Residential",195937,"0"
"17083","il","0",21,"0","Non-Partisan","","Independent",117000,"Residential",208258,"0"
"17084","oh","1",61,"0","Republican","European","Republican",36000,"Residential",154871,"0"
"17085","or","1",62,"0","Democratic","European","Democratic",72000,"Residential",453275,"0"
"17086","co","1",77,"1","Non-Partisan","East and South Asian","Democratic & Independent",99509,"Residential",465624,"0"
"17087","ca","0",41,"1","Republican","Hispanic and Portuguese","Republican",48799,"Apartment",524206,"0"
"17088","ca","1",40,"1","American Independent","European","Independent",95000,"Residential",784077,"0"
"17089","ga","1",67,"0","Democratic","Likely African-American","Democratic",63928,"Apartment",170319,"0"
"17090","pa","1",38,"0","Republican","European","Democratic & Republican & Independent",245000,"Residential",1521690,"0"
"17091","fl","1",35,"0","Libertarian","Likely African-American","Democratic & Independent",93980,"Apartment",258534,"0"
"17092","ny","0",55,"0","Democratic","European","Democratic",67499,"Apartment",282513,"0"
"17093","fl","1",28,"1","Republican","European","Republican",47000,"Residential",166740,"0"
"17094","il","1",45,"1","Non-Partisan","European","Independent",65653,"Residential",139420,"0"
"17095","mi","1",31,"1","Republican","European","Democratic & Republican",250000,"Residential",236541,"1"
"17096","in","1",84,"1","Democratic","European","Democratic & Independent",89432,"Residential",183550,"1"
"17097","fl","1",49,"1","Republican","","Republican",141000,"Residential",209046,"0"
"17098","ca","1",79,"1","Democratic","European","Democratic",220000,"Residential",1741709,"0"
"17099","ny","0",56,"0","Non-Partisan","","Independent",130999,"Residential",215328,"0"
"17100","ca","1",52,"1","Democratic","Hispanic and Portuguese","Democratic & Independent",58293,"Residential",298610,"0"
"17101","il","1",55,"0","Republican","European","Republican & Independent",103000,"Unknown",246428,"0"
"17102","az","1",37,"0","Other","European","Republican & Independent",115000,"Residential",222340,"0"
"17103","ar","0",33,"1","Republican","European","Republican & Independent",183000,"Residential",590157,"0"
"17104","tx","1",42,"0","Republican","European","Republican",60892,"Residential",137500,"0"
"17105","nj","0",18,"0","Non-Partisan","","Independent",98749,"Residential",204760,"0"
"17106","fl","1",70,"1","Democratic","","Democratic",45000,"Apartment",150937,"0"
"17107","mn","1",65,"0","Democratic","European","Democratic",21000,"Residential",196590,"0"
"17108","mn","1",18,"0","Non-Partisan","European","Independent",69325,"Residential",110306,"0"
"17109","il","1",65,"1","Democratic","Likely African-American","Democratic",50624,"Triplex",59036,"0"
"17110","oh","0",20,"0","Non-Partisan","East and South Asian","Independent",96260,"Unknown",171129,"0"
"17111","pa","1",67,"0","Republican","European","Republican",111221,"Residential",87500,"1"
"17112","mi","1",60,"0","Republican","European","Republican",126000,"Unknown",396234,"0"
"17113","ga","1",54,"1","Non-Partisan","European","Republican & Independent",NA,"Unknown",NA,"0"
"17114","oh","1",78,"0","Republican","European","Republican",113724,"Residential",132499,"1"
"17115","ny","1",44,"0","Non-Partisan","European","Independent",92187,"Apartment",398328,"0"
"17116","in","1",33,"0","Democratic","European","Democratic & Independent",239000,"Residential",612499,"0"
"17117","or","0",84,"1","Democratic","European","Democratic",36612,"Apartment",436065,"1"
"17118","ca","1",44,"0","Democratic","Hispanic and Portuguese","Democratic",116000,"Unknown",197334,"0"
"17119","va","0",34,"1","Democratic","East and South Asian","Democratic",250000,"Residential",1100647,"0"
"17120","ca","1",31,"0","Non-Partisan","European","Independent",86948,"Apartment",589465,"0"
"17121","tx","1",30,"1","Democratic","European","Democratic",192000,"Residential",308142,"0"
"17122","nj","1",25,"1","Conservative","European","Republican & Independent",51980,"Residential",151934,"1"
"17123","ms","1",62,"0","Non-Partisan","Other","Independent",NA,"Residential",NA,"0"
"17124","in","1",58,"1","Democratic","Likely African-American","Democratic",11000,"Residential",54269,"1"
"17125","ar","1",61,"0","Democratic","European","Democratic",10000,"Unknown",NA,"0"
"17126","fl","0",67,"1","Non-Partisan","European","Independent",78000,"Apartment",157180,"0"
"17127","ny","1",61,"0","Republican","Other","Republican & Independent",74000,"Triplex",684210,"1"
"17128","pa","1",46,"1","Democratic","Likely African-American","Democratic & Republican",73000,"Apartment",222058,"0"
"17129","ca","0",68,"1","Democratic","European","Democratic & Independent",35713,"Apartment",1287822,"0"
"17130","tx","1",68,"0","Democratic","European","Democratic",82929,"Residential",192353,"0"
"17131","ca","1",51,"1","Republican","Other","Republican",230000,"Residential",475531,"0"
"17132","nc","1",47,"0","Non-Partisan","European","Democratic & Independent",79000,"Residential",97499,"0"
"17133","co","0",45,"0","Non-Partisan","European","Independent",74620,"Apartment",172848,"1"
"17134","al","1",82,"1","Republican","European","Republican",51276,"Apartment",48865,"0"
"17135","md","1",53,"1","Republican","European","Republican",38695,"Residential",227577,"0"
"17136","fl","0",58,"0","Democratic","European","Democratic",22000,"Unknown",94860,"0"
"17137","or","1",45,"1","Democratic","European","Democratic",245000,"Residential",878706,"0"
"17138","tx","0",22,"1","Democratic","Hispanic and Portuguese","Democratic",82000,"Residential",163888,"0"
"17139","fl","0",39,"1","Democratic","Likely African-American","Democratic",NA,"Apartment",NA,"0"
"17140","tx","1",53,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",241000,"Residential",297678,"0"
"17141","il","0",30,"1","Non-Partisan","European","Independent",166000,"Unknown",137500,"0"
"17142","md","1",19,"0","Democratic","Hispanic and Portuguese","Democratic",85371,"Apartment",175548,"0"
"17143","al","0",29,"1","Non-Partisan","European","Independent",119000,"Residential",287754,"1"
"17144","la","1",30,"1","Democratic","Hispanic and Portuguese","Democratic",72000,"Unknown",144335,"0"
"17145","nj","1",50,"0","Republican","European","Republican",158860,"Unknown",215529,"0"
"17146","ga","1",71,"0","Non-Partisan","European","Independent",106943,"Residential",143993,"1"
"17147","tn","0",25,"1","Non-Partisan","European","Independent",NA,"Unknown",NA,"0"
"17148","ia","1",65,"1","Democratic","Likely African-American","Democratic",71000,"Apartment",173046,"0"
"17149","ny","1",60,"0","Republican","","Republican",79000,"Residential",185057,"0"
"17150","ca","1",18,"0","Non-Partisan","European","Republican & Independent",167000,"Residential",1635585,"0"
"17151","il","0",19,"1","Non-Partisan","European","Independent",40587,"Apartment",162500,"0"
"17152","nc","1",64,"1","Democratic","European","Democratic",40869,"Apartment",137126,"1"
"17153","il","1",32,"1","Democratic","European","Democratic",116000,"Residential",450437,"0"
"17154","tx","1",94,"0","Republican","European","Republican",172000,"Residential",572280,"1"
"17155","nc","1",50,"1","Republican","European","Republican",77000,"Residential",186606,"1"
"17156","oh","1",60,"1","Republican","European","Republican",34910,"Residential",203429,"0"
"17157","ny","1",46,"0","Democratic","European","Democratic",93237,"Residential",213064,"0"
"17158","fl","1",86,"0","Republican","European","Democratic & Republican",86110,"Residential",498438,"1"
"17159","sc","1",62,"0","Democratic","European","Democratic",153000,"Residential",353624,"1"
"17160","va","1",47,"0","Non-Partisan","European","Independent",65734,"Apartment",194511,"0"
"17161","oh","0",35,"0","Democratic","European","Democratic & Independent",32000,"Residential",59624,"0"
"17162","fl","1",39,"1","Republican","European","Republican",71000,"Residential",250092,"0"
"17163","ca","1",28,"0","Democratic","Hispanic and Portuguese","Democratic",68181,"Residential",347708,"0"
"17164","ga","1",53,"1","Democratic","European","Democratic",65785,"Unknown",242053,"0"
"17165","tx","1",71,"0","Republican","European","Republican",146000,"Residential",286029,"0"
"17166","fl","0",26,"1","Democratic","Likely African-American","Democratic & Independent",66000,"Residential",98749,"0"
"17167","tx","1",36,"1","Democratic","Hispanic and Portuguese","Democratic",91508,"Residential",157932,"0"
"17168","ca","1",60,"1","Democratic","Hispanic and Portuguese","Democratic",86000,"Apartment",389473,"0"
"17169","pa","1",48,"0","Democratic","European","Democratic",77000,"Residential",241875,"0"
"17170","ca","1",89,"1","Republican","European","Democratic & Republican",77187,"Residential",656848,"1"
"17171","oh","1",42,"0","Republican","European","Republican",43000,"Unknown",118352,"0"
"17172","ca","1",59,"1","Democratic","East and South Asian","Democratic & Republican",250000,"Residential",943877,"0"
"17173","va","1",32,"1","Democratic","Likely African-American","Democratic",174249,"Residential",636823,"0"
"17174","ca","1",66,"0","Non-Partisan","European","Independent",NA,"Apartment",198836,"0"
"17175","sc","0",35,"1","Non-Partisan","European","Independent",14000,"Unknown",89750,"0"
"17176","fl","1",44,"1","Republican","","Republican",166891,"Residential",539325,"1"
"17177","ny","0",23,"0","Democratic","Likely African-American","Democratic",61000,"Apartment",267417,"0"
"17178","fl","0",54,"1","Non-Partisan","","Democratic & Republican & Independent",83000,"Residential",117227,"0"
"17179","fl","1",75,"1","Democratic","Likely African-American","Democratic",139000,"Residential",426302,"0"
"17180","ma","1",18,"1","Non-Partisan","European","Independent",90000,"Unknown",482750,"0"
"17181","fl","1",56,"1","Republican","East and South Asian","Republican",122000,"Residential",551470,"0"
"17182","fl","0",30,"0","Democratic","European","Democratic & Republican",194000,"Unknown",704197,"0"
"17183","az","0",NA,"0","Libertarian","Hispanic and Portuguese","Independent",23000,"Duplex",78998,"0"
"17184","tx","1",22,"1","Democratic","European","Democratic",47000,"Residential",375000,"0"
"17185","ca","1",34,"1","Democratic","East and South Asian","Democratic",123000,"Apartment",375000,"0"
"17186","ca","1",25,"1","Democratic","Hispanic and Portuguese","Democratic",202000,"Apartment",1424437,"0"
"17187","ga","1",71,"1","Republican","European","Republican & Independent",174000,"Residential",412239,"0"
"17188","oh","1",24,"0","Democratic","European","Democratic",82000,"Apartment",197390,"0"
"17189","mn","0",39,"0","Non-Partisan","Other","Independent",63000,"Residential",163405,"0"
"17190","ga","0",33,"0","Democratic","European","Democratic & Republican",112000,"Residential",350601,"0"
"17191","ca","1",75,"0","Republican","European","Republican",195000,"Condominium",627659,"1"
"17192","ky","1",62,"1","Democratic","European","Democratic",84855,"Residential",194574,"1"
"17193","ny","0",33,"1","Non-Partisan","East and South Asian","Independent",137562,"Apartment",558464,"0"
"17194","tx","1",91,"1","Republican","European","Republican",67884,"Residential",207106,"0"
"17195","oh","1",80,"1","Democratic","European","Democratic",73206,"Residential",154426,"1"
"17196","nc","1",59,"0","Republican","European","Republican & Independent",67000,"Residential",283740,"0"
"17197","in","1",53,"1","Democratic","European","Democratic",119000,"Residential",134458,"0"
"17198","ca","1",46,"1","American Independent","","Independent",201000,"Apartment",783018,"0"
"17199","fl","1",63,"0","Republican","European","Republican",71000,"Residential",378143,"1"
"17200","nc","1",73,"0","Republican","European","Republican",44000,"Residential",137500,"0"
"17201","mn","1",90,"1","Republican","European","Republican",87000,"Residential",154860,"1"
"17202","va","1",68,"1","Democratic","Likely African-American","Democratic",95108,"Residential",279537,"0"
"17203","oh","0",28,"1","Non-Partisan","European","Republican & Independent",55000,"Residential",189786,"0"
"17204","ks","1",52,"0","Republican","European","Republican",250000,"Residential",415180,"1"
"17205","ky","0",24,"0","Democratic","Likely African-American","Democratic",44166,"Residential",87104,"0"
"17206","wa","1",70,"0","Democratic","European","Democratic",78000,"Residential",182805,"0"
"17207","nj","0",65,"1","Democratic","Hispanic and Portuguese","Democratic",40764,"Residential",297411,"0"
"17208","fl","1",48,"0","Non-Partisan","European","Independent",118084,"Residential",218038,"1"
"17209","mo","1",42,"1","Non-Partisan","European","Independent",62631,"Unknown",180329,"0"
"17210","oh","0",27,"1","Non-Partisan","Likely African-American","Independent",22000,"Apartment",153104,"0"
"17211","ct","1",24,"0","Democratic","Hispanic and Portuguese","Democratic",250000,"Unknown",531262,"0"
"17212","md","1",75,"1","Republican","European","Republican",31826,"Residential",107243,"1"
"17213","wv","1",33,"0","Republican","European","Republican",73695,"Residential",197121,"1"
"17214","co","1",61,"1","Democratic","European","Democratic",NA,"Residential",NA,"0"
"17215","tx","0",21,"1","Democratic","Hispanic and Portuguese","Democratic",73000,"Apartment",112500,"0"
"17216","ca","1",22,"0","American Independent","European","Democratic & Independent",180000,"Residential",1174810,"0"
"17217","ut","0",54,"0","American Independent","European","Independent",98519,"Residential",416719,"0"
"17218","fl","1",43,"1","Non-Partisan","European","Democratic & Independent",118181,"Apartment",353999,"0"
"17219","va","1",54,"0","Republican","European","Republican",90000,"Residential",299376,"0"
"17220","ca","1",50,"0","Democratic","East and South Asian","Democratic & Independent",68999,"Residential",410597,"1"
"17221","ak","1",NA,"0","Democratic","European","Democratic & Independent",NA,"Unknown",NA,"0"
"17222","nc","0",28,"0","Libertarian","European","Independent",61693,"Residential",115971,"0"
"17223","ks","1",58,"1","Republican","European","Republican",31000,"Residential",117215,"0"
"17224","ga","0",NA,"0","Non-Partisan","European","Independent",56666,"Apartment",122114,"0"
"17225","mi","0",57,"0","Republican","European","Republican",69374,"Residential",184075,"0"
"17226","nd","1",80,"1","Republican","European","Republican",88805,"Residential",173749,"1"
"17227","il","0",19,"1","Non-Partisan","European","Independent",31760,"Apartment",206050,"0"
"17228","mo","0",30,"1","Republican","Hispanic and Portuguese","Democratic & Republican",45000,"Unknown",75757,"0"
"17229","or","1",48,"1","Democratic","European","Democratic",57000,"Unknown",290532,"0"
"17230","sc","1",56,"1","Democratic","Likely African-American","Democratic",48000,"Residential",87452,"0"
"17231","or","1",53,"0","Non-Partisan","European","Independent",23332,"Unknown",81371,"0"
"17232","pa","1",64,"1","Democratic","European","Democratic",136000,"Apartment",214854,"0"
"17233","ma","1",57,"1","Non-Partisan","European","Independent",186000,"Residential",958332,"0"
"17234","ga","0",26,"1","Republican","European","Republican",65000,"Residential",220011,"0"
"17235","co","1",52,"1","Republican","European","Republican",92977,"Residential",439422,"1"
"17236","oh","0",32,"0","Non-Partisan","European","Democratic & Independent",90131,"Residential",184008,"0"
"17237","mn","1",58,"1","Republican","European","Republican",122000,"Residential",325244,"1"
"17238","ca","1",65,"0","Republican","European","Republican",79000,"Residential",797233,"0"
"17239","tx","1",44,"1","Republican","European","Republican",174000,"Residential",200908,"0"
"17240","sc","1",31,"0","Republican","European","Republican",45000,"Residential",137500,"0"
"17241","wa","1",58,"1","Democratic","","Democratic",141000,"Residential",716311,"0"
"17242","md","0",79,"1","Democratic","Likely African-American","Democratic",65000,"Residential",338182,"0"
"17243","mi","1",31,"1","Republican","European","Republican",53000,"Residential",165155,"0"
"17244","ca","1",54,"1","Democratic","Hispanic and Portuguese","Democratic",138000,"Apartment",571996,"0"
"17245","ct","1",38,"1","Democratic","European","Democratic",79267,"Apartment",171874,"0"
"17246","in","1",45,"0","Republican","European","Republican",58076,"Apartment",74210,"1"
"17247","nc","1",79,"1","Republican","European","Republican",61351,"Apartment",112500,"0"
"17248","nj","1",43,"1","Republican","European","Republican",58000,"Apartment",101143,"0"
"17249","mn","1",27,"1","Non-Partisan","European","Independent",88000,"Residential",181020,"0"
"17250","mt","1",27,"1","Democratic","European","Democratic",NA,"Apartment",NA,"0"
"17251","nd","1",38,"1","Republican","European","Republican",92000,"Residential",99332,"0"
"17252","in","1",60,"0","Non-Partisan","European","Independent",149683,"Residential",325000,"0"
"17253","pa","0",26,"0","Republican","Other","Republican",58000,"Apartment",105931,"0"
"17254","co","1",66,"0","Non-Partisan","European","Democratic & Republican & Independent",96000,"Residential",585368,"0"
"17255","va","1",51,"0","Republican","","Republican",250000,"Residential",565088,"0"
"17256","ma","1",31,"0","Non-Partisan","European","Independent",227000,"Apartment",820377,"1"
"17257","ca","0",69,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",89524,"Apartment",727797,"0"
"17258","ms","1",NA,"0","Non-Partisan","Likely African-American","Independent",88896,"Unknown",162258,"0"
"17259","va","1",68,"1","Democratic","European","Democratic",109000,"Residential",187500,"1"
"17260","il","1",37,"1","Non-Partisan","European","Independent",41249,"Residential",247168,"1"
"17261","fl","1",78,"1","Democratic","Likely African-American","Democratic",34666,"Unknown",207059,"0"
"17262","ca","1",27,"1","Democratic","","Democratic",62000,"Apartment",487813,"0"
"17263","or","0",26,"0","Non-Partisan","European","Independent",99715,"Apartment",787826,"0"
"17264","nj","1",67,"1","Democratic","Hispanic and Portuguese","Democratic",56521,"Apartment",170454,"1"
"17265","tx","0",31,"1","Democratic","Likely African-American","Democratic",130000,"Residential",357470,"0"
"17266","ca","1",21,"0","Non-Partisan","European","Republican & Independent",91182,"Residential",278150,"0"
"17267","tx","0",30,"1","Non-Partisan","European","Independent",250000,"Apartment",468528,"0"
"17268","ca","1",49,"0","Non-Partisan","European","Democratic & Independent",53157,"Residential",410902,"0"
"17269","ca","1",47,"1","Democratic","Hispanic and Portuguese","Democratic",64000,"Unknown",542969,"0"
"17270","pa","1",34,"1","Republican","European","Democratic & Republican",195000,"Residential",341255,"0"
"17271","ca","1",45,"0","Non-Partisan","East and South Asian","Democratic & Independent",250000,"Apartment",1202412,"0"
"17272","ny","1",44,"0","Democratic","Hispanic and Portuguese","Democratic",102000,"Apartment",425000,"0"
"17273","il","1",65,"1","Republican","European","Republican & Independent",226000,"Residential",1377069,"1"
"17274","nv","1",74,"0","Republican","European","Republican & Independent",153164,"Residential",309770,"0"
"17275","dc","1",27,"0","Democratic","European","Democratic",147000,"Condominium",1372806,"0"
"17276","mt","1",69,"1","Republican","European","Republican",67000,"Residential",200981,"1"
"17277","fl","1",54,"1","Democratic","European","Democratic",111125,"Residential",394999,"0"
"17278","il","1",50,"0","Democratic","","Democratic",136000,"Residential",227317,"0"
"17279","va","1",19,"1","Democratic","Likely African-American","Democratic",109000,"Apartment",376419,"0"
"17280","ca","0",21,"0","Democratic","Hispanic and Portuguese","Democratic & Republican & Independent",93000,"Apartment",693988,"0"
"17281","fl","1",86,"1","Democratic","Likely African-American","Democratic",23000,"Apartment",103668,"0"
"17282","md","0",58,"1","Democratic","Likely African-American","Democratic & Independent",13000,"Apartment",358942,"0"
"17283","ny","1",41,"1","Republican","European","Republican",NA,"Apartment",NA,"0"
"17284","tn","1",42,"1","Republican","European","Republican",92000,"Residential",122058,"0"
"17285","ar","1",56,"1","Republican","European","Republican & Independent",68834,"Residential",187500,"1"
"17286","ar","1",45,"1","Republican","European","Republican",86864,"Residential",166917,"1"
"17287","nj","0",35,"0","Non-Partisan","Other","Independent",127000,"Residential",159765,"0"
"17288","or","1",26,"0","Republican","","Republican & Independent",120000,"Apartment",411514,"0"
"17289","ca","0",28,"1","Republican","Hispanic and Portuguese","Republican",85000,"Apartment",468560,"0"
"17290","mi","1",61,"0","Republican","European","Republican",167000,"Residential",625000,"1"
"17291","va","1",34,"1","Republican","European","Republican",137000,"Residential",563111,"1"
"17292","in","1",34,"0","Democratic","European","Democratic",104923,"Residential",100277,"0"
"17293","ri","0",61,"1","Democratic","European","Democratic",139000,"Apartment",359513,"0"
"17294","az","1",69,"0","Democratic","European","Democratic",140000,"Apartment",323806,"0"
"17295","ca","1",51,"0","Democratic","European","Democratic",58666,"Apartment",625000,"0"
"17296","il","1",53,"1","Republican","European","Republican",146000,"Residential",333577,"1"
"17297","nc","1",22,"0","Non-Partisan","European","Republican & Independent",104022,"Residential",268721,"0"
"17298","co","1",68,"1","Republican","European","Republican",108000,"Residential",1180288,"0"
"17299","or","0",35,"1","Non-Partisan","Hispanic and Portuguese","Independent",69670,"Residential",339647,"0"
"17300","ca","1",63,"0","Democratic","Hispanic and Portuguese","Democratic",35000,"Unknown",224137,"0"
"17301","de","1",57,"0","Democratic","European","Democratic",28835,"Residential",110032,"0"
"17302","tx","1",78,"1","Republican","Hispanic and Portuguese","Republican",49925,"Residential",355769,"0"
"17303","sc","1",73,"1","Republican","European","Republican",141000,"Residential",194737,"0"
"17304","ny","0",46,"0","Non-Partisan","European","Republican & Independent",49463,"Apartment",NA,"0"
"17305","fl","1",33,"1","Non-Partisan","European","Democratic & Independent",97000,"Residential",182537,"0"
"17306","la","1",49,"1","Republican","Likely African-American","Republican",45000,"Unknown",54235,"0"
"17307","nc","1",51,"0","Democratic","European","Democratic & Republican",134000,"Residential",309875,"0"
"17308","nc","1",63,"1","Democratic","European","Democratic",72000,"Residential",378956,"0"
"17309","md","1",65,"1","Non-Partisan","East and South Asian","Democratic & Independent",86000,"Unknown",633522,"0"
"17310","wa","1",76,"0","Democratic","European","Democratic",58076,"Residential",452505,"1"
"17311","va","1",56,"1","Republican","European","Republican",NA,"Unknown",NA,"0"
"17312","wa","1",64,"0","Republican","European","Democratic & Republican",193000,"Apartment",2894894,"0"
"17313","ga","0",37,"1","Non-Partisan","Other","Independent",15000,"Unknown",125808,"0"
"17314","ny","1",84,"0","Non-Partisan","European","Democratic & Independent",102645,"Residential",446363,"0"
"17315","tn","1",67,"0","Republican","European","Democratic & Republican",80000,"Residential",483758,"0"
"17316","mi","1",80,"1","Non-Partisan","Other","Independent",81249,"Apartment",187500,"0"
"17317","il","0",76,"0","Republican","European","Republican",53000,"Residential",261173,"0"
"17318","nj","1",69,"0","Non-Partisan","East and South Asian","Democratic & Independent",71000,"Duplex",550432,"0"
"17319","dc","0",62,"0","Democratic","Likely African-American","Democratic",21000,"Apartment",402343,"0"
"17320","nc","1",46,"1","Non-Partisan","European","Republican & Independent",67000,"Unknown",110515,"0"
"17321","ky","1",75,"0","Republican","European","Republican",99000,"Residential",104860,"1"
"17322","va","1",61,"1","Democratic","Hispanic and Portuguese","Democratic",31710,"Residential",210232,"0"
"17323","md","1",37,"1","Democratic","Hispanic and Portuguese","Democratic",131000,"Residential",1139097,"0"
"17324","ny","1",58,"0","Democratic","European","Democratic",104000,"Residential",1832961,"1"
"17325","nh","1",96,"0","Republican","European","Republican",150000,"Residential",336066,"0"
"17326","ca","1",24,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",174000,"Apartment",971385,"0"
"17327","ny","1",64,"1","Democratic","Likely African-American","Democratic",38000,"Duplex",272718,"0"
"17328","nj","1",73,"1","Republican","Hispanic and Portuguese","Republican",18000,"Residential",206249,"1"
"17329","ca","1",42,"0","Democratic","","Democratic",228000,"Residential",1297222,"0"
"17330","pa","1",63,"1","Republican","European","Democratic & Republican",112000,"Residential",96080,"1"
"17331","me","1",54,"1","Non-Partisan","European","Independent",112000,"Residential",279488,"0"
"17332","fl","1",84,"0","Republican","European","Democratic & Republican & Independent",93000,"Residential",196428,"1"
"17333","fl","1",68,"1","Republican","European","Republican",94626,"Residential",217499,"0"
"17334","sc","1",39,"0","Republican","European","Republican",121000,"Residential",379428,"0"
"17335","ca","0",19,"0","Republican","European","Republican",124000,"Apartment",402896,"0"
"17336","mi","1",42,"0","Republican","European","Republican",136000,"Apartment",387174,"0"
"17337","pa","1",78,"0","Republican","European","Republican",59000,"Residential",122096,"0"
"17338","ct","1",56,"0","Republican","European","Republican",35999,"Duplex",298683,"0"
"17339","tn","1",22,"0","Non-Partisan","European","Independent",107000,"Residential",152356,"0"
"17340","fl","1",23,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",72000,"Apartment",279466,"0"
"17341","ma","1",66,"1","Non-Partisan","European","Independent",78463,"Residential",164870,"0"
"17342","ca","0",31,"0","Democratic","Hispanic and Portuguese","Democratic",NA,"Apartment",NA,"0"
"17343","pa","1",50,"1","Non-Partisan","","Independent",68161,"Residential",113280,"0"
"17344","ny","1",53,"0","Republican","","Republican & Independent",180000,"Residential",822598,"0"
"17345","wa","1",19,"0","Democratic","European","Democratic",147225,"Residential",800109,"0"
"17346","mn","1",46,"1","Democratic","Other","Democratic",110000,"Residential",421971,"1"
"17347","ca","1",39,"0","Democratic","Likely African-American","Democratic & Independent",165000,"Apartment",470943,"0"
"17348","ct","1",41,"1","Democratic","Likely African-American","Democratic",53000,"Apartment",139112,"0"
"17349","ca","1",78,"0","Republican","European","Republican",64000,"Residential",522958,"0"
"17350","il","1",28,"1","Democratic","Likely African-American","Democratic",49000,"Apartment",420565,"0"
"17351","ma","1",74,"1","Non-Partisan","European","Independent",125000,"Residential",252082,"1"
"17352","tx","1",51,"1","Democratic","Hispanic and Portuguese","Democratic",72000,"Apartment",168381,"1"
"17353","mn","1",25,"1","Democratic","Hispanic and Portuguese","Democratic",250000,"Residential",855428,"0"
"17354","md","0",22,"0","Non-Partisan","European","Independent",250000,"Residential",655881,"0"
"17355","ny","0",47,"0","Democratic","Likely African-American","Democratic",22000,"Duplex",142594,"0"
"17356","wi","1",NA,"1","Non-Partisan","European","Independent",84334,"Residential",281249,"0"
"17357","ga","1",35,"1","Republican","European","Republican",73000,"Apartment",391790,"0"
"17358","ca","1",26,"0","Democratic","Hispanic and Portuguese","Democratic & Republican",63000,"Unknown",378304,"0"
"17359","mn","1",85,"0","Republican","European","Republican",110000,"Residential",369247,"1"
"17360","tn","1",26,"0","Non-Partisan","European","Republican & Independent",127790,"Apartment",273133,"0"
"17361","va","1",67,"0","Democratic","European","Democratic",91000,"Residential",909257,"0"
"17362","fl","1",54,"1","Democratic","European","Democratic",90798,"Residential",280461,"0"
"17363","ky","1",50,"0","Democratic","European","Democratic",67000,"Apartment",119757,"1"
"17364","ca","1",32,"0","Democratic","Hispanic and Portuguese","Democratic & Independent",97000,"Duplex",526673,"0"
"17365","oh","1",45,"0","Non-Partisan","Hispanic and Portuguese","Democratic & Independent",250000,"Residential",1251572,"0"
"17366","ca","1",51,"1","Democratic","","Democratic",221093,"Unknown",645475,"0"
"17367","ca","0",22,"1","Non-Partisan","European","Independent",64404,"Apartment",325000,"0"
"17368","ca","0",19,"1","Non-Partisan","East and South Asian","Democratic & Independent",154000,"Residential",578487,"0"
"17369","ar","0",37,"1","Democratic","European","Democratic & Independent",26000,"Residential",94541,"1"
"17370","in","1",62,"1","Republican","European","Republican & Independent",196000,"Residential",334808,"0"
"17371","il","1",68,"1","Democratic","European","Democratic",60468,"Apartment",104166,"0"
"17372","ga","1",72,"1","Democratic","Hispanic and Portuguese","Democratic & Republican",61036,"Condominium",90908,"1"
"17373","va","1",74,"1","Non-Partisan","European","Independent",67000,"Residential",189711,"1"
"17374","mi","1",52,"0","Democratic","European","Democratic",28749,"Residential",187500,"0"
"17375","co","0",64,"0","Non-Partisan","European","Democratic & Independent",47000,"Residential",269409,"0"
"17376","mo","1",74,"0","Republican","European","Democratic & Republican",56213,"Residential",112500,"1"
"17377","mi","1",65,"1","Democratic","European","Democratic",174000,"Apartment",417646,"0"
